property_id,price_type,property_name,address,city,property_type,latitude,longitude,price_php,price_per_sqm,log_price,valuation_gap,area_sqm,bedrooms,bathrooms,bedrooms_imputed,bathrooms_imputed,dist_cebu_business_park_m,dist_mandaue_cbd_m,dist_mactan_cbd_m,dist_srp_m,dist_talisay_tabunok_m,dist_consolacion_m,dist_naga_city_m,dist_airport_m,dist_to_trunk_road_m,dist_to_primary_road_m,mcrai_education,mcrai_grocery,mcrai_health,mcrai_hospitals,mcrai_recreation,mcrai_security,mcrai_tourism,mcrai_retail_density,mcrai_composite,bir_zonal_rr_median,bir_zonal_rr_log,bir_zonal_cr_median,is_mactan_island,spatial_lag_price
571,ceiling,House For Sale in Talamban,"Talamban, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Single Detached,10.3670682,123.9173923,12900000.0,64824.12060301508,11.079433044607407,38449.12060301508,199.0,4.0,3.0,0,0,5656.4,2867.4,7006.1,12370.6,16125.7,5182.2,24830.5,9472.8,6340,4151,18.109,24.8716,10.5828,0.6997,0.7828,3.5923,4.2124,14.5063,16.8492,26375.0,10.180209784751566,68100.0,0,19117930.0
573,ceiling,House For Sale in Cebu,"Pristina North Talamban, Talamban Road, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Single Detached,10.3775706,123.9240851,16448179.0,110390.46308724832,11.611779024014453,100140.46308724832,149.0,4.0,3.0,0,0,6984.1,4024.9,7708.2,13748.7,17504.0,4344.1,26178.0,9864.9,7225,4033,6.6108,3.5599,1.8825,0.1745,0.7797,0.0,0.9657,0.0,4.3563,10250.0,9.235130540783402,,0,24671667.0
574,ceiling,Villas For Sale in Cebu,"M.C. Briones, San Roque, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Single Detached,10.29261155,123.90219323,115000000.0,164520.74391988554,12.010791944093715,136395.74391988554,699.0,4.0,4.0,0,0,2817.4,5809.2,5866.1,5269.9,8768.3,11508.1,18355.1,8556.8,445,1093,41.2897,107.6112,52.1713,3.103,59.6823,15.6073,98.6392,47.678,68.8318,28125.0,10.244449694430193,90642.5,0,7923250.0
575,ceiling,House For Sale in Banilad,"Maria Luisa Estate Park, Brgy, Gov. M. Cuenco Avenue, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Single Detached,10.3497665,123.9088391,39900000.0,156470.58823529413,11.960623336701666,114970.58823529413,255.0,5.0,4.0,0,0,3582.2,1606.1,6145.2,10242.1,14001.3,6705.9,22813.3,9016.9,4978,3125,12.2348,11.8871,7.6371,0.6583,0.0,0.0,5.5579,19.1564,9.57,41500.0,10.63347280231402,92500.0,0,80612500.0
581,ceiling,House For Sale in Casili,"Katugasan Casili, Consolacion, Cebu, Pilipinas",Consolacion,Single Detached,10.3715181,123.946092,9800000.0,81666.66666666667,11.310401200858754,78016.66666666667,120.0,4.0,3.0,0,0,7518.9,4328.3,6460.0,14621.8,18375.0,2013.6,27450.4,8007.2,4996,948,7.3683,11.7518,14.6965,0.6161,1.8528,0.6678,9.5114,5.0133,7.7593,3650.0,8.202756381655638,,0,7184375.0
582,ceiling,House For Sale in Pooc,"Pooc, Talisay City, Cebu, Central Visayas, PHL",Minglanilla,Single Detached,10.23872522,123.8166797,18500000.0,64459.93031358885,11.073799074288932,57459.93031358885,287.0,4.0,4.0,0,0,13009.6,16143.4,16928.2,5908.2,2499.7,22220.4,7257.7,19321.8,1984,3646,9.752,0.6702,4.6184,0.4601,0.0,0.0,5.2921,16.9727,4.5904,7000.0,8.853808274977197,8000.0,0,19553167.0
583,ceiling,House For Sale in Bulacao,"1043-1043 Rio de Janeiro St, Bulacao, Talisay, Cebu, Central Visayas, PHL",Talisay City,Single Detached,10.27057969,123.84466153,19800000.0,71480.14440433212,11.177174989477425,62480.144404332124,277.0,4.0,4.0,0,0,8375.9,11478.2,12618.1,1563.0,2982.5,17566.3,11749.7,15249.9,2237,109,27.7874,25.504,33.9531,0.5158,12.5729,0.6761,21.2071,85.1703,24.011,9000.0,9.105090961257083,35000.0,0,27604842.0
588,ceiling,Villas For Sale in Cebu,"Monterrazas Prime (Phase 1), Cebu City, Cebu, Pilipinas",Cebu City,Single Detached,10.3232233,123.8647932,69300000.0,142886.59793814432,11.869806573222649,119186.59793814432,485.0,4.0,4.0,0,0,4357.7,6464.4,9530.0,5747.3,9216.3,12343.8,17333.3,12619.4,6252,4178,0.6816,0.6367,0.0,0.6395,0.0,0.0,1.0442,0.0,0.5243,23700.0,10.073272520325904,29550.0,0,78145000.0
593,ceiling,House For Sale in Banawa,"Arcenas Estate R. Arcenas Street, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu City,Single Detached,10.309521,123.876054,40084000.0,100210.0,11.515023263052374,76510.0,400.0,4.0,4.0,0,0,3221.6,6058.6,8251.5,4589.2,8311.4,12148.7,17144.6,11264.2,4105,2030,18.5208,32.606,12.0016,2.1442,2.6442,2.1917,17.6326,10.9276,20.1149,23700.0,10.073272520325904,29550.0,0,32765580.0
607,ceiling,Penthouse For Sale in Cebu Business Park,"Luzon Avenue, Hippodromo, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Single Detached,10.31700135,123.90449353,85000000.0,340000.0,12.736700896592344,288750.0,250.0,3.0,3.0,0,0,99.9,3262.4,5140.9,7077.2,10810.8,9265.9,20083.4,8222.5,1952,948,34.5452,127.2653,84.0133,6.4388,164.9677,11.2454,103.6899,293.3383,95.971,51250.0,10.844490409005417,206750.0,0,43085258.0
612,ceiling,House For Sale in Cebu Business Park,"Monterrazas De Cebu, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Single Detached,10.319731,123.9064672,54867000.0,117237.17948717948,11.671954336937176,65987.17948717948,468.0,5.0,3.0,0,0,318.6,2890.2,4957.7,7444.9,11181.2,8898.2,20439.1,8055.5,1993,429,25.5972,85.0545,43.1532,2.6979,108.1092,4.7935,65.6035,133.9113,64.786,51250.0,10.844490409005417,206750.0,0,53629500.0
615,ceiling,House For Sale in Lagtang,"Kishanta Subdivision, Lagtang, Talisay City, Cebu, Central Visayas, PHL",Talisay City,Single Detached,10.27005547,123.83151904,45000000.0,73891.62561576355,11.210354780024696,65891.62561576355,609.0,7.0,6.0,0,0,9570.2,12598.4,13979.2,3001.2,2962.8,18694.7,10588.3,16654.3,2806,1462,4.8585,2.2707,6.1275,0.1793,0.0,0.0,3.9402,4.1643,2.9551,8000.0,8.987321812850125,16000.0,0,19500000.0
618,ceiling,House For Sale in Talamban,"Talamban, Cebu City, Cebu, Philippines",Cebu City,Single Detached,10.3670682,123.9173923,61350000.0,25000.0,10.126631103850338,-1375.0,2454.0,8.0,8.0,0,0,5656.4,2867.4,7006.1,12370.6,16125.7,5182.2,24830.5,9472.8,6340,4151,18.109,24.8716,10.5828,0.6997,0.7828,3.5923,4.2124,14.5063,16.8492,26375.0,10.180209784751566,68100.0,0,16915657.0
620,ceiling,Townhouse For Sale in Cebu,"San Jose Road, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Single Detached,10.3757455,123.9152302,6500000.0,56521.739130434784,10.942380606502615,30146.739130434784,115.0,3.0,2.0,0,0,6546.7,3856.7,7955.6,13092.7,16830.9,5311.8,25366.4,10332.3,7184,4786,11.1075,7.3721,3.6036,4.0669,0.0,2.788,5.2244,1.0915,7.5084,26375.0,10.180209784751566,68100.0,0,13610326.0
625,ceiling,House For Sale in Talisay,"Kishanta Subdivision, Talisay, Lalawigan ng Cebu, Pilipinas",Talisay City,Single Detached,10.2754314,123.8320574,45000000.0,73891.62561576355,11.210354780024696,65891.62561576355,609.0,7.0,7.0,0,0,9200.8,12183.1,13727.2,2962.2,3529.5,18275.5,11030.9,16458.6,5140,2772,0.8059,0.0,0.0,0.0402,0.0,0.0,0.3432,0.0,0.3603,8000.0,8.987321812850125,16000.0,0,26750000.0
629,ceiling,House For Sale in Pajo,"16 Small Rd, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Single Detached,10.30901214,123.95905606,18500000.0,117834.3949044586,11.677035484700244,107834.3949044586,157.0,4.0,4.0,0,0,6075.6,5522.1,987.3,11711.8,14993.0,7523.5,24684.1,2190.2,2953,221,27.2134,37.8073,23.8825,3.7068,75.5512,10.6187,46.462,106.5845,41.9803,10000.0,9.210440366976515,20000.0,1,3000000.0
638,ceiling,House For Sale in Pooc,"Corona Del Mar Subdivision Clubhouse, Talisay, Lalawigan ng Cebu, Pilipinas",Minglanilla,Single Detached,10.2383121,123.8167307,14322000.0,116439.0243902439,11.665123019176605,109439.0243902439,123.0,4.0,3.0,0,0,13036.7,16172.0,16946.0,5932.6,2506.3,22248.1,7241.0,19334.8,1984,3646,9.752,0.6702,4.6184,0.4601,0.0,0.0,5.2921,16.9727,4.5904,7000.0,8.853808274977197,8000.0,0,19785279.0
642,ceiling,House For Sale in Cebu,"Arcenas Estate R. Arcenas Street, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu City,Single Detached,10.3097523,123.874393,34828866.0,172420.1287128713,12.057689386271417,148720.1287128713,202.0,4.0,3.0,0,0,3389.1,6191.9,8431.6,4541.7,8246.4,12277.2,17025.5,11446.5,4319,2245,11.8975,25.5801,7.4892,1.8143,1.4229,1.4319,12.0729,7.6939,14.4592,23700.0,10.073272520325904,29550.0,0,33489071.0
647,ceiling,Townhouse For Sale in Sacsac,"Cabangahan, Consolacion, Cebu, Central Visayas, PHL",Consolacion,Single Detached,10.39946697,123.9250001,3020000.0,42535.211267605635,10.658087512309738,40835.211267605635,71.0,3.0,2.0,0,0,9352.9,6460.1,9968.2,15925.6,19654.6,4951.0,28048.5,11838.9,8968,5122,8.7651,0.5939,0.3258,0.0494,0.7435,0.0,4.0,0.0,4.2879,1700.0,7.438971592395862,,0,4731429.0
648,ceiling,House For Sale in Babag,"7W9G+PW Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Single Detached,10.26931,123.927355,25000000.0,15625.0,9.656627474604603,12275.0,1600.0,8.0,6.0,0,0,5961.6,8059.5,5586.8,7496.7,10079.4,12569.0,19726.7,7046.7,7889,1926,2.1343,0.2627,0.0,0.1725,1.0093,0.2897,1.4646,0.0,1.2687,3350.0,8.11701408773731,9000.0,1,
652,ceiling,House For Sale in Talamban,"Talamban, Lalawigan ng Cebu, Pilipinas",Cebu City,Single Detached,10.3693292,123.9169018,13237000.0,71940.21739130435,11.183590739086922,45565.21739130435,184.0,4.0,3.0,1,0,5887.1,3123.8,7248.2,12559.2,16310.8,5190.1,24973.0,9688.7,6227,3911,22.9652,36.6033,17.374,2.0898,1.5145,8.0,5.401,20.8142,23.2298,26375.0,10.180209784751566,68100.0,0,20430970.0
663,ceiling,Penthouse For Sale in Apas,"India Street, Cebu City, Cebu, Pilipinas",Cebu City,Single Detached,10.3325804,123.9067979,146466900.0,339830.39443155454,12.736201932223132,311030.39443155454,431.0,4.0,4.0,0,0,1659.4,1833.4,5310.0,8547.2,12310.0,7919.8,21365.9,8387.0,3240,624,18.9177,75.0244,41.166,1.6603,90.6433,7.4509,42.6432,207.9662,54.4625,28800.0,10.268165387743457,37300.0,0,35875000.0
664,ceiling,Penthouse For Sale in Cebu Business Park,"Avalon, Luzon Avenue, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Single Detached,10.3161902,123.9047197,43000000.0,166023.16602316604,12.019882611958298,114773.16602316604,259.0,3.0,4.0,0,0,193.4,3324.9,5110.5,7031.1,10760.2,9313.4,20048.8,8186.5,1915,786,30.4351,121.9922,69.2252,5.4855,159.343,11.2185,95.5885,259.5972,91.0659,51250.0,10.844490409005417,206750.0,0,51553600.0
666,ceiling,House For Sale in Cebu,"16-965 Julio Diaz St, Guadalupe, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Single Detached,10.31795066,123.88567485,28000000.0,112000.0,11.626254150277232,88300.0,250.0,5.0,4.0,0,0,2032.5,4658.4,7202.0,5903.4,9655.3,10743.0,18553.9,10278.4,4016,2481,23.5678,43.063,58.9472,7.289,5.2395,10.8606,63.6041,29.5346,26.5547,23700.0,10.073272520325904,29550.0,0,23514251.0
675,ceiling,Townhouse For Sale in San Isidro,"Cansojong, Talisay, Lalawigan ng Cebu, Pilipinas",Talisay City,Single Detached,10.2548959,123.8458525,11100000.0,63428.57142857143,11.057669692359049,53928.57142857143,175.0,3.0,2.0,0,0,9479.3,12654.9,13264.5,2365.1,1401.0,18690.4,10920.8,15684.3,359,1258,13.3994,21.6681,24.2931,0.7082,3.448,0.8012,14.4381,25.0651,14.2305,9500.0,9.15915233520675,17500.0,0,9086364.0
677,ceiling,House For Sale in Pooc,"6RR9+CP Talisay, Cebu, Philippines",Talisay City,Single Detached,10.241117,123.819307,16000000.0,47761.19402985075,10.773968748378989,35961.19402985075,335.0,5.0,5.0,0,0,12618.0,15752.1,16547.2,5517.7,2162.4,21828.8,7637.3,18953.2,1851,2508,6.2611,10.1191,13.7822,0.281,0.0,0.3171,33.2534,60.6582,6.2898,11800.0,9.375939552625749,14000.0,0,18337852.0
679,ceiling,House For Sale in Talisay,"Bulacao Pardo, Cebu City, Cebu, Central Visayas, PHL",Talisay City,Single Detached,10.2848599,123.83005686,30000000.0,107142.85714285714,11.58191833645718,99142.85714285714,280.0,4.0,4.0,0,0,8908.6,11765.2,13652.0,3469.6,4600.5,17829.0,11620.7,16482.0,6005,3637,0.9198,0.0,0.0,0.0,0.0,0.0,0.1145,0.0,0.4112,8000.0,8.987321812850125,16000.0,0,10006945.0
685,ceiling,House For Sale in Minglanilla,"Aryz Beauty Salon, Linao Lipata, Minglanilla, Cebu, Central Visayas, PHL",Minglanilla,Single Detached,10.25451388,123.80936426,25000000.0,22321.428571428572,10.013302418543335,15321.428571428572,1120.0,6.0,5.0,0,0,12546.2,15570.6,16870.3,5751.8,3410.7,21666.1,7628.8,19461.1,35,1748,13.5377,22.1549,20.9534,5.5019,5.4487,0.9998,11.0435,42.2352,14.9044,7000.0,8.853808274977197,20000.0,0,6632185.0
687,ceiling,House For Sale in Banilad,"Paseo Sally, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Single Detached,10.3551008,123.8972819,48000000.0,87272.72727272728,11.376793290645649,78772.72727272728,550.0,6.0,5.0,0,0,4209.8,2991.8,7499.3,10164.0,13874.7,7654.1,22348.1,10405.5,7478,1743,0.1856,0.0,0.0,0.0582,5.4186,0.0,0.1356,0.0,1.2859,8500.0,9.04793908261736,5500.0,0,95000000.0
689,ceiling,House For Sale in Gun-Ob,"4 Madrid Street, La Aldea Buena Mactan, Babag, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Single Detached,10.28968101,123.9502519,7417000.0,132446.42857142858,11.793933529983546,126946.42857142858,56.0,3.0,2.0,0,0,5928.5,6598.1,2668.4,10190.6,13194.9,9768.0,22895.5,3698.0,5715,798,9.4188,6.9432,2.5198,0.7334,0.6293,0.7162,2.4058,3.4577,6.7453,5500.0,8.612685172875459,13375.0,1,6254291.0
691,ceiling,House For Sale in Mactan,"Shabu Shabu and Korean Cuisine, Quezon National Highway, Maribago, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Single Detached,10.290415,123.998707,11100691.0,83463.84210526316,11.33216878837547,79338.84210526316,133.0,4.0,3.0,0,0,10774.8,10235.1,5788.4,15436.1,18230.7,10307.5,27867.6,2851.7,9834,0,9.603,5.511,6.6373,0.3821,27.9304,4.0,25.5804,41.7328,12.3944,4125.0,8.325063693631197,9750.0,1,22774433.0
695,ceiling,Warehouse For Sale in Pagsabungan,"Pagsabungan, Mandaue, Lalawigan ng Cebu, Pilipinas",Mandaue City,Single Detached,10.3567803,123.9444159,161532000.0,53844.0,10.893846255763984,37444.0,3000.0,4.0,3.0,1,1,6166.3,3083.3,4855.3,13293.0,17021.4,3050.2,26250.5,6686.6,3117,666,8.434,6.8435,7.4802,0.766,0.8767,1.7146,5.6378,8.2457,6.3256,16400.0,9.70509758756311,20100.0,0,7725462.0
699,ceiling,House For Sale in Mactan,"Shabu Shabu and Korean Cuisine, Quezon National Highway, Maribago, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Single Detached,10.290415,123.998707,15315896.0,77353.0101010101,11.256134770577063,73228.0101010101,198.0,3.0,3.0,0,0,10774.8,10235.1,5788.4,15436.1,18230.7,10307.5,27867.6,2851.7,9834,0,9.603,5.511,6.6373,0.3821,27.9304,4.0,25.5804,41.7328,12.3944,4125.0,8.325063693631197,9750.0,1,22526480.0
704,ceiling,House For Sale in Banilad,"Sto. Niño Village, Gov. M. Cuenco Ave, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Mandaue City,Single Detached,10.3446568,123.9190804,41671000.0,94492.06349206348,11.456271125743994,78377.06349206348,441.0,4.0,4.0,0,0,3391.7,401.8,4935.1,10434.6,14194.2,6038.3,23260.0,7765.8,3434,2536,13.225,31.2965,15.6438,1.1935,70.7429,0.0,12.3941,64.9126,32.4138,16115.0,9.687567846311238,22350.0,0,31698571.0
705,ceiling,House For Sale in Cebu,"Tisa, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Single Detached,10.31055729,123.8648982,38000000.0,209944.75138121544,12.254599686424834,186244.75138121544,181.0,4.0,3.0,0,0,4381.5,7025.7,9465.4,4352.5,7892.9,13069.0,16327.0,12487.3,5483,3408,1.0228,2.2244,0.2514,0.8324,1.0491,0.0,1.3773,0.0,1.4575,23700.0,10.073272520325904,29550.0,0,38203494.0
710,ceiling,House For Sale in Pooc,"6RR9+CP Talisay, Cebu, Philippines",Talisay City,Single Detached,10.241117,123.819307,21880000.0,64733.72781065089,11.078037640035037,52933.72781065089,338.0,4.0,4.0,0,0,12618.0,15752.1,16547.2,5517.7,2162.4,21828.8,7637.3,18953.2,1851,2508,6.2611,10.1191,13.7822,0.281,0.0,0.3171,33.2534,60.6582,6.2898,11800.0,9.375939552625749,14000.0,0,18120074.0
717,ceiling,House For Sale in Banilad,"Banilad, Lalawigan ng Cebu, Pilipinas",Cebu City,Single Detached,10.3518061,123.9053005,44999999.0,176470.5843137255,12.080909480353945,134970.5843137255,255.0,5.0,4.0,0,0,3775.5,2053.6,6586.9,10237.1,13986.4,6962.3,22694.6,9465.4,5473,3620,4.135,3.4655,2.4625,0.3695,0.0,0.0,5.4559,0.0,3.0439,41500.0,10.63347280231402,92500.0,0,47450000.0
720,ceiling,House For Sale in Tisa,"16 Platinum Street, Cebu City, Cebu, Philippines",Cebu City,Single Detached,10.304145,123.86984,8900000.0,49444.444444444445,10.808604983812158,36624.444444444445,180.0,3.0,3.0,0,0,4062.3,6960.4,8981.1,3784.2,7462.9,13052.4,16239.3,11945.9,3699,2073,10.4994,15.4459,9.5888,1.327,10.7374,1.1641,5.1505,32.8641,12.4058,12820.0,9.4588397305527,21320.0,0,10566548.0
728,ceiling,House For Sale in Pooc,"Corona Del Mar, In front of corona del mar, Pooc, Talisay, Lalawigan ng Cebu, Pilipinas",Talisay City,Single Detached,10.2425683,123.8200271,18500000.0,64459.93031358885,11.073799074288932,52659.93031358885,287.0,4.0,4.0,0,0,12451.0,15582.2,16400.1,5356.4,2062.7,21660.5,7785.0,18818.3,1825,2482,6.6204,10.8194,14.6303,0.2849,0.0,0.3264,34.0586,63.1747,6.692,11800.0,9.375939552625749,14000.0,0,14973958.0
729,ceiling,House For Sale in Mactan,"Maribago, Lapu-Lapu City, Cebu, Pilipinas",Lapu-Lapu City,Single Detached,10.2902065,123.9984363,22493810.0,78103.50694444444,11.265790238077587,73978.50694444444,288.0,3.0,4.0,0,0,10753.0,10223.4,5772.3,15403.7,18195.7,10318.1,27832.0,2844.7,9834,0,9.603,5.511,6.6373,0.3821,27.9304,4.0,25.5804,41.7328,12.3944,4125.0,8.325063693631197,9750.0,1,22104250.0
734,ceiling,Townhouse For Sale in Bulacao,"Abores St, Talisay, Lalawigan ng Cebu, Pilipinas",Talisay City,Single Detached,10.2703957,123.8431262,7450000.0,80107.52688172043,11.291125097202487,71107.52688172043,93.0,4.0,4.0,0,0,8520.0,11614.7,12781.4,1732.1,2930.6,17704.9,11602.6,15417.2,2194,177,24.7371,23.4146,30.1798,0.4995,8.2713,0.548,20.3429,74.0148,20.9718,9000.0,9.105090961257083,35000.0,0,28254842.0
737,ceiling,House For Sale in Cebu Business Park,"Monterrazas De Cebu, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu City,Single Detached,10.319731,123.9064672,54518000.0,112408.24742268042,11.629892589396489,61158.24742268042,485.0,5.0,3.0,0,0,318.6,2890.2,4957.7,7444.9,11181.2,8898.2,20439.1,8055.5,1993,429,25.5972,85.0545,43.1532,2.6979,108.1092,4.7935,65.6035,133.9113,64.786,51250.0,10.844490409005417,206750.0,0,53716750.0
742,ceiling,House For Sale in Lahug,"25 Elisa Valley, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Single Detached,10.3354758,123.8916918,10800000.0,94736.84210526316,11.458858243699952,64736.84210526316,114.0,4.0,4.0,1,1,2392.0,3263.4,6964.1,7931.7,11665.7,9111.1,20360.0,10054.6,4228,758,10.3072,13.7262,9.4009,0.9431,5.6269,2.8646,14.0032,10.9625,10.5921,30000.0,10.308985993422082,57000.0,0,25200000.0
746,ceiling,Townhouse For Sale in Maguikay,"Maguikay, Mandaue, Lalawigan ng Cebu, Pilipinas",Mandaue City,Single Detached,10.3395534,123.9373697,6699000.0,78811.76470588235,11.274817563000088,68811.76470588235,85.0,3.0,3.0,0,0,4351.8,1816.1,3261.4,11418.1,15109.7,5023.9,24464.9,5803.5,1615,578,34.9071,89.9239,47.0916,2.554,11.4501,1.7352,43.029,46.3953,49.1692,10000.0,9.210440366976515,16000.0,0,12186667.0
747,ceiling,Penthouse For Sale in Mandaue,"W.O. Seno, Subangdaku, Cebu City, Cebu, Central Visayas, PHL",Mandaue City,Single Detached,10.3207231,123.9294311,35000000.0,301724.1379310345,12.617268428347323,278149.1379310345,116.0,2.0,2.0,0,0,2772.5,2493.3,2524.8,9438.3,13053.7,7253.0,22546.2,5626.6,138,672,18.4962,36.9284,22.9911,10.0339,25.4797,2.023,20.0246,42.3567,26.6646,23575.0,10.06798452441753,68750.0,0,34996667.0
748,ceiling,House For Sale in Kasambagan,"164-164 F. Cabahug St, Mabolo, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Single Detached,10.3231831,123.91417399,23000000.0,127777.77777777778,11.758047923003213,97777.77777777778,180.0,3.0,3.0,0,0,1235.7,2166.2,4204.1,8315.6,12033.1,8038.5,21342.7,7310.3,1991,424,20.8495,71.0172,30.1235,2.3401,59.5819,2.5424,67.9381,92.5288,47.0478,30000.0,10.308985993422082,34500.0,0,55560000.0
750,ceiling,Penthouse For Sale in Cebu Business Park,"8W85+49 Cebu City, Cebu, Philippines",Cebu City,Single Detached,10.315373,123.908492,28383000.0,286696.9696969697,12.566181082220101,91446.96969696973,99.0,2.0,2.0,0,0,540.3,3207.1,4693.9,7270.4,10975.6,9099.7,20326.7,7765.9,1832,575,23.0298,90.1626,50.332,3.8245,116.0542,8.1734,72.4357,176.7679,67.1644,195250.0,12.18204118932774,78125.0,0,42875000.0
754,ceiling,House For Sale in Banilad,"Sto. Niño Village, Gov. M. Cuenco Ave, Mandaue City, Lalawigan ng Cebu, Pilipinas",Mandaue City,Single Detached,10.3446568,123.9190804,25000000.0,125000.0,11.736069016284437,108885.0,200.0,3.0,3.0,0,0,3391.7,401.8,4935.1,10434.6,14194.2,6038.3,23260.0,7765.8,3434,2536,13.225,31.2965,15.6438,1.1935,70.7429,0.0,12.3941,64.9126,32.4138,16115.0,9.687567846311238,22350.0,0,34080143.0
758,ceiling,Penthouse For Sale in Camputhaw,"Molave, Hippodromo, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Single Detached,10.32026255,123.9015357,42743550.0,166317.3151750973,12.021652779875733,103317.31517509728,257.0,4.0,4.0,0,0,399.2,3172.3,5500.3,7122.7,10877.2,9246.1,20050.3,8597.1,2497,1108,39.9958,107.2384,72.5138,4.3868,129.5201,7.4517,96.8401,251.588,83.6288,63000.0,11.050905878263569,74000.0,0,45500000.0
770,ceiling,Townhouse For Sale in Ibabao-Estancia,"5711 M. C. Briones St, Mandaue City, Cebu, Philippines",Mandaue City,Single Detached,10.336955,123.942074,6299000.0,78737.5,11.273874813930185,68737.5,80.0,4.0,3.0,0,0,4649.9,2372.4,2783.1,11628.0,15285.3,4998.8,24710.3,5221.4,912,0,31.429,63.266,44.0383,3.3159,34.394,1.6377,40.3198,46.0534,43.511,10000.0,9.210440366976515,16000.0,0,10500000.0
771,ceiling,House For Sale in Banilad,"Maria Luisa Estate Park, Paseo Annabelle, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Single Detached,10.3473466,123.9078808,95000000.0,109195.40229885056,11.600894237916185,67695.40229885056,870.0,5.0,4.0,0,0,3301.8,1563.7,6054.9,9958.7,13718.9,6921.9,22551.8,8969.3,4700,2847,16.3846,19.0271,12.9062,1.0046,2.2992,0.0,8.0846,35.828,14.3987,41500.0,10.63347280231402,92500.0,0,88627273.0
772,ceiling,House For Sale in Maghaway,"Azienda Milan, Talisay, Lalawigan ng Cebu, Pilipinas",Talisay City,Single Detached,10.2720825,123.8194335,5500000.0,27500.0,10.221941283654663,21500.0,200.0,3.0,2.0,0,0,10584.6,13520.0,15155.9,4316.8,3737.3,19601.4,9788.6,17887.7,2196,1999,2.9073,0.0,0.8751,0.1691,0.0,0.0,5.3122,1.0585,1.2996,6000.0,8.699681400989514,,0,8200000.0
773,ceiling,House For Sale in Cebu,"15c Turquoise St, Cebu City, Cebu, Philippines",Cebu City,Single Detached,10.36171,123.911374,18000000.0,124137.93103448275,11.729148573439865,97762.93103448275,145.0,3.0,3.0,0,0,4936.8,2475.4,6905.7,11522.9,15272.5,5964.6,23944.2,9563.6,5847,4782,10.2753,26.7635,11.1057,0.664,3.0018,2.0794,6.6494,19.5738,14.4929,26375.0,10.180209784751566,68100.0,0,30725001.0
774,ceiling,Townhouse For Sale in Talamban,"Talamban, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu City,Single Detached,10.3670682,123.9173923,13500000.0,45762.71186440678,10.731224887068839,19387.71186440678,295.0,4.0,5.0,0,0,5656.4,2867.4,7006.1,12370.6,16125.7,5182.2,24830.5,9472.8,6340,4151,18.109,24.8716,10.5828,0.6997,0.7828,3.5923,4.2124,14.5063,16.8492,26375.0,10.180209784751566,68100.0,0,19090657.0
778,ceiling,House For Sale in Agus,"White Sands Resort Villas, Maribago, Lapu-Lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Single Detached,10.2882521,123.9983585,16500000.0,92178.77094972068,11.431485133030055,88053.77094972068,179.0,4.0,3.0,0,0,10809.1,10339.3,5866.2,15368.0,18128.0,10517.5,27753.3,2987.4,9588,49,10.3296,9.2558,9.1288,0.4578,26.0391,4.0,26.7101,36.7444,13.5912,4125.0,8.325063693631197,9750.0,1,22951483.0
780,ceiling,House For Sale in Banilad,"Maria Luisa Road, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Single Detached,10.3442423,123.9099079,200000000.0,131406.0446780552,11.78604738609068,89906.04467805519,1522.0,8.0,8.0,0,0,2997.2,1238.8,5668.7,9794.2,13558.3,6899.9,22479.2,8607.3,4016,2163,37.0209,62.1271,41.2569,3.2251,27.541,0.6978,21.6449,162.4508,44.0963,41500.0,10.63347280231402,92500.0,0,62529940.0
