property_id,price_type,property_name,address,city,property_type,latitude,longitude,price_php,price_per_sqm,log_price,valuation_gap,area_sqm,dist_cebu_business_park_m,dist_mandaue_cbd_m,dist_mactan_cbd_m,dist_srp_m,dist_talisay_tabunok_m,dist_consolacion_m,dist_naga_city_m,dist_airport_m,dist_to_trunk_road_m,dist_to_primary_road_m,mcrai_education,mcrai_grocery,mcrai_health,mcrai_hospitals,mcrai_recreation,mcrai_security,mcrai_tourism,mcrai_retail_density,mcrai_composite,bir_zonal_rr_median,bir_zonal_rr_log,bir_zonal_cr_median,is_mactan_island,spatial_lag_price
130,ceiling,Land For Sale in Banilad,"Banilad, Cebu City, Cebu, Philippines",Cebu City,Vacant Lot,10.3506292,123.9135389,330960000.0,280000.0,12.542544882151386,253625.0,1182.0,3781.8,1293.9,5833.0,10604.5,14368.0,6204.2,23252.8,8636.8,4564,2806,33.2275,59.9089,38.2119,3.8389,11.1551,0.0,9.0937,75.4002,37.9977,26375.0,10.180209784751566,68100.0,0,45582400.0
137,ceiling,Residential Lot For Sale in Cebu,"22 Madrid St, Cebu City, Cebu, Philippines",Cebu City,Vacant Lot,10.3805837,123.9205558,36790000.0,65000.0,11.082142548877775,54750.0,566.0,7198.0,4344.8,8169.6,13844.0,17588.9,4750.2,26156.8,10366.3,7594,4626,6.3285,13.2215,7.6459,0.525,0.0,1.2662,1.9261,4.3192,7.3902,10250.0,9.235130540783402,,0,18581750.0
195,ceiling,Land For Sale in Cebu,"15c Turquoise St, Cebu City, Cebu, Philippines",Cebu City,Vacant Lot,10.36171,123.911374,6720000.0,28000.0,10.239959789157341,1625.0,240.0,4936.8,2475.4,6905.7,11522.9,15272.5,5964.6,23944.2,9563.6,5847,4782,10.2753,26.7635,11.1057,0.664,3.0018,2.0794,6.6494,19.5738,14.4929,26375.0,10.180209784751566,68100.0,0,36937167.0
204,ceiling,Land For Sale in Tawason,"Bacayan, Lungsod ng Cebu, Cebu, Pilipinas",Mandaue City,Vacant Lot,10.3835968,123.9220336,18240000.0,38000.0,10.545341438708522,27750.0,480.0,7563.0,4681.4,8413.0,14215.4,17959.6,4634.3,26512.7,10535.6,7701,4509,8.6568,14.529,8.9245,0.3552,0.0,0.7816,1.3916,8.0,8.8821,10250.0,9.235130540783402,,0,19612950.0
210,ceiling,Land For Sale in Lamac,"New Orleans Street, Consolacion, Cebu, Pilipinas",Consolacion,Vacant Lot,10.3893733,123.96416,2400000.0,16000.0,9.680344001221918,12350.0,150.0,10303.3,7122.3,8535.2,17417.0,21166.5,1430.7,30246.6,9281.2,4317,1232,7.377,3.0075,10.4117,1.0621,15.7716,0.0,8.0173,21.9577,7.8364,3650.0,8.202756381655638,4000.0,0,11479750.0
221,ceiling,Residential Lot For Sale in Tisa,"Topaz Street, Tisa, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Vacant Lot,10.304145,123.86984,2400000.0,16000.0,9.680344001221918,3180.0,150.0,4062.3,6960.4,8981.1,3784.2,7462.9,13052.4,16239.3,11945.9,3699,2073,10.4994,15.4459,9.5888,1.327,10.7374,1.1641,5.1505,32.8641,12.4058,12820.0,9.4588397305527,21320.0,0,3362000.0
264,ceiling,Land For Sale in Cebu,"15c Turquoise St, Cebu City, Cebu, Philippines",Cebu City,Vacant Lot,10.36171,123.911374,60900000.0,30450.0,10.323841273138044,4075.0,2000.0,4936.8,2475.4,6905.7,11522.9,15272.5,5964.6,23944.2,9563.6,5847,4782,10.2753,26.7635,11.1057,0.664,3.0018,2.0794,6.6494,19.5738,14.4929,26375.0,10.180209784751566,68100.0,0,27907167.0
289,ceiling,Land For Sale in Talamban,"Talamban, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Vacant Lot,10.3670682,123.9173923,26068928.0,29725.117445838085,10.299747672630675,3350.1174458380847,877.0,5656.4,2867.4,7006.1,12370.6,16125.7,5182.2,24830.5,9472.8,6340,4151,18.109,24.8716,10.5828,0.6997,0.7828,3.5923,4.2124,14.5063,16.8492,26375.0,10.180209784751566,68100.0,0,14121795.0
297,ceiling,Land For Sale in Tawason,"Priveya Hills Talamban Cebu City, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Mandaue City,Vacant Lot,10.3926015,123.9242484,53047195.0,41868.34648776638,10.642285366658655,39468.34648776638,1267.0,8593.0,5692.9,9266.1,15210.6,18947.7,4680.0,27418.7,11227.4,8947,5754,10.9151,5.4834,1.6885,0.1078,0.0,0.0,0.5498,1.1897,6.7708,2400.0,7.783640596221253,,0,12380937.0
319,ceiling,Land For Sale in Talamban,"Talamban, Cebu City, Cebu, Philippines",Cebu City,Vacant Lot,10.3670682,123.9173923,21610178.0,29725.141678129297,10.299748487842974,3350.141678129298,727.0,5656.4,2867.4,7006.1,12370.6,16125.7,5182.2,24830.5,9472.8,6340,4151,18.109,24.8716,10.5828,0.6997,0.7828,3.5923,4.2124,14.5063,16.8492,26375.0,10.180209784751566,68100.0,0,14527136.0
336,ceiling,Land For Sale in Tawason,"Priveya Hills Talamban Cebu City, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Mandaue City,Vacant Lot,10.3926015,123.9242484,17769060.0,44422.65,10.701504753480759,42022.65,400.0,8593.0,5692.9,9266.1,15210.6,18947.7,4680.0,27418.7,11227.4,8947,5754,10.9151,5.4834,1.6885,0.1078,0.0,0.0,0.5498,1.1897,6.7708,2400.0,7.783640596221253,,0,16790704.0
346,ceiling,Residential Lot For Sale in Punta Engaño,"Punta Engano, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Vacant Lot,10.33247668,124.043602,7000000.0,29045.64315352697,10.276623773528932,22045.64315352697,241.0,15330.2,13461.3,10305.3,21302.5,24455.5,10009.8,34159.2,7607.0,13664,5056,1.3915,0.2947,0.0,0.0,3.1246,0.0,3.1246,0.0,1.4173,7000.0,8.853808274977197,13500.0,1,2240000.0
348,ceiling,Land For Sale in Mohon,"Mohon, Talisay, Lalawigan ng Cebu, Pilipinas",Talisay City,Vacant Lot,10.2514505,123.8257767,2325000.0,15000.0,9.615805480084347,5000.0,155.0,11325.3,14441.6,15383.0,4275.2,1625.8,20526.5,8837.7,17872.2,581,1238,16.789,15.9193,41.0697,0.5696,6.4435,4.3427,25.9126,97.7702,14.4273,10000.0,9.210440366976515,21000.0,0,3750000.0
414,ceiling,Land For Sale in Lahug,"Gorordo Avenue, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu City,Vacant Lot,10.3205967,123.8991322,183681000.0,300132.35294117645,12.6119788328192,270132.35294117645,612.0,637.2,3327.4,5765.8,6982.1,10742.4,9416.8,19868.8,8862.6,2512,1326,35.4959,85.887,62.4322,4.3578,89.7956,5.8546,93.5358,185.3608,65.4323,30000.0,10.308985993422082,57000.0,0,89900000.0
431,ceiling,Land For Sale in Danglag,"6001, PHL",Consolacion,Vacant Lot,10.38804755,123.96010505,2250000.0,15000.0,9.615805480084347,11350.0,150.0,9910.6,6721.5,8327.3,17014.7,20768.2,1344.5,29818.4,9225.2,4535,1293,9.298,3.5973,12.6565,0.6984,9.0473,0.0,6.8095,17.1064,7.4057,3650.0,8.202756381655638,4000.0,0,16130083.0
432,ceiling,Land For Sale in Banilad,"Gov. M. Cuenco Avenue, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu City,Vacant Lot,10.3490999,123.9132795,247870000.0,135374.11250682687,11.815797428468889,93874.11250682687,1831.0,3610.4,1185.1,5735.0,10448.3,14212.3,6309.7,23116.2,8566.7,4395,2637,35.1422,63.3326,42.5199,4.6733,13.9583,0.0,10.5422,89.2593,40.657,41500.0,10.63347280231402,92500.0,0,50293600.0
461,ceiling,Land For Sale in Basak,"Basak, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,10.2910239,123.961041,40000000.0,20000.0,9.903487552536127,10000.0,2000.0,6892.5,7128.3,2730.0,11377.9,14346.3,9510.6,24040.4,2662.2,5156,736,9.8447,9.7425,17.7291,0.8598,21.001,0.5195,5.7889,1.5345,12.424,10000.0,9.210440366976515,15000.0,1,1875000.0
498,ceiling,Land For Sale in Capitol Site,"Lahug-Guadalupe Rd, Cebu City, Cebu, Philippines",Cebu City,Vacant Lot,10.3262412,123.8892686,32806000.0,47000.0,10.757902880692196,41964.0,698.0,1885.3,3853.1,6935.6,6899.8,10646.4,9883.8,19462.3,10041.3,4491,1684,12.204,7.8401,11.0484,1.8345,6.9435,2.9358,24.108,5.3046,9.7015,5036.0,8.52456594574565,5240.0,0,20175500.0
507,ceiling,Land For Sale in Agus,"Agus, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,10.2846893,123.9833623,12600500.0,14500.0,9.581903928408666,6500.0,869.0,9408.2,9307.7,4757.0,13693.4,16441.3,10432.3,26072.8,2547.3,7754,1686,3.0606,2.0564,0.9779,0.35,4.3873,0.2884,2.3906,0.0,3.0515,8000.0,8.987321812850125,9781.25,1,182854500.0
530,ceiling,Land For Sale in Cebu,"22 Madrid St, Cebu City, Cebu, Philippines",Cebu City,Vacant Lot,10.380526,123.921978,15015000.0,35000.0,10.46310334047155,24750.0,429.0,7232.0,4339.9,8100.8,13914.9,17663.0,4594.7,26258.0,10266.0,7547,4355,5.9493,10.8654,6.7456,0.3883,0.4726,0.872,1.6212,3.8001,6.5128,10250.0,9.235130540783402,,0,23759263.0
533,ceiling,Residential Lot For Sale in Banilad,"Maria Luisa Entrance Road, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Vacant Lot,10.3442423,123.9099079,46480000.0,80000.0,11.289781913656018,38500.0,581.0,2997.2,1238.8,5668.7,9794.2,13558.3,6899.9,22479.2,8607.3,4016,2163,37.0209,62.1271,41.2569,3.2251,27.541,0.6978,21.6449,162.4508,44.0963,41500.0,10.63347280231402,92500.0,0,75488769.0
556,ceiling,Land For Sale in Bacayan,"Bacayan, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Vacant Lot,10.3881778,123.9192051,20158561.0,50270.72568578554,10.82517819234502,40020.72568578554,401.0,7987.3,5192.4,9002.4,14519.4,18249.2,5045.8,26685.0,11129.5,8365,5173,7.2963,11.1593,5.4367,0.1646,0.0,0.0,0.4495,8.0,7.1114,10250.0,9.235130540783402,,0,6380091.0
586,ceiling,Land For Sale in Tejero,"U. Alviola Street, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Vacant Lot,10.3047589,123.9082282,17535000.0,35000.0,10.46310334047155,-13000.0,501.0,1521.1,4314.9,4821.5,6520.8,10138.5,10029.7,19632.0,7746.1,882,351,33.7531,66.0833,39.5655,4.1542,28.0077,6.61,66.0636,8.3838,44.1041,48000.0,10.778977123006351,69500.0,0,43150000.0
592,ceiling,Land For Sale in Pooc,"6RR9+CP Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.241117,123.819307,7400000.0,18048.780487804877,9.800833398476044,6248.780487804877,410.0,12618.0,15752.1,16547.2,5517.7,2162.4,21828.8,7637.3,18953.2,1851,2508,6.2611,10.1191,13.7822,0.281,0.0,0.3171,33.2534,60.6582,6.2898,11800.0,9.375939552625749,14000.0,0,4963500.0
600,ceiling,Residential Lot For Sale in Cebu,"Beverly Hills Lahug Cebu City, Unnamed Road, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Vacant Lot,10.3331125,123.8896094,62800000.0,80000.0,11.289781913656018,50000.0,785.0,2332.4,3546.6,7093.6,7594.7,11324.7,9440.6,20013.5,10193.9,4359,1191,12.2895,6.5857,7.8039,1.4471,9.5351,5.0798,22.1333,0.0,9.8823,30000.0,10.308985993422082,57000.0,0,39900000.0
601,ceiling,Land For Sale in Cebu,"15c Turquoise St, Cebu City, Cebu, Philippines",Cebu City,Vacant Lot,10.36171,123.911374,18473000.0,30135.399673735727,10.313455828604564,3760.3996737357265,613.0,4936.8,2475.4,6905.7,11522.9,15272.5,5964.6,23944.2,9563.6,5847,4782,10.2753,26.7635,11.1057,0.664,3.0018,2.0794,6.6494,19.5738,14.4929,26375.0,10.180209784751566,68100.0,0,34978333.0
605,ceiling,Residential Lot For Sale in Banilad,"Banilad, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Vacant Lot,10.3518061,123.9053005,98000000.0,89825.84784601284,11.405628050801775,48325.84784601284,1091.0,3775.5,2053.6,6586.9,10237.1,13986.4,6962.3,22694.6,9465.4,5473,3620,4.135,3.4655,2.4625,0.3695,0.0,0.0,5.4559,0.0,3.0439,41500.0,10.63347280231402,92500.0,0,31406250.0
611,ceiling,Land For Sale in Santa Cruz,"J. Llorente Street, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Vacant Lot,10.3110072,123.8939863,115000000.0,156462.5850340136,11.960572187114687,110462.5850340136,735.0,1357.8,4490.5,6283.8,5804.4,9557.6,10552.4,18765.4,9309.1,2556,1521,45.1761,140.3159,147.4242,22.5834,38.1338,6.0624,171.297,205.6202,77.0684,46000.0,10.736418414365376,73000.0,0,111000000.0
633,ceiling,Land For Sale in Talamban,"Talamban, Cebu City, Cebu, Philippines",Cebu City,Vacant Lot,10.3670682,123.9173923,14645000.0,30133.744855967077,10.313400914343477,3758.7448559670775,486.0,5656.4,2867.4,7006.1,12370.6,16125.7,5182.2,24830.5,9472.8,6340,4151,18.109,24.8716,10.5828,0.6997,0.7828,3.5923,4.2124,14.5063,16.8492,26375.0,10.180209784751566,68100.0,0,15160334.0
634,ceiling,Land For Sale in Maribago,"La Fermin Place, Maribago, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Vacant Lot,10.28881307,124.00380072,4338000.0,18000.0,9.798127036878302,13875.0,241.0,11359.7,10798.7,6367.2,15966.6,18718.5,10689.0,28337.5,3397.6,10411,823,3.7765,1.7468,1.9446,0.2115,22.1142,0.9907,16.2035,1.25,7.2001,4125.0,8.325063693631197,9750.0,1,10800000.0
639,ceiling,Land For Sale in Banilad,"Banilad, Cebu City, Cebu, Pilipinas",Cebu City,Vacant Lot,10.3506292,123.9135389,20540000.0,65000.0,11.082142548877775,38625.0,316.0,3781.8,1293.9,5833.0,10604.5,14368.0,6204.2,23252.8,8636.8,4564,2806,33.2275,59.9089,38.2119,3.8389,11.1551,0.0,9.0937,75.4002,37.9977,26375.0,10.180209784751566,68100.0,0,76624400.0
660,ceiling,Land For Sale in Talamban,"Talamban, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Vacant Lot,10.3693292,123.9169018,18060000.0,56261.68224299065,10.937768982823098,29886.682242990653,321.0,5887.1,3123.8,7248.2,12559.2,16310.8,5190.1,24973.0,9688.7,6227,3911,22.9652,36.6033,17.374,2.0898,1.5145,8.0,5.401,20.8142,23.2298,26375.0,10.180209784751566,68100.0,0,18107389.0
684,ceiling,Land For Sale in Tawason,"Tawason, Mandaue City, Cebu, Central Visayas, PHL",Mandaue City,Vacant Lot,10.39255749,123.92449144,21870000.0,45000.0,10.714417768752456,42600.0,486.0,8595.0,5689.8,9252.9,15218.8,18956.6,4653.6,27432.7,11209.1,8947,5754,10.9151,5.4834,1.6885,0.1078,0.0,0.0,0.5498,1.1897,6.7708,2400.0,7.783640596221253,,0,16278087.0
753,ceiling,Land For Sale in Banilad,"Banilad, Cebu City, Cebu, Philippines",Cebu City,Vacant Lot,10.3506292,123.9135389,59314000.0,47000.0,10.757902880692196,20625.0,1262.0,3781.8,1293.9,5833.0,10604.5,14368.0,6204.2,23252.8,8636.8,4564,2806,33.2275,59.9089,38.2119,3.8389,11.1551,0.0,9.0937,75.4002,37.9977,26375.0,10.180209784751566,68100.0,0,72747000.0
765,ceiling,Land For Sale in Punta Princesa,"352-352 Tres de Abril St, Punta Princesa, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Vacant Lot,10.29426164,123.87058277,35000000.0,51094.890510948906,10.841439781191463,35094.890510948906,685.0,4523.2,7608.4,9096.8,2800.0,6546.6,13696.7,15601.1,11946.9,2381,755,47.5084,39.1368,43.813,3.5641,19.6903,3.4552,22.0988,50.7773,39.1097,16000.0,9.680406499268877,19500.0,0,30142000.0
853,ceiling,Land For Sale in Talamban,"Talamban, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Vacant Lot,10.3670682,123.9173923,12000000.0,65217.391304347824,11.08548145014329,38842.391304347824,184.0,5656.4,2867.4,7006.1,12370.6,16125.7,5182.2,24830.5,9472.8,6340,4151,18.109,24.8716,10.5828,0.6997,0.7828,3.5923,4.2124,14.5063,16.8492,26375.0,10.180209784751566,68100.0,0,15400788.0
1205,open_market,Residential Lot For Sale in Pooc,"6RR9+CP Talisay, Cebu, Philippines",Talisay City,Vacant Lot,10.241117,123.819307,2500000.0,19230.76923076923,9.864266839382847,7430.7692307692305,130.0,13719.1,17655.1,21259.7,6611.2,2449.9,24071.7,11139.5,18953.2,1851,2508,6.2611,10.1191,13.7822,0.281,0.0,0.3171,33.2534,60.6582,6.2898,11800.0,9.375939552625749,14000.0,0,5507944.0
1216,open_market,Residential Lot For Sale in Dumlog,"San Isidro Road, Dumlog, Talisay City, Cebu, Central Visayas, PHL",Talisay City,Vacant Lot,10.24471,123.83939,18000000.0,10209.86954055587,9.231110133462568,1009.86954055587,1763.0,12313.2,16249.2,19853.8,4733.0,34.6,22665.8,12092.2,16779.7,871,2218,18.4492,26.8135,53.5422,0.8729,11.4041,1.9139,28.4398,209.1879,20.0292,9200.0,9.12706745278236,21000.0,0,13130000.0
1225,open_market,Residential Lot For Sale in Pakigne,"Lower Pakigne, Minglanilla, Cebu, Pilipinas",Minglanilla,Vacant Lot,10.246444,123.8069463,3000000.0,21897.810218978106,9.994141920804259,15397.810218978102,137.0,15097.2,19033.2,22637.8,7989.4,4941.5,25449.8,8111.0,19998.7,672,3024,5.3541,7.2382,9.3912,2.0564,1.8536,0.6339,3.8767,7.7817,5.302,6500.0,8.77971129020447,20000.0,0,6500000.0
1226,open_market,Residential Lot For Sale in Pakigne,"Lower Pakigne, Minglanilla, Lalawigan ng Cebu, Pilipinas",Minglanilla,Vacant Lot,10.246573,123.806963,3000000.0,21897.810218978106,9.994141920804259,15397.810218978102,137.0,15097.2,19033.2,22637.8,7989.4,4941.5,25449.8,8111.0,19992.2,672,3024,5.3541,7.2382,9.3912,2.0564,1.8536,0.6339,3.8767,7.7817,5.302,6500.0,8.77971129020447,20000.0,0,6500000.0
1239,open_market,Residential Lot For Sale in Dumlog,"Dumlog, Talisay, Lalawigan ng Cebu, Pilipinas",Talisay City,Vacant Lot,10.2494847,123.8425243,2500000.0,12500.0,9.433483923290392,3300.0,200.0,12126.8,16062.7,19639.5,4447.9,1217.8,22479.4,12290.2,16251.2,528,2031,9.3596,11.5109,31.0189,1.1455,1.5431,0.5541,11.738,61.0985,8.4975,9200.0,9.12706745278236,21000.0,0,5417375.0
1242,open_market,Residential Lot For Sale in Mohon,"Mohon, Talisay, Lalawigan ng Cebu, Pilipinas",Talisay City,Vacant Lot,10.2507362,123.8215894,3750000.0,15000.0,9.615805480084347,3200.0,250.0,13781.3,17717.2,21321.8,6673.4,2974.7,24133.9,10521.0,18329.7,1654,2129,4.5281,4.7782,6.1519,0.3971,0.0,0.2806,8.996,12.9479,3.6725,11800.0,9.375939552625749,14000.0,0,4062500.0
1246,open_market,Land For Sale in Cansojong,"Cansojong, Talisay, Lalawigan ng Cebu, Pilipinas",Talisay City,Vacant Lot,10.2518079,123.8541855,11000000.0,36789.29765886287,10.512962257371958,27589.297658862874,299.0,10775.5,14711.5,17753.8,3054.9,2406.4,21128.1,13285.3,14979.3,0,2511,18.1925,23.0953,20.625,0.4364,2.3874,0.9423,7.2837,21.5673,16.6299,9200.0,9.12706745278236,21000.0,0,12150000.0
1248,open_market,Land For Sale in Talisay,"Cebu South Coastal Road, San Isidro, Talisay City, Cebu, Central Visayas, PHL",Talisay City,Vacant Lot,10.2524493,123.83923341,5700000.0,43511.45038167939,10.680779409603627,34311.45038167939,131.0,11442.3,15378.2,18982.8,3862.0,905.6,21794.8,11629.1,16457.8,0,1347,33.4953,26.8525,77.7541,4.1889,11.8697,1.1554,22.5276,147.5996,26.8716,9200.0,9.12706745278236,21000.0,0,4047333.0
1282,open_market,Land For Sale in Subabasbas,"Marigondon Beach Road, Subabasbas, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Vacant Lot,10.26489878,123.98058856,8037500.0,12677.444794952682,9.447579693090786,3177.444794952682,634.0,14215.7,11849.1,6707.0,19036.7,22239.6,15490.0,32912.6,4705.8,8396,1286,1.257,1.9433,1.3385,0.1936,11.4407,1.0557,3.4168,1.7522,3.7722,9500.0,9.15915233520675,19500.0,1,
1295,open_market,Residential Lot For Sale in Subabasbas,"Subabasbas, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Vacant Lot,10.26793,123.973581,3000000.0,15000.0,9.615805480084347,11775.0,200.0,13966.0,11599.4,6457.3,17907.5,21110.4,15240.4,31783.5,4405.4,8147,868,5.5092,1.4978,0.5664,0.2276,4.4736,1.5754,6.214,1.3272,3.9725,3225.0,8.078998258685154,8260.0,1,1225000.0
1300,open_market,Land For Sale in Lagtang,"Kishanta Subdivision, Lagtang, Talisay City, Cebu, Central Visayas, PHL",Talisay City,Vacant Lot,10.27004845,123.83152154,9144000.0,24000.0,10.085809109330082,16000.0,381.0,11728.7,15664.7,19269.3,4620.8,3724.5,22081.3,13052.7,16654.3,2803,1458,4.8797,2.2793,6.1533,0.1797,0.0,0.0,3.9606,4.2044,2.9676,8000.0,8.987321812850125,16000.0,0,8707333.0
1301,open_market,Land For Sale in Bulacao,"Vista Grande Subdivision, Rio de Janeiro Street, Talisay, Lalawigan ng Cebu, Pilipinas",Talisay City,Vacant Lot,10.2701798,123.8451862,8800000.0,22000.0,9.998797732340453,13350.0,400.0,9340.6,13276.6,16881.2,2232.8,3094.4,19693.2,12604.0,15206.5,2173,45,28.9058,29.0706,39.604,0.5404,15.4107,0.7295,24.1101,98.9156,26.3714,8650.0,9.065430200180376,,0,10042750.0
1303,open_market,Land For Sale in Subabasbas,"Pacific Grand Villas, M.L. Quezon National Highway, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,10.270899,123.968312,5120000.0,16000.0,9.680344001221918,12775.0,320.0,13834.6,11468.1,6325.9,17062.7,20265.5,15109.0,30938.6,4201.1,8015,34,7.7528,1.9191,1.2071,0.2492,1.7184,2.0188,7.0891,7.0645,4.5091,3225.0,8.078998258685154,8260.0,1,3839438.0
1306,open_market,Residential Lot For Sale in Cuanos,"Cuanos, Minglanilla, Cebu, Central Visayas, PHL",Minglanilla,Vacant Lot,10.27173355,123.8013941,2200000.0,11000.0,9.305650551780507,4500.0,200.0,15596.0,19532.0,23136.6,8488.1,5858.2,25948.6,10137.6,19826.1,2160,3523,0.4306,0.0,0.0,0.3852,0.0,0.0,0.6043,0.0,0.1925,6500.0,8.77971129020447,20000.0,0,3450000.0
1325,open_market,Residential Lot For Sale in Bulacao,"Bulacao, Talisay City, Cebu, Central Visayas, PHL",Talisay City,Vacant Lot,10.27478922,123.8387583,16501000.0,29000.0,10.275051108968611,20350.0,569.0,10287.4,14223.4,17828.0,3179.6,4447.7,20640.0,13955.3,15759.6,3526,1422,11.6571,1.9771,1.0994,0.2397,1.4143,0.0,6.5882,0.0,6.2068,8650.0,9.065430200180376,,0,20599071.0
1344,open_market,Land For Sale in Agus,"Basak Agus Road, Lapu-Lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,10.2792139,123.9891524,2145000.0,15000.0,9.615805480084347,7000.0,143.0,13944.6,11578.0,6435.9,19569.2,22772.1,15219.0,33445.1,3303.5,8125,0,6.3802,7.4188,3.7206,4.1126,12.5315,1.4248,12.7084,15.0181,8.1934,8000.0,8.987321812850125,9781.25,1,
1350,open_market,Residential Lot For Sale in Talisay,"Bulacao Pardo, Cebu City, Cebu, Central Visayas, PHL",Talisay City,Vacant Lot,10.27996735,123.83982705,4320000.0,18000.0,9.798127036878302,9350.0,240.0,10103.8,14039.7,17644.3,2995.9,4643.8,20456.4,14153.5,15523.2,3722,1354,11.9199,1.8918,1.8415,0.2453,1.2992,0.0,4.9585,0.0,6.2693,8650.0,9.065430200180376,,0,29000000.0
1361,open_market,Land For Sale in Agus,"Ibabao - Gisi - Agus Road, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,10.2829833,123.9780057,22350000.0,15000.0,9.615805480084347,7000.0,1490.0,12599.3,10232.8,5090.6,19175.4,22617.9,13873.7,32990.3,2693.8,6780,1011,2.949,5.2457,5.9427,0.8658,16.6336,1.0037,6.2371,0.0,6.8207,8000.0,8.987321812850125,9781.25,1,239275000.0
1363,open_market,Land For Sale in Agus,"Pajac, Maribago, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,10.2832342,123.9971669,3800000.0,5507.246376811594,8.613820027105309,1382.246376811594,690.0,15019.2,12652.6,7510.5,20643.8,23846.7,16293.5,34519.7,3324.2,9200,282,4.7588,17.7114,9.679,0.6843,13.7897,1.679,13.992,27.5616,11.299,4125.0,8.325063693631197,9750.0,1,3800000.0
1377,open_market,Land For Sale in Marigondon,"Maximo.V.Patalinghug Jr.Avenue, Marigondon, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Vacant Lot,10.2851423,123.96952704,110560000.0,80000.0,11.289781913656018,70000.0,1382.0,11653.1,9286.5,4144.4,18229.1,22392.5,12927.4,32044.1,2661.2,5834,0,7.641,31.8287,36.5266,2.4838,43.9813,1.0697,10.5698,22.1077,24.1603,10000.0,9.210440366976515,15000.0,1,
1385,open_market,Residential Lot For Sale in Basak San Nicolas,"Annies Bakeshop, Basak San Nicolas, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Vacant Lot,10.28737,123.870533,22000000.0,39568.34532374101,10.585784717072007,15868.345323741009,556.0,5981.5,9917.5,13522.0,2373.7,6764.0,16334.1,16280.7,12068.6,1983,413,36.1283,26.6779,33.9919,9.865,22.8857,4.6269,24.7191,25.4236,30.4338,23700.0,10.073272520325904,29550.0,0,13000000.0
1387,open_market,Land For Sale in Pajac,"Agus, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Vacant Lot,10.28820421,123.9767007,2550000.0,17000.0,9.740968623038354,9000.0,150.0,12526.4,10159.8,5017.7,19102.4,23400.6,13800.8,32917.4,2125.9,6707,959,2.2471,5.0456,6.3883,0.6672,7.8304,0.0,2.9909,0.0,4.4835,8000.0,8.987321812850125,9781.25,1,7553500.0
1390,open_market,Land For Sale in Agus,"White Sands Resort Villas, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,10.2882521,123.9983585,4230000.0,15000.0,9.615805480084347,10875.0,282.0,15407.0,13040.5,7898.3,21031.6,24234.5,16681.4,34907.6,2987.4,9588,49,10.3296,9.2558,9.1288,0.4578,26.0391,4.0,26.7101,36.7444,13.5912,4125.0,8.325063693631197,9750.0,1,22885333.0
1405,open_market,Land For Sale in Maribago,"Agus, Lapu-Lapu City, Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,10.29011,123.97942,3600000.0,24000.0,10.085809109330082,16000.0,150.0,13432.3,11065.7,5923.5,20008.3,23474.4,14706.6,33823.2,1899.8,7613,1868,4.3612,3.5612,1.1753,0.3377,5.0651,0.4183,2.074,0.0,4.3025,8000.0,8.987321812850125,9781.25,1,8832800.0
