mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.3892853260040283,0.018240530690420434,0.003980207443237305,0.0011195047501315319,0.9,400,3,4,0.1,0.7,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",-0.3773402325080395,-0.3991963106654764,-0.4396869804891948,-0.32784425839040304,-0.3785535355172191,-0.34371217461392256,-0.395712273138363,-0.4043307735039822,-0.41535416487920146,-0.42994710583790047,-0.37293898406388215,-0.41065315848097794,-0.425995982309193,-0.3858321428767902,-0.3409234958662517,-0.3898681048760531,0.03242028151207467,31
2.0473153750101725,0.5218388285226851,0.02058266003926595,0.009970765956494222,0.8,500,5,8,0.1,1.0,"{'subsample': 0.8, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 8, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",-0.3390122559356195,-0.3917064507190164,-0.44318648955902956,-0.3293208093209094,-0.3854879486616427,-0.34491050849431154,-0.41617070816164964,-0.40304947451147516,-0.4132750646645796,-0.454961597507925,-0.37834284801898993,-0.4125959539293164,-0.4086400046612919,-0.384226794982899,-0.3239440302238463,-0.3885887292901668,0.03842268784985684,26
0.8192865053812662,0.2283552023696486,0.005040184656778971,0.004382290004113718,0.9,200,1,6,0.05,1.0,"{'subsample': 0.9, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.05, 'colsample_bytree': 1.0}",-0.3576550525950434,-0.39967556064881676,-0.4250405654740909,-0.3235399333455996,-0.361150606259353,-0.3455098043514512,-0.38282308262711306,-0.3997500588321142,-0.412140968639701,-0.457724299260451,-0.38032479789274387,-0.4094474798901306,-0.40650533163199654,-0.3718592613029709,-0.3239016873905421,-0.3838032326761412,0.03622701408185644,11
0.9615534941355387,0.18949857364170014,0.013145144780476887,0.023803435690998822,0.9,400,5,6,0.1,0.9,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",-0.37321093261265736,-0.4116220938653658,-0.44320560285896976,-0.3286397399753073,-0.39710099001629023,-0.3472086504136131,-0.4071487410616615,-0.4202058779471132,-0.42048367109641493,-0.4374753483517805,-0.3796089864997181,-0.4035081170438191,-0.41208922319323565,-0.3692535743918107,-0.32574423539851843,-0.39176705231508513,0.035503260769737054,37
0.6596176624298096,0.12592139152014914,0.006606276830037435,0.00611279905679286,0.7,200,5,8,0.1,0.8,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 8, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",-0.361417093629316,-0.3962771635974864,-0.45391233606078774,-0.33190376206011524,-0.3896531490773556,-0.34129546522479737,-0.4001009287474758,-0.3883132665108547,-0.4241640885464241,-0.4492268671127085,-0.37807963515062065,-0.4127551089008936,-0.4079931045473232,-0.3754346905212318,-0.3361030705449784,-0.3897753153488246,0.03611868339172952,30
0.9925555547078451,0.04699537093605473,0.007108656565348307,0.0044853506697778035,0.9,200,1,7,0.03,0.9,"{'subsample': 0.9, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 7, 'learning_rate': 0.03, 'colsample_bytree': 0.9}",-0.3713067501718776,-0.40789087352253994,-0.42337353688876694,-0.3170254480481926,-0.3661200206507276,-0.3416394897790725,-0.36716646422512644,-0.38400195728275277,-0.40610596502150254,-0.4557781383188719,-0.3845752013688874,-0.4105584806361988,-0.4042240593778638,-0.373803707367916,-0.318776085426067,-0.3821564118724243,0.03672224137992795,6
2.6340997060139975,0.11401813488802603,0.011952225367228191,0.008848006633064964,0.8,500,1,7,0.03,1.0,"{'subsample': 0.8, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 7, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",-0.3614053891515569,-0.39920786018663135,-0.42486198710887013,-0.32414502180380256,-0.36519999807601083,-0.3399717810716008,-0.3893994116441777,-0.38168144230194045,-0.40299480837619617,-0.4544734936372706,-0.37437427556368924,-0.40707993215185173,-0.40462812065841924,-0.3772207759608801,-0.32116108400677806,-0.38185369211331177,0.03523665731092067,5
0.3027935981750488,0.03978780871732938,0.0044939517974853516,0.0029651747349238476,0.7,200,1,4,0.07,0.9,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.07, 'colsample_bytree': 0.9}",-0.3516175468770127,-0.39937515739919843,-0.43668351853560455,-0.333889214666218,-0.3760101616125692,-0.33852783761853905,-0.3779650610416482,-0.3969679213291715,-0.4163401975436071,-0.45221679587799646,-0.37932165999135087,-0.4141452741790612,-0.402866627503944,-0.38916004243418134,-0.3142651250890532,-0.3852901427799437,0.03720072639984706,16
0.821830415725708,0.040019883842460816,0.004176044464111328,0.0016499595178151652,0.7,400,1,5,0.1,0.9,"{'subsample': 0.7, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",-0.34369407470127594,-0.39904892411323734,-0.42614390778569367,-0.32651520862308564,-0.3906543488544943,-0.34559811768872145,-0.3968775473119441,-0.39993843731898504,-0.4110430685641231,-0.45337791716568016,-0.3705231170528783,-0.4002037719654703,-0.4234054896882191,-0.3908620387228302,-0.326345286460629,-0.38694875040115123,0.03619652715090558,22
0.6167139689127604,0.05013210605202783,0.005387401580810547,0.0033286830071099353,0.8,500,1,4,0.05,0.8,"{'subsample': 0.8, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",-0.36171686642030504,-0.39647698179599916,-0.4271783129640882,-0.3312315211867796,-0.37908309229647735,-0.34504366604832265,-0.39436170482308963,-0.3938647096969366,-0.4118372333431681,-0.4320576382319462,-0.37023618418286963,-0.3988699460851261,-0.4112642083157802,-0.37714139912314554,-0.322972106311807,-0.38355570472172273,0.03168003357937372,10
0.4891813596089681,0.03658194966171255,0.005503352483113607,0.0027595825254303837,1.0,300,5,5,0.1,0.8,"{'subsample': 1.0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",-0.3776050621063696,-0.4059588134758403,-0.43695300955079663,-0.3242229011509089,-0.3799814787736001,-0.353122809071488,-0.3993868460711181,-0.3993506553868095,-0.4190318980959065,-0.4530900918407724,-0.3838383659491425,-0.40029669648233435,-0.4143170475409105,-0.379380637611758,-0.3240355274445954,-0.39003812270349,0.03521169659047045,33
0.9807056585947672,0.07047054076811385,0.005531978607177734,0.002245323009744216,1.0,200,1,8,0.1,0.7,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",-0.3917335850312563,-0.4082847021317064,-0.43633631412596197,-0.3281751638010635,-0.37203261225312073,-0.342476299015028,-0.3873282619007453,-0.40221074029209203,-0.42071580509716544,-0.46462153172138704,-0.3990074195453593,-0.40903046995131737,-0.4034033158064633,-0.37165165822748525,-0.31312871441632445,-0.3900091062210984,0.03866514318617622,32
0.5846756140391032,0.06957861624649916,0.006236648559570313,0.004264190526989119,0.7,200,3,7,0.05,0.8,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",-0.359732999218057,-0.3920635938077643,-0.4407720021328532,-0.3273577063345195,-0.3806357046826018,-0.335765559468477,-0.3895528256687644,-0.37807028441731094,-0.40642596818054255,-0.4459899099410838,-0.376406799957396,-0.408157637003788,-0.4086232687335079,-0.37382886228010326,-0.32809161986232765,-0.3834316494459397,0.034934962241173644,9
1.8611737410227458,0.08418767963726453,0.009894482294718425,0.004644336915389799,0.7,500,3,8,0.07,0.8,"{'subsample': 0.7, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.07, 'colsample_bytree': 0.8}",-0.35794340080885373,-0.3988784109121917,-0.43814899875002356,-0.3243088861074262,-0.3869130506455808,-0.3405268684629237,-0.4032214854510212,-0.39171467913105934,-0.4119674013484329,-0.450377851310932,-0.3704319075793947,-0.4135963124001004,-0.41768991453067494,-0.3789392890352101,-0.31945375169566087,-0.3869408138779657,0.037566102147187745,21
0.8796608448028564,0.06322831270918641,0.005784384409586589,0.0031118956322979917,0.8,500,3,5,0.07,0.8,"{'subsample': 0.8, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.07, 'colsample_bytree': 0.8}",-0.3444489383127916,-0.40012563954478325,-0.4346615699898062,-0.3220650092228032,-0.3677546421123651,-0.3427537812351869,-0.3917171199869045,-0.39988873060311214,-0.40995425037564726,-0.4404416967975098,-0.3756772523985121,-0.3983512194454885,-0.41424326269782635,-0.3768463924198524,-0.32521978026934184,-0.3829432856941288,0.035630264173382845,8
0.6310494422912598,0.05719125174501868,0.00576170285542806,0.0039556533261231215,1.0,300,3,6,0.07,0.7,"{'subsample': 1.0, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.07, 'colsample_bytree': 0.7}",-0.36556389714248155,-0.40098976543414416,-0.4395709728992074,-0.3152724466168135,-0.37691409896671807,-0.34477560476197017,-0.3956143993850923,-0.39279260590168913,-0.416467373457002,-0.4578402397833985,-0.3952936874385379,-0.4063069460629179,-0.41595752020951926,-0.3759928596285555,-0.33928003168609683,-0.3892421632916096,0.03655666505417978,28
2.2015270392100015,0.17071267742720642,0.009830474853515625,0.0046590876588014155,0.8,500,3,8,0.03,1.0,"{'subsample': 0.8, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",-0.3561298634535377,-0.3969707040890884,-0.4359333950960848,-0.318266162958486,-0.36517793936721826,-0.34739313012006784,-0.38435948048634017,-0.3844017949147957,-0.40801766521822325,-0.4583429314683609,-0.3810168058760456,-0.40194950974069193,-0.41255351800554735,-0.3700753888523291,-0.316766363425023,-0.38249031020478935,0.03793661271237288,7
0.541343355178833,0.04262798558568165,0.0038172721862792967,0.0013129808437549687,0.8,400,5,5,0.1,0.8,"{'subsample': 0.8, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",-0.36383068426996834,-0.39823083954844113,-0.43721668563142535,-0.33679022325486274,-0.38618380367629934,-0.36216452728134946,-0.40640084430924023,-0.41888493289368955,-0.4235230902685316,-0.45301918337005204,-0.3732789402281298,-0.3966346641806736,-0.4078277374492612,-0.3922241943227728,-0.33658180110154756,-0.392852810119083,0.032842054850701186,38
0.9906770388285319,0.08964733693550433,0.004801893234252929,0.0014304871896165905,0.9,500,1,5,0.07,0.8,"{'subsample': 0.9, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.07, 'colsample_bytree': 0.8}",-0.3664838059351893,-0.39873650512129294,-0.4336385517089649,-0.3209838415322867,-0.3714061278955194,-0.33572993843272686,-0.3947629754197957,-0.3895979764695661,-0.4112071836488823,-0.4396957410288015,-0.3775306948438108,-0.39826304618201835,-0.41689323416917046,-0.3816326836595779,-0.333148451300359,-0.38464738382319746,0.03400929518565363,14
0.699060567220052,0.0473082390859455,0.007711331049601237,0.006808577007722144,1.0,500,3,4,0.07,1.0,"{'subsample': 1.0, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.07, 'colsample_bytree': 1.0}",-0.3694621252037143,-0.3982572321339406,-0.4217435754867206,-0.32504748715233234,-0.36564103153000765,-0.35249463210031157,-0.3841172518719278,-0.4025179179532067,-0.4265690497844118,-0.43846329638154957,-0.37686286401394464,-0.41424408853589817,-0.43713928240354494,-0.3837214878391193,-0.33837790151400154,-0.3889772815936421,0.03392621085321319,27
0.5790769894917805,0.04966418961917549,0.003749688466389974,0.001172640148179514,0.9,500,1,4,0.03,0.7,"{'subsample': 0.9, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.03, 'colsample_bytree': 0.7}",-0.36789001571760727,-0.4002819888977047,-0.42937193672515106,-0.3270019519041483,-0.3603882951375477,-0.3402053246169514,-0.3844068375024906,-0.3950351261139614,-0.4083389636622172,-0.4440301029711879,-0.3711000007323693,-0.4183734098115383,-0.4075531423724164,-0.39134647465849043,-0.3227699405609281,-0.3845395674256473,0.03495412679106412,13
1.2633399486541748,0.07646665846122193,0.007318337758382161,0.003800042534651562,0.8,500,3,7,0.1,0.7,"{'subsample': 0.8, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",-0.36684911325373143,-0.4130784966073652,-0.44252543493823177,-0.33427235388248466,-0.37187916409691757,-0.3321814023857859,-0.3760748045718013,-0.3929351029446119,-0.4280685669642144,-0.44032369707652497,-0.3806575797169099,-0.41356174568284937,-0.41295444308927165,-0.3753465351659101,-0.3277887432694077,-0.3872331455764012,0.03644915993329453,23
0.47838953336079915,0.020845759039310022,0.0044773260752360025,0.0026216518658738345,0.7,200,5,7,0.03,0.9,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.03, 'colsample_bytree': 0.9}",-0.3586298009987758,-0.40021782787784715,-0.4405117100552896,-0.32266625624512,-0.38144448330763137,-0.3331677196230804,-0.39183109655017845,-0.4008879087878164,-0.40352780515091824,-0.4451280674133175,-0.38339051734096985,-0.41883425709087513,-0.4087006942950256,-0.3774012728115489,-0.31533449833061344,-0.3854449277252672,0.03783130932413351,18
0.5020164330800374,0.09172963769478625,0.009297657012939452,0.007500887059938562,0.8,300,5,5,0.05,0.7,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.7}",-0.35377536632701906,-0.40478996107456106,-0.45375016334965673,-0.31660006269667224,-0.37909699174898925,-0.3438341200275372,-0.38870773279426285,-0.3895900336205399,-0.4117389181963509,-0.4361075864684983,-0.3674035714679979,-0.4071642081447491,-0.41790199568474046,-0.3814800564795555,-0.3211254990918453,-0.38487108447819834,0.03815627779165156,15
0.506107219060262,0.08240806498625049,0.0038945833841959637,0.0018004944079215305,0.8,200,5,7,0.1,0.7,"{'subsample': 0.8, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",-0.3740604480252721,-0.40474837092763766,-0.45217197453615177,-0.322758841616072,-0.37392222263786246,-0.3427657269466341,-0.3871601961803055,-0.4061035226675432,-0.4135673995705634,-0.44995493873308523,-0.388356803597496,-0.41410870223383806,-0.42523321779594736,-0.3865384903826697,-0.3333051938359026,-0.3916504033124653,0.03721650426717003,36
0.4899114767710368,0.041685511348869254,0.0051915486653645836,0.0022422781564449264,1.0,200,3,6,0.1,0.9,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",-0.3760265918834416,-0.4041950769733417,-0.43798557836070867,-0.32312271556386973,-0.3801273511603629,-0.34655985246688054,-0.399831125335919,-0.40482673901144484,-0.40850014911959676,-0.463421999196395,-0.38961842789364703,-0.41646535637666593,-0.43027747671307326,-0.38542600154336454,-0.3278893205309324,-0.3929515841419761,0.037662362828817186,39
1.2329968452453612,0.061184673258822694,0.005846277872721354,0.0023261218751730634,0.7,500,3,6,0.05,0.9,"{'subsample': 0.7, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-0.3531072831565608,-0.3949926827206033,-0.4440859637501852,-0.32515934973507393,-0.36498388274727833,-0.34218962678228587,-0.3908493319756395,-0.3792217126923505,-0.4121948696669868,-0.4471412017778693,-0.36836100618483386,-0.4047968326614766,-0.40789771224895177,-0.3793832942835045,-0.31319334210010796,-0.38183720616558053,0.0377022459759198,4
1.3045361359914145,0.0712591747847862,0.01096515655517578,0.006998579883458021,0.7,400,3,7,0.05,0.9,"{'subsample': 0.7, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-0.34531160931471394,-0.39781869873463627,-0.4473857389716203,-0.32291555608988504,-0.3640620694270051,-0.331204974573852,-0.38766798514741935,-0.38330465334614894,-0.4032161894764935,-0.44464670393598504,-0.37753139766108895,-0.39870923698041427,-0.4097710496852332,-0.3738657601027795,-0.32004489703009886,-0.38049710136515824,0.03795973502458352,2
1.9893678665161132,0.10854041511110345,0.009442838033040364,0.0031782780823456282,0.9,400,1,8,0.07,0.7,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.07, 'colsample_bytree': 0.7}",-0.37619811867180597,-0.4038772457335719,-0.4370823376837362,-0.317861920743379,-0.3798676469019949,-0.3346514874819707,-0.39085294168212464,-0.3919177489296601,-0.4122079666148333,-0.4668505200519254,-0.3878363443328613,-0.40933239094888096,-0.4053363731395114,-0.37154067927938067,-0.3240767765425644,-0.38729936658254677,0.038785122977305,24
0.891852601369222,0.10514546044714061,0.00924827257792155,0.006505489559925883,1.0,200,3,8,0.07,0.9,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.07, 'colsample_bytree': 0.9}",-0.38169811678589277,-0.40650617324504734,-0.43258343956033496,-0.32378629300795475,-0.3678202610127465,-0.3474726595356666,-0.3903087545035214,-0.40280524482014174,-0.4225458883324123,-0.4658703200160266,-0.4083325748435421,-0.41756229092743613,-0.40888597480979016,-0.37436640496157925,-0.31858829323554644,-0.3912755126398426,0.03880823381144185,35
1.2384459495544433,0.0687040441081032,0.006707461675008138,0.003718041479957345,0.8,500,1,5,0.03,1.0,"{'subsample': 0.8, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",-0.3571669412445021,-0.39352696649079627,-0.4237272569621585,-0.32129501869529287,-0.35411008797613325,-0.33667835458176215,-0.38723753230767194,-0.3778534450796364,-0.40629292289631525,-0.44336708809980524,-0.3660461675978495,-0.40914909303581004,-0.40948989879063974,-0.37722338160508617,-0.3213765622637836,-0.37896938117514956,0.03532321293563619,1
0.9637917518615723,0.09297076602509705,0.004894065856933594,0.0022905853014320962,1.0,500,1,5,0.05,0.8,"{'subsample': 1.0, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",-0.3692694406617861,-0.3902174444375194,-0.41888853376481405,-0.3385480100141528,-0.36558062150159304,-0.34471660727147785,-0.38951501033426095,-0.3929963127021873,-0.416059510341237,-0.44711126220827885,-0.38383942285790185,-0.4126008706817539,-0.41303488038927016,-0.39870766167185867,-0.33684579525675545,-0.3878620922729898,0.031005965103740294,25
0.7404743353525798,0.05558252203833298,0.005750020345052083,0.003507677326324064,0.9,400,5,5,0.03,1.0,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",-0.3725345381930948,-0.38950440807224557,-0.4333097449898341,-0.3166913956760289,-0.37165538804254744,-0.345554241562796,-0.39702168480872785,-0.3987205722468527,-0.42645799930377026,-0.4452378292363357,-0.3770355779259097,-0.4138003472378228,-0.4015962706111661,-0.38399200759299507,-0.32175566072335154,-0.3863245110815651,0.03626994476784647,19
0.5568613052368164,0.04364987823121795,0.004130299886067708,0.0011926141567752632,0.8,200,3,7,0.1,0.7,"{'subsample': 0.8, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",-0.3670264777591178,-0.4129296912111449,-0.4430672163537098,-0.3335564233258439,-0.37022452305430303,-0.33207914125601595,-0.3751626757459408,-0.39179038636569596,-0.42776682378053055,-0.44086034978835253,-0.3815008539735141,-0.4134467463006112,-0.4129794310463275,-0.3751965743271045,-0.32645935435250606,-0.386936444576048,0.03679105832661182,20
1.4189850012461345,0.12700210936847095,0.01133586565653483,0.008935389704140267,1.0,400,3,8,0.1,1.0,"{'subsample': 1.0, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",-0.39525297564603357,-0.39286491571317134,-0.4415034367141645,-0.32894000041106186,-0.3765287037294564,-0.3399982336732323,-0.3815893294000146,-0.40810650610417126,-0.42125016905058915,-0.47420275888925717,-0.4086951048354669,-0.4243499922859963,-0.4107075434738947,-0.366482608099532,-0.32524352628354575,-0.39304772028730584,0.04010736840712944,40
0.49393744468688966,0.031285592168389734,0.0035904725392659504,0.001011101701788668,1.0,500,3,4,0.07,0.7,"{'subsample': 1.0, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.07, 'colsample_bytree': 0.7}",-0.376178588989589,-0.4012016610536806,-0.4425424077349474,-0.32639973900885005,-0.3720166217073466,-0.3440274483326518,-0.39393384355009353,-0.4040758541425701,-0.4191329992341328,-0.4292196714715772,-0.3604863741062722,-0.40962588836909747,-0.42737784103511367,-0.3888814806098894,-0.34547804428935563,-0.38937189757567775,0.03345691103183137,29
0.570433235168457,0.058835781496112766,0.008510176340738933,0.006338911127419835,0.9,200,5,7,0.07,0.8,"{'subsample': 0.9, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.07, 'colsample_bytree': 0.8}",-0.37357955627137596,-0.4021936503045368,-0.44022858380098767,-0.32429613472958607,-0.3814167912028529,-0.35007303836658865,-0.39195012883859226,-0.39819689490739113,-0.4191334173993978,-0.45397297011397947,-0.39518231005543036,-0.4045553896077761,-0.4178239461824986,-0.382685228474597,-0.32615310724101854,-0.39076274316644066,0.03565804256127031,34
1.6292750040690105,0.10023505672466132,0.009257062276204427,0.004356369704511459,0.9,400,3,8,0.05,0.9,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-0.3678584634247727,-0.3973183106099082,-0.4312147486141504,-0.31447168603096837,-0.35742223958041575,-0.3390821100766323,-0.3826714640268209,-0.38474280009214357,-0.40972048736015226,-0.4455238285417851,-0.3887759159779661,-0.4102385966143602,-0.4069703282684928,-0.3695282664880259,-0.3190968585048432,-0.3816424069474292,0.03674394816493033,3
0.7826620419820149,0.08071043370098178,0.005116780598958333,0.0024236535314256964,0.7,300,3,6,0.07,0.9,"{'subsample': 0.7, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.07, 'colsample_bytree': 0.9}",-0.3585437951847009,-0.39776686821819585,-0.44201795456739057,-0.33044659622196726,-0.37437628071658685,-0.3415271029583146,-0.38131286331985254,-0.39776517044207077,-0.4153587978688808,-0.4501239270176639,-0.36699400517166175,-0.39752213146058285,-0.41778688870939856,-0.374961485265502,-0.3181003708443008,-0.38430694919780467,0.037020044110960264,12
0.8256263573964436,0.1317178398531619,0.009454727172851562,0.00421455037464724,0.8,300,5,8,0.03,0.7,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 8, 'learning_rate': 0.03, 'colsample_bytree': 0.7}",-0.36794944545112906,-0.3997991018932117,-0.4503629639252187,-0.31421999886759905,-0.3735384879672218,-0.3405842055573156,-0.38683171422515,-0.386250545151752,-0.4094443137971355,-0.4460127942532242,-0.38211426470123877,-0.411266271877754,-0.40874894196530764,-0.37879671236925255,-0.32398626446996337,-0.3853270684314983,0.03763225825441993,17
