url,title,description,bedrooms,bathrooms,floor_area_sqm,street_address,city,region,latitude,longitude,amenities,price
https://www.lamudi.com.ph/property/41032-73-227a48b94b5c-a4cb-1981868-a547-71da,Condo For Sale in Kasambagan,"Overview
 Your urban oasis takes the form of an Asian-Balinese-inspired community of midrise residential buildings set within a sprawling 3.7-hectare property at the heart of the uptown Mabolo district in Cebu.
 

 Features & Amenities
 Relish the freedom to live, play, and pursue your passions every single day. Perimeter walls and a 24-hour security system have been installed to safeguard your family’s well-being.
 Be pampered to your heart’s delight with a host of amenities that create for you and your family a world of recreation and leisure.
  Clubhouse and Gazebo
 Adult and Kiddie Pools
 Basketball Court
 Children’s Play Area
 Jogging/Walking Paths
 Al Fresco Dining
 Multi-purpose Area
  

 Location
 You have the world at your fingertips because your home is a convenient distance from just about anything you will ever need.
 Located at Pres. Magsaysay Ext., Bgry. Kasambagan, Mabolo, Cebu City, your home is highly accessible through public transport along F. Cabahug Avenue.
 

 Landmarks:
  Castle Peak – 1.7 km
 Mabolo – 2 km
 Sarrosa International Hotel – 2 km
 Banilad – 2.1 km
 Cebu Business Park – 2.2 km
 Center for International Education – 2.3 km
 Cebu Country Club – 2.5 km
  

 HLURB LS No. 33626 | Completion Date: 10/2021",2.0,1.0,31,"Pres. Magsaysay Extension, Mabolo, Cebu City, Cebu, Central Visayas, PHL",Cebu,Cebu,10.327819,123.915987,"Basketball court, Playground, Club House, Gazebo, Jogging path, Multipurpose room, Swimming pool, Garden, Gym, Security, Unfurnished",7688800
https://www.lamudi.com.ph/property/41032-73-4e75acfe95c7-8862-197f957-9c90-7373,Residential Lot For Sale in Tamiao,"Amoa: A Serene Development in Compostela, Cebu




About Amoa

Amoa offers residential lots within a master-planned community in Compostela, Cebu, providing the perfect opportunity to design and build your dream home amidst scenic rolling landscapes. Developed by AboitizLand, Amoa reflects core community values of safety, accessibility, and sustainability. With seven thoughtfully planned clusters, the development takes full advantage of the area’s natural beauty—offering hillside views, sunrise vistas, and proximity to the ocean.




Amoa Features and Amenities

Amoa’s residential lots offer flexibility, allowing homeowners to create personalized homes while enjoying access to premium amenities. This development is designed to foster a sense of belonging and lasting friendships through shared spaces like pools, a park, a clubhouse, a grand lawn, pocket parks, and a basketball court.

Amoa also features well-lit, paved streets and 24-hour security, ensuring residents' safety and comfort. The gated community promotes a harmonious lifestyle with open spaces for recreation and social gatherings.




Why Amoa Is a Perfect Residential Option in Compostela, Cebu

Amoa’s lot-only options offer unparalleled freedom to design a home suited to your lifestyle while enjoying the benefits of a well-planned community. With access to green spaces, pools, and parks, along with modern conveniences and flexible financing options, Amoa provides the perfect setting for building your dream home or making a sound investment in the heart of Cebu.




Amoa Location

Amoa is strategically located in Compostela, Cebu. Just a short drive from Cebu’s Business District and beaches and scenic landscapes, the development offers a perfect balance between urban convenience and countryside tranquility.




How to Get to Amoa

Amoa is accessible through two key routes: the Pacific Mall-Cansaga Area and the Public Highway. These routes ensure smooth access to and from the development, with public transport options available for residents and visitors.




How Much is a Lot in Amoa?

Residential lots for sale in Amoa cost Php 2.5M for a 143-square meter lot. The reservation fee for a lot-only purchase in Amoa is PHP 15,000, making it an affordable investment opportunity.




Financing Options

Amoa offers multiple financing schemes to make lot ownership accessible, including cash payment, deferred payment, and bank financing through the following:


  BPI

  BDO

  Metrobank

  Maybank

  UnionBank

  RCBC

  EastWest Bank





Buyers can apply with a first-degree relative as a co-borrower, increasing loan eligibility.




Enclave 1: HLURB LS No. 030324

Enclaves 2,3,4,5 and 6: HLURB LS No. 03015




Enclave 1: Required Date of Completion: July 2018 - Horizontal Development; December 2021 - Vertical Development

Enclaves 2,3,4,5 and 6: Required Date of Completion: July 2026 - Horizontal Development; December 2029 - Vertical Development",,,143,"Tamiao, Compostela, Cebu, Central Visayas, PHL",Compostela,Cebu,10.44724499,123.98910129,,2500000
https://www.lamudi.com.ph/property/41032-73-b993d8c40952-9633-1983137-ab70-738e,Condo For Sale in Mandaue,"Mantawi Residences: An Upscale Condominium in Mandaue City, Cebu

I. About Mantawi Residences by RLC Residences

Premium development in Mandaue City, Cebu
Offers luxurious condominium units and sprawling penthouses
Comes with upgraded amenities for luxury living

II. Features, Amenities, & Highlights

Known as the “Frontier of Progress” in Cebu
Hotel-like amenities for elevated lifestyle
Smart home devices in each unit for convenient living

Amenities:
Work Lounge
Fitness Center
Game Room
Spa
Pet Park
Pool Decks
Jogging Trails

III. Why Mantawi Residences Is a Perfect Condominium Option

Prime location in Cebu
Amenities for relaxation, work, and family bonding
Al fresco dining, landscaped areas, and versatile lifestyle spaces

IV. Location

Situated along Ouano Avenue (Mandaue Causeway)
Connects Mandaue City and Cebu City
Surrounded by planned infrastructures and upcoming developments

Nearby Establishments:
S&R Mandaue
National University - Cebu
University of the Visayas - Mandaue
Cebu Doctors' University
Chong Hua Hospital Mandaue
University of Cebu Medical Center

V. How to Get to Mantawi Residences

Accessible via private car and public transportation
Located along Ouano Avenue and Zuellig Avenue
Nearby bus stops and ride-hailing services available
Close to SM Cebu

VI. Financing Options

Bank financing available via:
Robinsons Bank
BPI
Maybank
PSBank
Unionbank
AUB
PNB
Chinabank
CBS
CTBC Bank
Metrobank
BDO


Address: Ouano Ave. cor. F.E. Zuellig Ave., Brgy. Subangdaku, Mandaue City, Cebu
Status: Pre-selling
Pets Allowed: Yes",2.0,2.0,92,"Subangdaku, Cebu City, Cebu, Central Visayas, PHL",Mandaue,Cebu,10.31183708,123.92724037,"Balcony, Cctv, Playground, Concierge, Deck, Fire exits, Fire sprinkler system, Green area, Gym, Jogging path, Lift, Lounge, Multipurpose room, Office room, Spa, Swimming pool, 24 hours security, Garden, Security, Unfurnished",25350000
https://www.lamudi.com.ph/property/41032-73-373a0337b657-a5ac-1981868-b420-70e3,Condo For Sale in Cebu,"Overview
 Named after a picturesque Italian resort town, Sanremo Oasis is a mid-rise residential community set amid verdant greens and spacious environs. Located within the vibrant City di Mare at South Road Properties, Cebu, it offers residents a glimpse of the sea and surrounding mountains right from their balcony.
 

 Building Facilities and Security Features:
  Individual Mailboxes
 Basement Parking (For Sale)
 Sufficient Fire Exits
 Cistern Tank
 Automatic Fire Alarm Sprinkler System
 Natural Ventilation For Common Areas
 Spacious Lobby And Corridors
 Service Stairs
 24-hour Security Services
 CCTV Cameras
  

 Amenities:
  Kiddie Pool
 Lawn / Jogging Trail
 Pre-teens’ Pool
 Lap Pool
 Play Areas
 Basketball Court
 Clubhouse
  

 Location
 Sanremo Oasis brings you closer to daily essentials. With redefined modernity of leisurely pleasures made within reach, go shopaholic for the latest trends at the lifestyle strip at Il Corso. Also, the fun goes on as you extravagantly dine at The Piazza’s abounding Al Fresco restaurants. And with BPO buildings a few walks away, Sanremo Oasis at City Di Mare truly offers enjoyment beyond limits.
 Sanremo Oasis is located at City di Mare, South Road Properties, Cebu City.
 

 Landmarks:
  University of the Philippines Cebu – 2 km
 San Pedro Calungsod Chapel – 2.1 km
 SM Seaside City – 2.1 km
 Cebu Business Park – 8.4 km
 Mactan Cebu Intl Airport – 16.3 km
 Proposed UP Campus – 0.5 km
  

 HLURB LS Nos. 30348, 30361, 30360, 30349, 30359, 30358, 033616 | Completion Date: 09/2019",2.0,1.0,29,"Cogon Pardo, Cebu City, Cebu, Central Visayas, PHL",Cebu,Cebu,10.269927,123.872523,"Basketball court, Garage, Cctv, Playground, Club House, Concierge, Fire exits, Fire sprinkler system, Jogging path, Swimming pool, 24 hours security, Internet, Security, Unfurnished",5865200
https://www.lamudi.com.ph/property/41032-73-f1c2c4cab1ab-8fc2-197f957-ad19-7304,Residential Lot For Sale in Cansomoroy,"Foressa Mountain Town: A Scenic Estate in Balamban, Cebu




About Foressa Mountain Town

Foressa Mountain Town is a premier residential lot development located in the serene highlands of Cansomoroy, Balamban, Cebu. This 300-hectare mountain estate offers a rare blend of modern living and nature-inspired experiences. Divided into five thoughtfully designed phases—Light, Water, Earth, Air, and Wood—Foressa Mountain Town presents a lifestyle of adventure, relaxation, and sustainability.




Foressa Mountain Town offers an exclusive selection of lot types, each tailored to distinct tastes and needs:


  Regular Lot – Ideal for families seeking practical spaces

  Avenue Lot – Positioned along the main roads, providing easy access to amenities

  Hillside Lot – Elevated lots offering breathtaking views

  Parkside Premium Lot – Situated near pocket parks for a tranquil setting

  Riverside Ridge Lot – Lots along water features, ideal for nature lovers





Features and Amenities

Outdoor amenities include:


  Town Center

  Hiking and Biking Trails

  Pet Park

  Diamond Park Pool and Pavilion

  Camping Grounds

  Pocket Parks





With extensive trails, scenic views, and recreational spaces, Foressa Mountain Town provides a lifestyle focused on wellness and outdoor living.




Why Foressa Mountain Town Is a Perfect Residential Option In Cebu

Foressa Mountain Town stands as a testament to Aboitiz Land’s vision of sustainable development, providing residents with an unparalleled lifestyle where adventure and modern living meet. Its expansive lot offerings, outdoor amenities, and proximity to nature make it ideal for those seeking a healthier, more active lifestyle. Designed with sustainability and privacy in mind, Foressa encourages walking, biking, and community engagement.




Location

Foressa Mountain Town is located in Cansomoroy, Balamban, Cebu. It sits along the scenic Transcentral Highway, offering residents spectacular views and a peaceful environment while remaining close to essential establishments and Cebu’s growing industrial zones.




How to Get to Foressa Mountain Town

The community is easily accessible from Cebu City, just one hour away via the Transcentral Highway. The drive offers scenic views of the highlands and provides a refreshing break from the hustle and bustle of the city. The location is ideal for those looking for a quick weekend escape or a permanent residence away from urban noise.




Financing Options

Foressa Mountain Town provides multiple payment schemes, making it accessible to different buyers. Bank financing is available via the accredited banks below:


  BPI

  BDO

  Metrobank

  Maybank

  UnionBank

  RCBC

  EastWest





Whether you seek adventure, tranquility, or a sound investment, Foressa Mountain Town offers flexible financing terms to suit your needs.




HLURB LTS No. 31081",,,800,"FQG6+GPV, Balamban, Cebu, Philippines",Balamban,Cebu,10.4759359,123.7613916,,12000000
