mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,split5_test_rmse,split6_test_rmse,split7_test_rmse,split8_test_rmse,split9_test_rmse,split10_test_rmse,split11_test_rmse,split12_test_rmse,split13_test_rmse,split14_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_train_rmse,split1_train_rmse,split2_train_rmse,split3_train_rmse,split4_train_rmse,split5_train_rmse,split6_train_rmse,split7_train_rmse,split8_train_rmse,split9_train_rmse,split10_train_rmse,split11_train_rmse,split12_train_rmse,split13_train_rmse,split14_train_rmse,mean_train_rmse,std_train_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,split5_test_mae,split6_test_mae,split7_test_mae,split8_test_mae,split9_test_mae,split10_test_mae,split11_test_mae,split12_test_mae,split13_test_mae,split14_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_train_mae,split1_train_mae,split2_train_mae,split3_train_mae,split4_train_mae,split5_train_mae,split6_train_mae,split7_train_mae,split8_train_mae,split9_train_mae,split10_train_mae,split11_train_mae,split12_train_mae,split13_train_mae,split14_train_mae,mean_train_mae,std_train_mae,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,split10_test_r2,split11_test_r2,split12_test_r2,split13_test_r2,split14_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,split5_train_r2,split6_train_r2,split7_train_r2,split8_train_r2,split9_train_r2,split10_train_r2,split11_train_r2,split12_train_r2,split13_train_r2,split14_train_r2,mean_train_r2,std_train_r2,mean_cv_rmse,mean_cv_mae,mean_cv_r2
0.9837756315867107,0.08455743828816703,0.016746091842651366,0.004099079161358778,0.9,400,3,4,0.1,0.7,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",-0.5940546445587616,-0.6023020571213005,-0.6671527579361352,-0.6349879886210738,-0.7672101574884445,-0.7186370323887752,-0.668518784767931,-0.7425620359536133,-0.7935471105456579,-0.704317756223224,-0.7455277350475813,-0.6557105510457998,-0.655657829060999,-0.7662278077137802,-0.7192828707989727,-0.6957131412848033,0.05943876659618831,35,-0.1528412902238911,-0.1464222439220296,-0.15615189195666787,-0.15572881756232929,-0.16504229237584944,-0.14596816555849418,-0.15876036912539854,-0.1629042745511094,-0.1407165268718608,-0.14816014954548207,-0.15977736609192056,-0.1455824465851961,-0.1567657764791551,-0.15118184396813025,-0.14154248208132522,-0.15250306245992265,0.007333625167096845,-0.4055876947145149,-0.393456629718405,-0.42232996219618174,-0.41353638600414777,-0.3901398907079509,-0.4375915386186595,-0.40732262369833017,-0.4957233217673603,-0.44854686814964895,-0.42712055071973376,-0.4210671135611218,-0.42114797582198105,-0.4139507307535222,-0.430528043607703,-0.4448641579901416,-0.4248608992019602,0.024946095041783717,37,-0.11060252976287592,-0.10632236601816161,-0.11286050745506755,-0.1127476279095279,-0.11726805445866155,-0.10712976674948317,-0.11114363056714686,-0.117452993478502,-0.1025252591028433,-0.10943397506371919,-0.11499420059891455,-0.1049069731889546,-0.11516491809264352,-0.10949907957509737,-0.10065490561559662,-0.11018045250914638,0.004955674142348212,0.9471670358036338,0.953151241803475,0.9412988284641481,0.9495398000776868,0.9305058664519031,0.92819316928219,0.942725491680867,0.917535687200201,0.9265758688960035,0.9402208766281966,0.9322282267361263,0.940898646282837,0.9442866929396985,0.9204808090664653,0.9355094518500693,0.9366878462109002,0.010181938329147372,35,0.9970631680532219,0.9972341672557952,0.9968652376049383,0.9968456748636771,0.9963966510696451,0.997298720793746,0.996738919783596,0.9966745238884958,0.9973697497036049,0.9971164504417982,0.9966493806286295,0.9973031826407929,0.9968283413325668,0.9970822589267219,0.9973914257766027,0.9969905235175888,0.0002922775847600783,0.6957131412848033,0.4248608992019602,0.9366878462109002
3.58323704401652,0.4427533024814167,0.0318267027537028,0.013472097854044051,0.8,500,5,8,0.1,1.0,"{'subsample': 0.8, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 8, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",-0.6340943048345866,-0.6058773952406408,-0.6320825221377654,-0.6315942082276341,-0.7698178217347339,-0.6744538122096515,-0.6418658308557127,-0.7075370929617992,-0.7383181098536175,-0.6924781421796503,-0.7312069290283885,-0.6399717920319706,-0.6150617172081332,-0.760586552549791,-0.8290854643077457,-0.6869354463574546,0.06457474316574542,25,-0.04935613958753825,-0.03653696289651436,-0.049075838679466396,-0.051922513460280956,-0.05316486729165306,-0.0493007182261071,-0.05255106242497934,-0.049467586423466,-0.04146365351551624,-0.048468394601492944,-0.048737876569438336,-0.036288779251364936,-0.050473111092313165,-0.048888731561082276,-0.054279853319957265,-0.04799840592674471,0.0053416638485728534,-0.4164811589355038,-0.3855306405238802,-0.40375705887776575,-0.3978803807188163,-0.39740440299350976,-0.41047769810449264,-0.3643649398720408,-0.4523451808849514,-0.40236743849815904,-0.4238370073098815,-0.41052777294148557,-0.4200094783336074,-0.4001908299129319,-0.4466653021674033,-0.438165765979982,-0.41133367040362745,0.022238924084029305,21,-0.018108983197001292,-0.01707162717242159,-0.021890662840520728,-0.020586044847526627,-0.021959928741218597,-0.02068360758278338,-0.02188572601763882,-0.019778912880002275,-0.020053240368338714,-0.0184977472313861,-0.018399066948239333,-0.01812676132276814,-0.02088526638266663,-0.021961194713135956,-0.02361249926429413,-0.020233417967329487,0.001810659719950425,0.9398050731317558,0.952593391138177,0.9473081118983985,0.9500777415928429,0.9300326575541519,0.9367513878887843,0.947201370022647,0.9251315251224438,0.9364405063301179,0.9422137640388207,0.9348068694446827,0.9437017689979221,0.9509722651858912,0.9216473987038014,0.9143168874458127,0.93820004789975,0.011023941893890731,24,0.9996937471964639,0.9998277827357783,0.9996903681785755,0.9996493451098225,0.9996260915387798,0.9996918517768802,0.9996426940214989,0.9996933589351265,0.9997716284514416,0.9996914099815223,0.9996882346917589,0.9998324369621033,0.9996712209952421,0.9996948839793286,0.9996163749879485,0.9996987619694847,6.249805309215248e-05,0.6869354463574546,0.41133367040362745,0.93820004789975
1.6381231784820556,0.13120863986016043,0.019557364781697593,0.0061804217881464805,0.9,200,1,6,0.05,1.0,"{'subsample': 0.9, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.05, 'colsample_bytree': 1.0}",-0.5951540226540062,-0.5661539579110915,-0.6333893493522877,-0.7749195698829956,-0.7020620300687855,-0.6254300138111071,-0.6042826460039739,-0.8465191391222253,-0.768916425055646,-0.6511369650087268,-0.8724524134360898,-0.621103129438562,-0.6970975831959789,-0.6410680663183831,-0.7014102645225292,-0.6867397050521592,0.08910646917538498,24,-0.176934391874994,-0.16648510377716813,-0.16440968772845022,-0.17068987019388845,-0.17353487069174361,-0.1668806329834439,-0.1674825618682248,-0.16552084702870992,-0.168921814000089,-0.1596621773982137,-0.18104621482198596,-0.16968015464266664,-0.17718805972399035,-0.16817814766009473,-0.16550507611945678,-0.16947464070087467,0.00542831921973852,-0.38507979516250385,-0.3659088662074024,-0.389641035687243,-0.4140837139467859,-0.3884698338226946,-0.37503986247380333,-0.3633591889586925,-0.4801971397553886,-0.40670259268709286,-0.39306524690122785,-0.40956380497866174,-0.4066087883904863,-0.424728766490823,-0.39399169874896517,-0.403848168133566,-0.40001923348968915,0.027216579427531303,6,-0.1270721632566784,-0.1225856700532015,-0.1200137507647692,-0.12179501477447928,-0.12442628745082453,-0.12012119007169225,-0.1183897413589705,-0.12065541887565803,-0.12300211009091018,-0.1160455718959349,-0.1292233475799541,-0.12399303640378728,-0.12784779482713685,-0.1222603070104003,-0.11739195158955257,-0.12232155706692997,0.0036594324783002226,0.9469713058328113,0.958605896020589,0.9470900062746943,0.9248496160552377,0.941807042784249,0.9456118846303069,0.9532033910219183,0.8928297796173003,0.9310631138303492,0.9489075216883432,0.9071878706590909,0.9469725773064361,0.937021604829197,0.944337280356146,0.9386745326578901,0.9376755615709704,0.0170128533918094,27,0.9960642978785809,0.9964242877699829,0.9965249189668144,0.9962104819418074,0.9960162751223937,0.9964692655744785,0.9963707534509776,0.9965668381947252,0.9962096585361564,0.9966513581559759,0.9956979695650007,0.9963365049388402,0.9959481549227518,0.9963893399370376,0.9964334179381426,0.996287568192911,0.000252667152419254,0.6867397050521592,0.40001923348968915,0.9376755615709704
1.9528898239135741,0.08979524035586357,0.018239323298136392,0.004892136591684664,0.9,400,5,6,0.1,0.9,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",-0.596642735229607,-0.6159352270928131,-0.694703342106183,-0.6305343007389316,-0.7780062239420317,-0.6355265632151377,-0.6367801244709678,-0.7509097609568052,-0.706667727028344,-0.6919869068456894,-0.8092015680495626,-0.6602233628419547,-0.6199856203266569,-0.7490353190062718,-0.7235579745835997,-0.6866464504289703,0.06310642521070685,23,-0.06975477692076987,-0.05952512846313407,-0.0727262869651866,-0.07349576719092764,-0.0760814171125588,-0.0689378823416176,-0.07868578802921537,-0.07491093297903671,-0.0671055023794765,-0.06896616621526373,-0.07052100986473153,-0.06346155545530202,-0.07371988052404553,-0.07094132459222069,-0.07384967040597006,-0.07084553929596378,0.004749716856864157,-0.3997188991350674,-0.4057527212649172,-0.43916883134007295,-0.37434118651242176,-0.4022325428389921,-0.3902882607793445,-0.3762351254788354,-0.4909174286718045,-0.40298873093809673,-0.4281444482642917,-0.42453016788660297,-0.42371437927573535,-0.4042802045347479,-0.43835327444674366,-0.4240253746144484,-0.41497943839880824,0.028073353105579988,27,-0.04257976715946923,-0.03894251924933087,-0.046153095992074844,-0.04375219402724245,-0.046281522507132085,-0.043351876448978074,-0.0477915592623905,-0.04651963463485606,-0.04306310174743527,-0.04136381551562986,-0.04216844646527278,-0.041731664452542026,-0.046584059825756224,-0.04450539748657922,-0.04517587122011186,-0.04399763506632009,0.0023563369163474967,0.9467056830986825,0.9510063858681272,0.9363505033053994,0.950245154710293,0.9285362833517882,0.9438416954642613,0.9480347359343851,0.9156711728937827,0.9417730687071487,0.942295720625255,0.9201573999471959,0.9400823376561522,0.9501841357676238,0.9240092506930354,0.9347405662579161,0.9382422729520697,0.011045061927570947,23,0.9993882899528038,0.9995428986749041,0.9993200249812396,0.9992974242752674,0.9992342746742746,0.9993974833507028,0.9991989310860605,0.9992967993166366,0.999401832066989,0.9993752061105312,0.9993472729281928,0.9994875459463818,0.9992986203320071,0.9993575400505934,0.9992898882365948,0.9993489354655453,8.647899961975124e-05,0.6866464504289703,0.41497943839880824,0.9382422729520697
1.2216146310170493,0.13689719582441068,0.018451150258382162,0.005595168626110131,0.7,200,5,8,0.1,0.8,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 8, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",-0.6058816985903593,-0.5775948542300805,-0.6714358406546967,-0.5955457531260189,-0.8218120362309215,-0.6757021597058734,-0.6606159487885735,-0.7734232953236989,-0.789301529016905,-0.7480007444813995,-0.743743447868775,-0.6299555897680249,-0.6578659398711079,-0.7015792733066254,-0.7188747216339473,-0.6914221888398006,0.0712120799823096,29,-0.09696479782957709,-0.10948652802740531,-0.1025234426242686,-0.12047940523191965,-0.10333372476453288,-0.09661803616933912,-0.10680999971397011,-0.09602092603320664,-0.103993597476643,-0.0927075620590919,-0.09615525983516537,-0.10017267943970468,-0.10647350129844325,-0.1079268904197107,-0.1122144439326971,-0.10345871965704502,0.007156231023331215,-0.4084539294933233,-0.38704648765750715,-0.41263120426669764,-0.3928902892377907,-0.39750951036647664,-0.4185701077182272,-0.39117828934710086,-0.4672467029380266,-0.44175712464375005,-0.44176465007778737,-0.42172355080943874,-0.41518065846352353,-0.4176427699411524,-0.4326064816653001,-0.43247024950875035,-0.4185781337423235,0.021357622487714847,35,-0.06544368072798291,-0.07223181205348415,-0.06771778183373994,-0.07731636434381309,-0.06752421840705544,-0.06526341630075747,-0.06935607059727877,-0.06462150376309375,-0.07035757083696347,-0.061567393995449436,-0.06215610865828536,-0.06763168068555331,-0.0712777822496824,-0.07373479800822916,-0.07250713152880152,-0.0685804875993447,0.004261459161664889,0.9450423878752771,0.9569159995587333,0.9405426926984163,0.9556137750038101,0.920262162808057,0.9365170373217002,0.9440716189289402,0.9105387302124336,0.9273594247488697,0.9325757184211937,0.9325522377557078,0.9454502264079786,0.943910800807643,0.9333331961367024,0.9355826199914221,0.9373512419117923,0.011877183357767798,30,0.9988179770794267,0.9984535596766443,0.9986486853381095,0.9981120342366159,0.9985874624776309,0.9988164963896766,0.9985239498624442,0.9988446311558995,0.9985634522456319,0.9988709974430453,0.9987864975112161,0.9987231729087057,0.9985369236229068,0.9985130142675013,0.9983604407803107,0.9986106196663844,0.00020233073132178855,0.6914221888398006,0.4185781337423235,0.9373512419117923
3.3834071000417074,0.7118602421477835,0.049427302678426106,0.01906682359451487,0.9,200,1,7,0.03,0.9,"{'subsample': 0.9, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 7, 'learning_rate': 0.03, 'colsample_bytree': 0.9}",-0.5711920647041205,-0.5777408762339845,-0.6635127819635172,-0.731541191268454,-0.6987781634253026,-0.5793664853462103,-0.6080696747246005,-0.799766693718409,-0.759829245095777,-0.7018123846789959,-0.8235871680841478,-0.6078235811563926,-0.671654287970539,-0.6175849937423563,-0.6602497727111306,-0.6715006243215957,0.07796116024763752,4,-0.17794206325361275,-0.18121996664027432,-0.1801965799558828,-0.18650164378929718,-0.18983608851093317,-0.1801451551095988,-0.1840866143214838,-0.18329645797739266,-0.18058724267350007,-0.17629315837286652,-0.1836144463527624,-0.18800085785803444,-0.1858804074529141,-0.18416736208698462,-0.17646319510036632,-0.18254874929706025,0.003920432947185113,-0.3672434465799096,-0.37189869227273853,-0.41180816727926234,-0.423951036645315,-0.37821936748592216,-0.3575503192896014,-0.36376711741138706,-0.47697590323092026,-0.4096470565269058,-0.42332072371732826,-0.4127557752404037,-0.39747095579307445,-0.41442031411284214,-0.38134121391115355,-0.3963558433403424,-0.3991150621891404,0.029948733634901,3,-0.12596498348804105,-0.12848493671322658,-0.12965155914658,-0.13096878682978902,-0.13505037200628053,-0.12867270449612644,-0.1278324054466529,-0.13173447244629694,-0.12939966552681595,-0.125966960903516,-0.12827972924530334,-0.13388593127471843,-0.13257361461834746,-0.13109636277143552,-0.12583419366421714,-0.12969311190515648,0.002745467854807556,0.9511554045701058,0.9568942126356795,0.9419376265770177,0.9330276533239095,0.9423501599920184,0.9533283332945148,0.952615006030106,0.904340702203149,0.9326829002567797,0.9406454081333425,0.9172933590385162,0.9492158515531055,0.941534991257168,0.9483405707144266,0.945660810917693,0.9407348660331688,0.013727011678653577,6,0.996019341241705,0.9957633372940193,0.9958255120170314,0.9954758831589942,0.9952326901643144,0.9958856773328246,0.9956154835634986,0.9957898553485125,0.9956680743187832,0.9959174123142147,0.9955750509470745,0.9955026864257258,0.9955408594807633,0.9956701504327253,0.9959454948054325,0.9956951672563746,0.00020477792495455238,0.6715006243215957,0.3991150621891404,0.9407348660331688
5.260812362035115,0.22899289698615782,0.030738989512125652,0.015100463960341577,0.8,500,1,7,0.03,1.0,"{'subsample': 0.8, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 7, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",-0.5930090866633179,-0.5662244760216015,-0.6387374276851614,-0.7362883346836333,-0.6872473634456199,-0.5769828928686237,-0.5820486333837945,-0.8348219672858227,-0.7728631786759415,-0.6977179690888371,-0.8474247345362915,-0.6264175237470707,-0.6678370787932875,-0.6368285260166955,-0.6590324650266174,-0.6748987771948212,0.08622190706846886,9,-0.08069960018630451,-0.0789044575786179,-0.07899622906251828,-0.08144478866924305,-0.08830301781349627,-0.07889587584334605,-0.0878695933954815,-0.08208362835441735,-0.07535224331054928,-0.07825253264643199,-0.08259225701908376,-0.07357828237291078,-0.08120621373386123,-0.08082199213270512,-0.08000795129166319,-0.08060057756070867,0.003746550851127931,-0.38137150653085905,-0.36234902287197845,-0.3957793663619026,-0.40286615098937106,-0.3700948659263302,-0.36443848870047496,-0.34504227256522063,-0.46879090414689306,-0.41620719964254294,-0.41557872590634365,-0.4106695254548451,-0.3997438120548867,-0.41145151414606396,-0.39867163437719366,-0.39308275350920663,-0.39574251621227413,0.028554340918898302,1,-0.055034183528446724,-0.058031473127213865,-0.055370092971214924,-0.05534952808412104,-0.060774737293264304,-0.055142623292085406,-0.06051528724707092,-0.05774956975719963,-0.054945540447216085,-0.05346279445057088,-0.057437003503788636,-0.05448631461165345,-0.0566888435623197,-0.05708564595193747,-0.0540282577495398,-0.05640679303850952,0.0021264338898505496,0.9473528480389853,0.9585955835755365,0.9461927337874262,0.9321556343834102,0.9442370653773163,0.95371157048693,0.9565837122186884,0.8957710656559295,0.9303536084410751,0.9413359444306153,0.9124364194688274,0.9460612495387883,0.9421976505819982,0.9450710683715804,0.9458609973829606,0.9398611434493378,0.016109742331664935,14,0.9991812704384165,0.9991968163209131,0.9991977257595104,0.9991372298993552,0.9989685054992539,0.9992108459697787,0.9990010252404831,0.9991556899422369,0.9992457779313647,0.9991956197306407,0.999104690385052,0.9993111370955201,0.9991489355489304,0.9991661142074268,0.9991665186547134,0.9991591935082396,8.287232210778371e-05,0.6748987771948212,0.39574251621227413,0.9398611434493378
0.6233300685882568,0.09388147387540631,0.016099023818969726,0.005012231563058254,0.7,200,1,4,0.07,0.9,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.07, 'colsample_bytree': 0.9}",-0.5955970016550882,-0.6747707055417651,-0.6523541603630671,-0.7285440035876856,-0.8050745534305728,-0.6759191114775015,-0.6517986051226303,-0.7194136788238951,-0.8076437047137479,-0.6497020852265539,-0.820706806760569,-0.701231720965508,-0.6239655031505772,-0.7989568321442481,-0.719159838923723,-0.7083225541258088,0.06953786919901223,39,-0.32274813342690817,-0.3244225400957997,-0.2928516023868699,-0.3063664948232765,-0.30744704118375177,-0.3093482138429499,-0.3184162607846029,-0.30685089015132366,-0.2929366544645222,-0.2955482337718609,-0.3133274864785936,-0.31910506267650135,-0.31113984490400315,-0.3149708608237785,-0.2952374213363729,-0.30871444941007437,0.010258738388734869,-0.4127899719996637,-0.43902099017223034,-0.42260618501068825,-0.4597052613602493,-0.4250675619280909,-0.40797486037996555,-0.4032918908585692,-0.4698318934812913,-0.4582528143580864,-0.413793224211912,-0.4616954607808616,-0.46854046960445456,-0.41390786989348416,-0.45413196523719307,-0.45446403779409567,-0.4376716304713891,0.023426214513275836,40,-0.23516140497642618,-0.2355260967223529,-0.21693704577601558,-0.223117210297347,-0.22437883208428833,-0.22821280655516035,-0.2328023767671089,-0.22768618829926301,-0.2129287932199848,-0.21834884651021272,-0.2272464573446525,-0.2311194555659976,-0.23101264048627176,-0.23159015210279324,-0.21863057022347765,-0.22631325846209016,0.006773171141234115,0.9468923368963071,0.9411993901320869,0.9438741320310787,0.9335753121389517,0.9234770584463754,0.9364762650611059,0.9455546250568496,0.9225969733659416,0.9239440822820084,0.9491324537424879,0.9178708533039769,0.9324078607407228,0.9495425155533945,0.9135424819435024,0.935531511917995,0.9343745235075189,0.01139954162796351,39,0.986904406552601,0.98642206146934,0.988974321198479,0.9877918172934397,0.9874957841963111,0.9878675530541455,0.9868819960337011,0.9882010422227295,0.9886013269221043,0.9885258283886209,0.987114787969637,0.9870431062745733,0.9875061816165633,0.9873354947747771,0.9886506133650833,0.9876877547554737,0.0007406566506292209,0.7083225541258088,0.4376716304713891,0.9343745235075189
1.8884458700815836,0.09737964610623658,0.018500757217407227,0.007506685532558042,0.7,400,1,5,0.1,0.9,"{'subsample': 0.7, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",-0.5886809967711856,-0.5902085880836444,-0.6956964916451114,-0.6783235498646212,-0.7504280223139308,-0.6450596922220238,-0.6231838969006661,-0.7889239054594269,-0.8489182867592865,-0.6934828307852255,-0.7748742372098567,-0.6547264718176927,-0.6341665204226207,-0.7383227215838962,-0.7019218116460826,-0.6937945348990182,0.07275886594298234,33,-0.08352735552920179,-0.08137474597591912,-0.08120810398029174,-0.0855992609427145,-0.08682305539401408,-0.07732471631442939,-0.08366975081471884,-0.0820830499661626,-0.07160802520477941,-0.07932786072269651,-0.0827996577934555,-0.07680942121977649,-0.08023918822143204,-0.07946041628403981,-0.08150915544360568,-0.08089091758714914,0.003635707965853844,-0.39179727644206935,-0.3775280671565491,-0.41829642027456887,-0.40288223768744097,-0.3809471950499442,-0.396425776118203,-0.3597873843855312,-0.4769897567602082,-0.4526642842318693,-0.41130140057816084,-0.4309845177172121,-0.416150868470593,-0.4054852871658617,-0.4395071847687998,-0.4329324854373729,-0.412912009482959,0.029588730341613034,25,-0.057631012987973546,-0.05954535516681259,-0.05725482206580247,-0.05924555068985966,-0.06028061953876514,-0.05363557241686842,-0.05757120152559306,-0.05649961904966442,-0.051480335425479175,-0.054090916470355535,-0.0573968343981459,-0.05697965133740167,-0.05551922993468776,-0.05509354596160988,-0.056721797795174736,-0.05659640431761293,0.002268503019423148,0.9481185364065994,0.9550136829263013,0.936168386279259,0.9424173382278229,0.9335128767471346,0.9421442693518302,0.9502301210149748,0.9069169098386791,0.9159717798887642,0.9420459629612254,0.9267877618846565,0.9410759097762291,0.9478792019663508,0.9261673252487871,0.9385850492055202,0.9368690074482757,0.012710403126954307,34,0.9991228877648013,0.9991457379977089,0.9991521698261229,0.999046965736325,0.9990027915388193,0.9992419639742378,0.9990942377154849,0.999155701840768,0.9993188696105235,0.9991733606219633,0.9991001882426387,0.9992493067809254,0.9991690842725328,0.9991939738263531,0.999134947688923,0.9991534791625417,7.676469450552726e-05,0.6937945348990182,0.412912009482959,0.9368690074482757
1.429559310277303,0.07947061957911963,0.024943176905314127,0.010295727458438158,0.8,500,1,4,0.05,0.8,"{'subsample': 0.8, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",-0.5925678526030881,-0.6396506805908857,-0.6573424795791927,-0.6836865352489442,-0.7762659797265875,-0.7107313098070634,-0.6367195228241227,-0.7287325107037066,-0.7871855290876362,-0.6911393039535012,-0.7738250529740403,-0.6736683761784091,-0.6181007475703609,-0.7352406731476308,-0.6841067656272275,-0.6925975546414931,0.057291361927875935,32,-0.20909284803839873,-0.21060680137873794,-0.19592318513585152,-0.20501748586690838,-0.21119245092185807,-0.1938833931549036,-0.20762543251930962,-0.20396290050535393,-0.18689438114390344,-0.20083610745095332,-0.21122230173483322,-0.2067781202203859,-0.20426189003107575,-0.19928940921499222,-0.19023143936689488,-0.20245454311229072,0.007490333009368636,-0.4028029867374588,-0.4081175320590384,-0.4108658207398149,-0.41886818721877683,-0.39923335309698876,-0.4140158644422591,-0.38206413175110676,-0.4828673318497103,-0.4430581795394283,-0.42008634668794276,-0.4289094256021669,-0.43439752297185324,-0.38988890864048714,-0.4358145370720418,-0.42771077563381754,-0.41991339360285945,0.023684895530475265,36,-0.15475972441227084,-0.15665700205004893,-0.14561624181098284,-0.15038004108392067,-0.15465556752846546,-0.14623717342166537,-0.15273556647230638,-0.15247064714004144,-0.13918908447236752,-0.1503345179015931,-0.15362566713106615,-0.15441170273616422,-0.1535817581257648,-0.14910550406003997,-0.13936660537952195,-0.15020845358174795,0.00523702075530544,0.9474311641221468,0.9471609350855309,0.943012501363583,0.9415032147084175,0.9288556258625339,0.9297643722910252,0.9480446264149707,0.9205787257731496,0.9277483798263622,0.9424369960132826,0.926985887257015,0.9376171220700452,0.950486574503782,0.9267824517223625,0.9416629581345168,0.9373381023432482,0.009312862864121927,31,0.9945036287188938,0.9942778849953734,0.9950650609612157,0.9945329846710588,0.9940997202242658,0.9952342155189835,0.9944225153705828,0.9947869579185536,0.9953601990131868,0.9947015578704942,0.9941443633324599,0.9945594516576346,0.9946153358733277,0.9949299071567331,0.9952881205348002,0.9947014602545041,0.0003897364931948532,0.6925975546414931,0.41991339360285945,0.9373381023432482
