mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,split5_test_rmse,split6_test_rmse,split7_test_rmse,split8_test_rmse,split9_test_rmse,split10_test_rmse,split11_test_rmse,split12_test_rmse,split13_test_rmse,split14_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_train_rmse,split1_train_rmse,split2_train_rmse,split3_train_rmse,split4_train_rmse,split5_train_rmse,split6_train_rmse,split7_train_rmse,split8_train_rmse,split9_train_rmse,split10_train_rmse,split11_train_rmse,split12_train_rmse,split13_train_rmse,split14_train_rmse,mean_train_rmse,std_train_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,split5_test_mae,split6_test_mae,split7_test_mae,split8_test_mae,split9_test_mae,split10_test_mae,split11_test_mae,split12_test_mae,split13_test_mae,split14_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_train_mae,split1_train_mae,split2_train_mae,split3_train_mae,split4_train_mae,split5_train_mae,split6_train_mae,split7_train_mae,split8_train_mae,split9_train_mae,split10_train_mae,split11_train_mae,split12_train_mae,split13_train_mae,split14_train_mae,mean_train_mae,std_train_mae,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,split10_test_r2,split11_test_r2,split12_test_r2,split13_test_r2,split14_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,split5_train_r2,split6_train_r2,split7_train_r2,split8_train_r2,split9_train_r2,split10_train_r2,split11_train_r2,split12_train_r2,split13_train_r2,split14_train_r2,mean_train_r2,std_train_r2,mean_cv_rmse,mean_cv_mae,mean_cv_r2
2.723176050186157,0.043052608739859485,0.03470926284790039,0.004857890667781885,,0.8,2,4,300,"{'max_depth': None, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 300}",-0.635641306417204,-0.6739476660295188,-0.6483451615953016,-0.6566599953134393,-0.8459937368908312,-0.6323945585102402,-0.646095718860963,-0.7468377496856137,-0.7818723820632625,-0.7439652900406518,-0.7271643431289652,-0.5860146901568472,-0.6360820433883869,-0.6854065765969548,-0.7698766176866816,-0.6944198557576576,0.06900830285338022,53,-0.36121558477039584,-0.3436879568140241,-0.33237678249482316,-0.3517478504018347,-0.32820089499151134,-0.32873653538632386,-0.3400763811758845,-0.35545222153819783,-0.3466459324216732,-0.3452651586561612,-0.3423727493192244,-0.35063571237040303,-0.3411478323447583,-0.3506147678985743,-0.3427254140753349,-0.34406011831060834,0.009053463108739512,-0.40679971069042203,-0.4218451766090328,-0.4125947801149836,-0.41307135862218297,-0.41603670653324454,-0.37457596984273217,-0.38922908275274753,-0.47044255774255417,-0.4471326112320833,-0.42558731744110234,-0.4095348335335781,-0.40656957191134935,-0.4094053549574991,-0.40616476243080507,-0.45181491355542974,-0.4173869805313165,0.023268821256455005,69,-0.20040767060306358,-0.2002102962899196,-0.19619946975687466,-0.19237123074269658,-0.19625287878201977,-0.19533092013532607,-0.2013149414156515,-0.1960627226184015,-0.19130468063886136,-0.19545888527889707,-0.19864597029176626,-0.19988843885120594,-0.1931449133112292,-0.20170622362501298,-0.1892799261693402,-0.19650527790068442,0.0037025065378900623,0.9395109993922932,0.941342744638329,0.9445618478815165,0.9460366298374818,0.9155005753011363,0.9443938507257538,0.9465031924303717,0.9165832848286511,0.9287204199528132,0.9333012622496176,0.9355257365273109,0.9527947729783225,0.9475638609149355,0.9363713558937852,0.9261179577707561,0.9369885660882049,0.01080845851689645,52,0.9835967212528872,0.9847615629214443,0.9857972812833345,0.9839072083419099,0.9857506403944492,0.9862990991713814,0.9850366021602442,0.9841674328819412,0.9840383023388647,0.9843407803970569,0.9846151608345526,0.984356072237802,0.9849800267578858,0.9843069310816762,0.9847059606269498,0.9847106521788253,0.0007318956722305591,0.6944198557576576,0.4173869805313165,0.9369885660882049
3.6666741371154785,0.06979873983931695,0.043913714090983075,0.006152110381555151,,0.8,2,4,400,"{'max_depth': None, 'max_features': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 400}",-0.6331129462587313,-0.6745316619527271,-0.6448987047606209,-0.6596014440672141,-0.8440947123847505,-0.6364796035188222,-0.6446948010031603,-0.7416689021270458,-0.7817014156706127,-0.7390116562057889,-0.7275541754708531,-0.5839938357773926,-0.6380895089892367,-0.6756549079973813,-0.7658082727523046,-0.6927264365957763,0.06819591545347228,35,-0.36021228833617186,-0.34326047684854366,-0.33138811101239585,-0.35126280825494327,-0.32631036405539804,-0.32989445045528965,-0.3390117912609657,-0.3521736661874471,-0.348511668872251,-0.34019439402208546,-0.34479771101800033,-0.35186660030119754,-0.3413901733655972,-0.34944903882799827,-0.3405659048566801,-0.3433526298449977,0.009011627863630817,-0.4038730192474997,-0.4216873017997473,-0.4117622273223936,-0.4131345126074063,-0.4154748954177512,-0.37615461008743417,-0.38887781787695097,-0.46781807901238137,-0.44758490505547127,-0.4230812744395266,-0.40975894887060266,-0.4049115333224538,-0.410151970846414,-0.40160725274106623,-0.45070121082727166,-0.41643863729829145,0.02290055284018355,63,-0.20089487450001461,-0.19953634168852483,-0.19577060186000994,-0.19172652667084483,-0.19534731388604631,-0.19569442250194355,-0.2001124180632197,-0.19554867569888446,-0.19143572123577007,-0.19379618543275862,-0.19943578162209447,-0.20096810173480778,-0.1924270597826811,-0.20217257298993455,-0.18847586480636055,-0.19622283083159303,0.004011036397668414,0.9399912507874202,0.9412410440420418,0.945149674797736,0.945552099034799,0.9158795057106426,0.9436731383620175,0.9467349332709831,0.917733939657372,0.92875158892768,0.9341865216928766,0.9354565887739581,0.9531197832831058,0.9472323632662627,0.9381690376562964,0.9268967408572752,0.9373178806746977,0.010544683342204196,35,0.9836877167479001,0.9847994465614356,0.98588164902291,0.983951560001144,0.9859143283539421,0.9862024112909726,0.9851301396683726,0.984458153012421,0.9838660201282706,0.9847973635579198,0.9843964531990506,0.9842460451091637,0.9849586797161636,0.9844111106910943,0.9848980885773435,0.9847732777092071,0.0007338797244509934,0.6927264365957763,0.41643863729829145,0.9373178806746977
2.6270126660664874,0.638207222429792,0.033975474039713544,0.011400620345726033,,0.9,1,2,200,"{'max_depth': None, 'max_features': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.6322160853525766,-0.6672792551469076,-0.6201994805804694,-0.6351213935014236,-0.751322622786912,-0.6207248193391207,-0.6162355079244617,-0.7172708035329525,-0.7730738404408092,-0.7038494992036127,-0.6971120844176106,-0.5731627801229211,-0.6307158297298021,-0.6437400010062633,-0.7587443374232521,-0.6693845560339396,0.05847131738801284,2,-0.27054010947059776,-0.24904343396651046,-0.254581609479874,-0.2655300908198701,-0.24266634019636937,-0.24795895823410327,-0.25331730561689325,-0.26257720082009917,-0.25223773145805983,-0.2622341773538522,-0.263446404334571,-0.2752311265874584,-0.2517483240741938,-0.2614853157149905,-0.2515079234726644,-0.25760707010667383,0.008769086557517966,-0.3978516073260512,-0.40380011739531935,-0.39294587077258814,-0.3975241817258806,-0.38951432379057527,-0.3779085875120982,-0.3708871715670599,-0.4568269851824803,-0.4270495485106739,-0.41042350279057616,-0.40217696990842905,-0.39386793165209777,-0.40037680054980657,-0.383489816645048,-0.4355881881167252,-0.40268210689636064,0.0217006921316159,5,-0.15734683087495638,-0.15305446092515237,-0.15245131449903776,-0.15039237927528415,-0.1506862484991457,-0.15420374207557672,-0.15457757444563403,-0.15162744854925625,-0.15176169849038157,-0.15267878907666277,-0.15436211143109502,-0.15754575012061003,-0.15227226799495946,-0.1554985562635023,-0.14581185403901267,-0.15295140177068448,0.0028253126963967306,0.9401611458478643,0.9424977766061049,0.9492706854982385,0.949518595443332,0.9333542609613524,0.9464271446720885,0.9513337841935623,0.9230573983255295,0.930315635791475,0.9403003370388731,0.9407448008013916,0.9548425878515794,0.948444868649948,0.943872315394206,0.9282391526625804,0.9414920326492086,0.008906045036878526,2,0.9907984491967923,0.991998673551796,0.9916677137247148,0.9908294375492235,0.9922100457818308,0.9922050599142742,0.9916975359859694,0.9913602156899158,0.9915486328885557,0.9909667674462281,0.990890823213772,0.9903610749485527,0.9918206818185094,0.9912714504228564,0.9917636853898149,0.9914260165015203,0.000540118039239221,0.6693845560339396,0.40268210689636064,0.9414920326492086
4.72331395149231,1.118380393765516,0.044646072387695315,0.007745032392782828,,0.9,1,2,300,"{'max_depth': None, 'max_features': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-0.6288392950239867,-0.6582651455670037,-0.6235371054878305,-0.6425938125211431,-0.752890849021329,-0.6312173207063836,-0.6176424482283567,-0.7202545514240547,-0.7778679588734487,-0.6950387901474966,-0.6884958001516764,-0.5734488621297111,-0.6320603445098607,-0.6451183636836876,-0.768938910765765,-0.670413970549449,0.05896616970033016,7,-0.2691132425010518,-0.25015650267205947,-0.2520649843032194,-0.2605578132510183,-0.2406321534725102,-0.24913203951950932,-0.25267503767255695,-0.26116825690097034,-0.25557453036984634,-0.2582468226419119,-0.2606011817920155,-0.272077264486511,-0.2512894400313471,-0.26245794013662294,-0.2520354776307419,-0.2565188458254595,0.007848226017949033,-0.3963430750530384,-0.4014109779867019,-0.39314928151493284,-0.397793196597814,-0.3895521476680945,-0.3787398478461936,-0.373918967873309,-0.4563507251643893,-0.42566214638597766,-0.4085085472620416,-0.39791093961696866,-0.39303035306273854,-0.40179507098579526,-0.3872422483514511,-0.4318024044869994,-0.402213995323763,0.020610147224676252,4,-0.15628118745793526,-0.15362577798604923,-0.15248386553604498,-0.14941589195035077,-0.1503631935321106,-0.15376939939782222,-0.15424781248897754,-0.1509908727887137,-0.15086600258426439,-0.1519855849413654,-0.153418532962884,-0.15672687053824366,-0.15194414059380384,-0.1558885627149892,-0.14588836347263848,-0.1525264039297462,0.0027534910249356033,0.940798660896427,0.9440408497172815,0.948723213217697,0.9483237458865942,0.9330757529802471,0.9446006859361541,0.9511113087835872,0.9224159255947331,0.9294486786151984,0.94178560961483,0.942200533390222,0.9547974978785739,0.9482248313052855,0.9436316992108729,0.9262978242831983,0.9412984544873934,0.009113147669033324,9,0.9908952538133365,0.9919269918525915,0.9918316344214686,0.9911696750390417,0.992340099293019,0.9921311305145544,0.9917395832240312,0.9914526861138265,0.99132355124287,0.9912393853390687,0.9910865190320847,0.9905807133704939,0.9918504729825103,0.9912063959896543,0.9917290967452408,0.9915002125982527,0.0004695739264386697,0.670413970549449,0.402213995323763,0.9412984544873934
4.952008867263794,0.12022234532831846,0.061527283986409505,0.012655452366448773,,0.9,1,2,400,"{'max_depth': None, 'max_features': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400}",-0.6203995137116773,-0.6477727733377759,-0.6234093744835344,-0.6435286194400189,-0.7552600224857793,-0.6336278996684358,-0.6207162049932221,-0.7197597120868454,-0.7814897586272245,-0.6936356149361083,-0.6918481568719815,-0.575992960465762,-0.6267847364544161,-0.6388079231601678,-0.7686909142604332,-0.6694482789988924,0.060112067576213804,3,-0.2690654628248116,-0.25082298926161567,-0.2512399984414901,-0.2632979258440945,-0.24075491325663206,-0.25098230498975244,-0.2562590628802475,-0.25793756496172715,-0.255351626630488,-0.2564073209898629,-0.25978637970303026,-0.26965820793930945,-0.253421071773722,-0.2605671171634949,-0.25369315716491936,-0.2566163402550132,0.007134137359869195,-0.39203741411654164,-0.39987501147114146,-0.39228215978064845,-0.3969536406910879,-0.39186344156354475,-0.3797411600096477,-0.3731350932189201,-0.4568444779220916,-0.42674315197749896,-0.40714519947164096,-0.3977095291477453,-0.3964898388094756,-0.39847683902293435,-0.3850684059815357,-0.4337773444728934,-0.4018761805104899,0.02106989018657566,2,-0.15630880879722825,-0.15336331477299123,-0.15251934685410834,-0.15022164683949696,-0.15024636167796837,-0.15349205665413754,-0.1544825476440222,-0.1502491106128477,-0.1499100283651634,-0.1518075140597492,-0.15369484888117513,-0.1569709933928344,-0.15274911427361693,-0.15555837179701604,-0.14691764751230724,-0.15256611414231086,0.0026409769561720224,0.942377103691549,0.9458105465200156,0.9487442190714681,0.9481732854985856,0.9326539000155657,0.9441767450351448,0.9506234994785626,0.9225224947616935,0.9287901667942048,0.9420204239476327,0.9416362999999052,0.9543955275716345,0.9490855262367297,0.944729076335026,0.9263453571477364,0.9414722781403635,0.009204733178022822,3,0.9908984865283309,0.9918839170633766,0.9918850155637645,0.9909829731984157,0.9923322818205803,0.992013814708004,0.9915035843730099,0.9916628414005636,0.9913386792720845,0.9913637452093613,0.9911421701151575,0.9907474637388595,0.991711625357498,0.9913326429233567,0.9916199407221753,0.9914946121329692,0.00042690202137400733,0.6694482789988924,0.4018761805104899,0.9414722781403635
2.5490496794382733,0.17299595333668008,0.030564181009928384,0.006679906500858894,,0.9,1,4,200,"{'max_depth': None, 'max_features': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 200}",-0.6345157487058436,-0.6738290386373651,-0.6327577540971603,-0.6374595927626047,-0.7821840481074418,-0.6275624287759676,-0.6251673818616098,-0.7403176853120846,-0.7681178572169101,-0.7038351596510909,-0.6967817618658605,-0.5696841833973272,-0.6526660511510257,-0.6531500374612242,-0.7697885463850654,-0.6778544850259055,0.06122614363986373,23,-0.2971321676730414,-0.2788485822757534,-0.2821371378813931,-0.28986061586768497,-0.28048015320221886,-0.26826419359653486,-0.28242467473715205,-0.29109449309146723,-0.2805413126433799,-0.28632717454485024,-0.2838864059030593,-0.2991403105705365,-0.2783520101678102,-0.2871770489981901,-0.27394722373497066,-0.2839742336592028,0.007913230951916223,-0.3994875981991745,-0.40981361201646516,-0.4003521926638074,-0.3979504671403657,-0.40075754707499767,-0.3745455571963432,-0.3750682524956726,-0.46366441273905,-0.420727309665411,-0.41609915465375,-0.3980099984453639,-0.39236128169129475,-0.40878637774144877,-0.38523746777299706,-0.4418459135079807,-0.40564714286694153,0.022720211825132397,21,-0.17561829438956938,-0.17070719378159685,-0.16855583510147873,-0.16720729123506994,-0.17097132145296667,-0.1685989829130962,-0.17330909468155,-0.16914158707754068,-0.1684592099952355,-0.17037539417015343,-0.1723791783457279,-0.17405563129380325,-0.1677566413695959,-0.17256969683067866,-0.16088748758225804,-0.17003952268135472,0.003423619187161871,0.9397250307362998,0.9413633923686637,0.9471954739131941,0.9491462166885521,0.9277667150344835,0.9452403778488645,0.9499127992494673,0.9180334210712409,0.9312062300171392,0.9403027695410862,0.9408009429675843,0.9553890564951666,0.9447939744756895,0.9422194001136504,0.9261348605193074,0.9399487107360259,0.009764796508272961,23,0.9889006627375506,0.989968897245586,0.9897663481090757,0.9890718434972648,0.9895931307879241,0.9908761403924142,0.989679932062167,0.9893816545281974,0.9895455663000798,0.9892306438443222,0.9894224820042041,0.9886136799170201,0.9900006297205097,0.9894719744654248,0.9902284515138107,0.9895834691417034,0.0005370225355261975,0.6778544850259055,0.40564714286694153,0.9399487107360259
3.5070551872253417,0.08138297806693962,0.040089352925618486,0.0090465168548955,,0.9,1,4,300,"{'max_depth': None, 'max_features': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 300}",-0.6358888474737491,-0.6633659303568404,-0.6352625836360358,-0.639015955317209,-0.7730087785126664,-0.6324214645288535,-0.6292575378061468,-0.7365729366192619,-0.7734173225524085,-0.6946364243881561,-0.6892585525091766,-0.5713814325270964,-0.64376872142381,-0.6484851112728117,-0.7732749149907248,-0.6759344342609964,0.060097789840980166,19,-0.29645974551513216,-0.27918859901452103,-0.27919493972141574,-0.28748784899398905,-0.2782077243357978,-0.2692745646848167,-0.28387603691315616,-0.2871066571054251,-0.2817631480840333,-0.2828453106088089,-0.2825421174475166,-0.296151542883149,-0.2790164123889378,-0.2864876332902854,-0.2741073027693171,-0.28291397225042014,0.0070286292156724805,-0.3976198699456327,-0.4060246441883327,-0.40088085561496767,-0.39725488768192163,-0.39646634030306854,-0.3750604266091705,-0.3783747357664279,-0.46135398034026276,-0.42285951821985035,-0.4132253609818353,-0.39706852225734973,-0.3946115295485969,-0.40627710203147815,-0.3873569197681822,-0.4373325888889229,-0.4047844854764,0.021449792566313443,14,-0.1743472294779681,-0.1712621476676762,-0.16878092587253307,-0.16617782465442213,-0.16995733236165933,-0.16829918505808528,-0.1737221111590149,-0.16756719925969238,-0.16759943519956982,-0.16976443272298275,-0.17128982775220591,-0.17285204512274926,-0.16754303473177623,-0.17176968506599163,-0.16054235825008878,-0.16943165162376106,0.0033530084310618947,0.9394638771345852,0.9431702537865551,0.9467765833343712,0.9488975937360669,0.9294514148747705,0.9443891189585529,0.9492552645460943,0.9188605468779129,0.930253699534861,0.9418529920333851,0.9420723957888126,0.9551228434715594,0.9462888835977518,0.9430418135143451,0.9254642756932112,0.9402907704588555,0.009621994017408564,21,0.9889508423955631,0.9899444192849794,0.9899786734878936,0.9892500245705508,0.989761078994346,0.9908072840627129,0.989573591196859,0.9896705928269812,0.9894543040630069,0.9894909714940695,0.9895224203516104,0.9888400690656866,0.9899528374830907,0.9895224623018838,0.9902170283130598,0.9896624399928196,0.0004735993985161954,0.6759344342609964,0.4047844854764,0.9402907704588555
4.710631799697876,0.07921665050193187,0.05522486368815104,0.007850840340653293,,0.9,1,4,400,"{'max_depth': None, 'max_features': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 400}",-0.6281404441794406,-0.6580909113425171,-0.6350607129673921,-0.6424933047769552,-0.7672245437892253,-0.6351265792955134,-0.631108040190231,-0.7355043294036121,-0.7795572432206184,-0.6983890401171914,-0.6865273105745751,-0.571710042467793,-0.6393772845631458,-0.6430285524420243,-0.7777792086956995,-0.6752745032017289,0.06107407884413093,17,-0.2971549840931712,-0.279252586851687,-0.27806121104219544,-0.289081124843157,-0.27777801768473626,-0.2720192658079531,-0.28544404348833713,-0.2873278045861823,-0.2822832122789903,-0.28221899390431926,-0.28540975367767224,-0.29470292876210513,-0.28001598161294183,-0.2871977552303392,-0.2764600080413321,-0.28362717812700794,0.0066111682908813136,-0.3934718142045863,-0.4057454686605038,-0.3994544015376492,-0.39615034458338316,-0.39734904379268016,-0.37431265136727276,-0.37776437247474803,-0.4636485926742095,-0.4252827830779226,-0.4136264732558519,-0.3952752265721989,-0.3952926257251196,-0.4052383851440284,-0.3857893047989696,-0.4383586090755696,-0.4044506731296462,0.02247398775109581,10,-0.17435677884326833,-0.17090063602087863,-0.1685628385729967,-0.16708134718804046,-0.17036709953664178,-0.16861211302142892,-0.17340759790559884,-0.1681217531191461,-0.16665342235787053,-0.16933556580164236,-0.17239259598857137,-0.17294762620117576,-0.16775337922560943,-0.1725428078074498,-0.16141923189368504,-0.1696303195656003,0.003232378230729566,0.9409301727678634,0.9440704691156929,0.9468104041192219,0.9483399099312617,0.9305032601963121,0.9439123623771357,0.9489563683953929,0.9190958075149656,0.9291419153564778,0.9412230429949079,0.9425305717021302,0.9550712095907998,0.9470191598110189,0.9439963092257612,0.9245934117970545,0.9404129583263998,0.00969208992904745,17,0.9888989580627091,0.9899398094363052,0.9900598955723234,0.98913054030279,0.9897926836858099,0.9906189272588494,0.9894580912822124,0.9896546739892855,0.9894153387096223,0.9895374611650795,0.989308658514521,0.9889489788125941,0.989880721126535,0.9894704562131786,0.9900483700854454,0.9896109042811506,0.000445634465979296,0.6752745032017289,0.4044506731296462,0.9404129583263998
2.243898359934489,0.10057988137783248,0.02589874267578125,0.005334765764040441,,0.9,2,2,200,"{'max_depth': None, 'max_features': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.6367044308862864,-0.7068806619315716,-0.6339596335289174,-0.6489393063541682,-0.8212214060977058,-0.6283508150475468,-0.6480433653364669,-0.7317798745325945,-0.7939556599515659,-0.7496992184934657,-0.7321009137946853,-0.5750135283412163,-0.6509137958744542,-0.6733219374362996,-0.7754129682348266,-0.6937531677227846,0.0686695449146892,44,-0.3519640367214269,-0.3387927015909651,-0.33771314592364254,-0.35876543495581054,-0.32498681062242885,-0.32927267451524894,-0.32807621446216134,-0.3528507591769697,-0.35084897947511295,-0.34354490923930825,-0.34947177313818134,-0.35979488236393725,-0.3348011814001003,-0.3493215274647138,-0.34380657669575854,-0.3436007738497177,0.010631715624912432,-0.4051569618582072,-0.42569640418139193,-0.4050179922869608,-0.40815096864736244,-0.40861241313598395,-0.3766791241678692,-0.3829562219065818,-0.46393711362421713,-0.4429805165478041,-0.4233702705928403,-0.4075961172583804,-0.3946188432619807,-0.4112294535199331,-0.3962486905912564,-0.4493088479005365,-0.4134373292987537,0.02326407832553208,45,-0.19914327402886667,-0.19558125913090482,-0.19327084790887086,-0.19164840644055187,-0.19177341904276402,-0.19518749095092172,-0.19503789329249532,-0.19440248952935735,-0.19430105675636267,-0.19487056045882079,-0.19893499167370743,-0.19790892032777171,-0.1909247385531836,-0.20005636649445838,-0.1890779626982754,-0.19480797848582085,0.0030948931424812317,0.9393084917398027,0.9354700107922359,0.9469946863392217,0.9472981201272589,0.9203767355904248,0.9451027059616292,0.9461801755471527,0.9199131000252933,0.926500246146799,0.9322691721818204,0.934647359759268,0.9545504895673728,0.9450900070145135,0.9385952930506677,0.9250515333275223,0.937156541811399,0.010290484872773599,39,0.9844262110323284,0.9851925631346266,0.9853375663444464,0.9832586809238029,0.9860283629156582,0.9862543729043846,0.9860739877746012,0.984398333708856,0.9836488878024853,0.9844964326854455,0.9839705438859762,0.9835281085630144,0.9855336859044617,0.9844224851557373,0.984609315182943,0.9847453025279177,0.0009223931328603157,0.6937531677227846,0.4134373292987537,0.937156541811399
3.384903399149577,0.1297972563362329,0.044205888112386064,0.015763484488348214,,0.9,2,2,300,"{'max_depth': None, 'max_features': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-0.6307858706243911,-0.7043719642767997,-0.6355649999768052,-0.64914419545943,-0.821917630872309,-0.6322958064305327,-0.6443299762495097,-0.7362568497347637,-0.8008303468861776,-0.7381810296732751,-0.7191655246406704,-0.5792295854521637,-0.6471565602972003,-0.6736791282152497,-0.7848169619979488,-0.6931817620524818,0.06926689361677438,39,-0.3508896584425456,-0.3379955087142573,-0.33631559560808993,-0.3548508563342841,-0.32485464323484936,-0.33033558596665763,-0.32877097955055185,-0.3522800246162727,-0.35304501183173803,-0.3408988553938349,-0.34719411278164497,-0.35835472054473194,-0.33796038456416394,-0.3512610328186314,-0.34396487886981714,-0.34326478995147147,0.010009454546871424,-0.401759525570078,-0.42531379466981756,-0.4045964313580988,-0.4050209387939988,-0.4079387720326304,-0.37460969430640223,-0.38332300950582177,-0.465700625209762,-0.4447259516902205,-0.41959671390290765,-0.4033806560145349,-0.3982779542792552,-0.4090122989790834,-0.39735399617658224,-0.4474214424910883,-0.4125354536653521,0.02362399254003319,37,-0.19803910411805786,-0.19557599413871807,-0.1941639856083498,-0.19046007765449638,-0.19180191081465636,-0.19537844501030752,-0.19523317217865482,-0.19362951133047407,-0.19395983712633671,-0.1946519052679537,-0.19774274369643172,-0.19873361690462013,-0.19105217947975386,-0.20002984872284876,-0.18950575290159785,-0.19466387233021715,0.0030024842775513093,0.9404315774588057,0.9359272279058702,0.946725897326779,0.9472648358261369,0.9202416704597149,0.9444112158155329,0.9467952002889168,0.9189301709780541,0.9252218992291998,0.9343343832296361,0.9369363708168296,0.9538815654380278,0.9457220856244146,0.9385301265632547,0.9232226012816535,0.9372384552161883,0.010549310351785674,37,0.9845211446120276,0.9852621661398944,0.9854586696494702,0.9836220251478522,0.9860397247261794,0.9861654862935778,0.9860149432516611,0.9844487641444051,0.9834435575902587,0.9847343363070563,0.9841788049521124,0.98365970972544,0.98525938789549,0.9842490257805521,0.9845951389575031,0.9847768590115655,0.000863816743613724,0.6931817620524818,0.4125354536653521,0.9372384552161883
4.311461687088013,0.0727776327837568,0.04627760251363119,0.005914719666622332,,0.9,2,2,400,"{'max_depth': None, 'max_features': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}",-0.6285381386156261,-0.695161404422216,-0.6350865077854824,-0.6511622699390617,-0.825226197445612,-0.6323731337872537,-0.6420979814223882,-0.7378715112284238,-0.7974892009176193,-0.7276450906673758,-0.7208890049741792,-0.5819468778890385,-0.6444589918020384,-0.6717790977193303,-0.7850889569839762,-0.6917876243733081,0.06905165988157902,29,-0.3526461751634037,-0.3389486800168563,-0.334393550222734,-0.354977610888003,-0.3253582768458446,-0.3349824877727183,-0.33142996976013844,-0.35057028250513883,-0.3537795165035815,-0.3383158767604897,-0.34927821338598736,-0.3567773935217338,-0.3391617177437607,-0.35219619523682655,-0.3441964670799213,-0.343800827560476,0.00949444506284724,-0.4006615771310852,-0.4247118880350099,-0.4036760858814338,-0.40529199279431066,-0.40994845111048506,-0.3752227699268417,-0.3828355100257311,-0.4671878392292929,-0.4444040220104782,-0.41642023005681006,-0.4049270178341124,-0.40040932187245,-0.4091015841660951,-0.3960715358426076,-0.4474448861925498,-0.4125543141406196,0.0236998638087543,39,-0.19835212152301185,-0.19518036268388458,-0.19376677862242406,-0.19174849496672391,-0.19196965456211268,-0.19623278063527685,-0.19556162658727902,-0.19372353897465724,-0.19287418308523074,-0.1932542202624159,-0.1988727144418325,-0.19874754890202814,-0.19163040377168267,-0.2001087139951961,-0.18934920934303842,-0.1947581568237863,0.003067311777504228,0.9408553513532727,0.9375919382478091,0.9468060831345154,0.946936437557631,0.9195982559396519,0.9443976183930995,0.9471631706112358,0.9185741977387035,0.9258445613508616,0.9361954757834682,0.9366337446273252,0.9534478471959544,0.9461736401321064,0.9388763742846287,0.9231693743835657,0.9374842713822552,0.01058821241112606,28,0.9843657856838841,0.9851789254596928,0.9856244022687346,0.9836103224641357,0.9859964049578382,0.9857735224639361,0.9857878155195242,0.9845993493546121,0.9833745950837643,0.9849647946926686,0.9839882952385423,0.9838032393446517,0.9851544060050847,0.9841650464874843,0.9845743880877205,0.9847307528741518,0.0008181827443410831,0.6917876243733081,0.4125543141406196,0.9374842713822552
