id,lat,lon,amenity_type,amenity
1165514560,10.3717554,123.8455686,university,Cebu Technological University - Cebu City Mountain Campus
1288631942,10.2968693,123.8970221,university,University of Cebu - Main Campus
1289565839,10.2983891,123.8977827,university,University of Cebu - Main Campus - Jones Extension
12277631,10.3226317,123.898783,university,University of the Philippines Cebu
12556602,10.3032951,123.89007,university,Southwestern University PHINMA
12664855,10.2940373,123.8974752,university,University of San Jose-Recoletos
15767897,10.368819,123.9709328,university,Cebu Technological University - Consolacion Campus
369910593,10.3371996,123.9305101,college,Benedicto College
413986584,10.3233136,123.9084972,college,San Carlos Seminary College
1740916595,10.3234041,123.9073399,college,Banilad StudyCenter
2257902024,10.3339997,123.9377542,college,Saint Paul College Foundation Inc.
2870511586,10.3089105,123.9017632,college,Cebu Foursquare Bible College
3372735542,10.3079726,123.8972661,college,Velez College
4705869590,10.3629229,123.9472303,college,Unnamed education
4834112521,10.3234417,123.9408521,college,Mandaue City College
4851048321,10.314497,123.9715712,college,Philippine State College of Aeronautics (Mactan Campus)
5274436721,10.3439044,123.9174419,college,Baptist Theological College Cebu Graduate School Of Theology
5406200621,10.2988286,123.8935856,college,Rizwoods College
5825209177,10.3220441,123.9093178,college,Pope John XIII Seminary
5846370648,10.2840821,123.8722768,college,Rizwoods Colleges
6043563949,10.3295536,123.9020361,college,STI College
8068847085,10.304998,123.9095978,college,Benedicto College - Cebu City Campus
8699777993,10.2984761,123.8984093,college,USC College of Law
155744079,10.3119036,123.8962566,college,Saint Theresa's College
261165127,10.2961703,123.8836333,college,Salazar Colleges of Science and Institute of Technology
363758376,10.2446688,123.7943227,college,St. Cecilia's College - Cebu
404344655,10.2720182,123.8481671,college,University of Cebu - Pardo & Talisay Campus
611935854,10.3090542,123.8958957,college,Velez College Annex Building
619865410,10.3244015,123.8835079,college,Golden Success College
621231978,10.3116873,123.9040749,college,Colegio de la Inmaculada Concepion- Cebu
621512641,10.330998,123.8882894,college,Lyceum of Cebu
733193547,10.3702567,123.9188173,college,Cebu Mary Immaculate Conception
922789449,10.3414107,123.9422524,college,St. Louis College - Cebu
937924625,10.2979008,123.8905828,college,College of Technological Sciences – Cebu
1137562966,10.3134555,123.8808143,college,Matias H. Aznar Memorial College of Medicine
1328726722,10.3118226,123.8849633,college,Unnamed education
1347064222,10.2428408,123.7949105,college,St. Cecilia's College - Cebu Annex Extension
1390894360,10.3672705,123.9710166,college,Philippine Public Safety College
12288761,10.294145,123.8960388,college,Cebu Eastern College
15472900,10.2429991,123.8480311,college,Talisay City College
18047352,10.3025345,123.9868063,college,Lapulapu Cebu International College
18901246,10.3587074,123.990743,college,Unnamed education
4186435331,10.3044756,123.8935549,kindergarten,Unnamed education
5281338488,10.3474172,123.9142786,kindergarten,Montessori School of Joy
5846373802,10.2822828,123.8685642,kindergarten,Salvatorian School
8504700818,10.3117585,123.8954911,kindergarten,Saint Theresa's College of Cebu Kindergarten
13020211593,10.376559,123.9555679,kindergarten,Carmelite Learning Center of Consolacion Cebu
402589914,10.2631283,123.8412898,kindergarten,River of Praise
403989465,10.2561468,123.83959,kindergarten,Montery School
