id,lat,lon,amenity_type,amenity,lgu
ChIJWY3MGaaZqTMRp6hS_C7xco0,10.3298839,123.947258,pharmacy,Pharmaplus,Lapu-Lapu City
ChIJB10Ms0KZqTMRL0tgpsypubk,10.3022439,123.9513816,pharmacy,Rose Pharmacy,Lapu-Lapu City
ChIJE9Z3_GmZqTMR3IJnojCzFWE,10.3263948,123.9452832,pharmacy,Rose Pharmacy,Lapu-Lapu City
ChIJXYM75--ZqTMRd7CzZcRmWs4,10.2983027,123.9638705,pharmacy,Rose Pharmacy,Lapu-Lapu City
ChIJcfuqVg2ZqTMR7CfoHnTqKZg,10.3143498,123.9182793,pharmacy,Rose Pharmacy,Lapu-Lapu City
ChIJndt6oG2ZqTMRPG15HkpoHhQ,10.3114191,123.9178164,pharmacy,Rose Pharmacy,Lapu-Lapu City
ChIJz3zNLMGZqTMRKNf60ZdQObY,10.3130988,123.9560028,pharmacy,Rose Pharmacy - GMC Lapulapu,Lapu-Lapu City
ChIJXd0wzr-ZqTMR8Lzu7z5LVNI,10.3111441,123.9491175,pharmacy,Rose Pharmacy - Radaza LapuLapu,Lapu-Lapu City
ChIJTZ_3ou-ZqTMRIdm152IcshI,10.301176,123.962334,pharmacy,Rose Pharmacy - Robinsons's MEPZ,Lapu-Lapu City
ChIJ8XstO8WZqTMRmX3Z3UQ7DwQ,10.3167793,123.9629131,pharmacy,Rose Pharmacy Gaisano Capital Mactan Island Mall,Lapu-Lapu City
ChIJoylPfwGaqTMRgXXh5UlhN3I,10.28648,123.9703773,pharmacy,Rose Pharmacy Gaisano Grand Mall Basak,Lapu-Lapu City
ChIJmxZvhrKZqTMRZrzJU2y1_Pw,10.3283989,123.9424781,pharmacy,Rose Pharmacy Gaisano Grand Mall Centro Mandaue,Lapu-Lapu City
ChIJH8KJT8yZqTMRurlvUjZhiRo,10.2998457,123.9652712,pharmacy,Rose Pharmacy MEPZ II Basak,Lapu-Lapu City
ChIJTX9Pg3-XqTMRi3RbgokH_nQ,10.3262613,123.9775545,pharmacy,Rose Pharmacy Marina Mall Mactan,Lapu-Lapu City
ChIJz87hHgCbqTMRNFU0cznE2Xc,10.2901171,123.9451379,pharmacy,Rose pharmacy,Lapu-Lapu City
ChIJ2YZJ93-XqTMRdrfJJ8vP7a0,10.3262547,123.9757859,pharmacy,Southstar Drug Lapu-Lapu Cebu Island Central Mall,Lapu-Lapu City
ChIJWUhRrtiXqTMRYmyAujs2L18,10.3232661,123.9833355,pharmacy,Southstar Drug Lapu-Lapu Cebu Island Central Mall,Lapu-Lapu City
ChIJscFdm3-XqTMRazIjJCKzUbc,10.3260327,123.9776786,pharmacy,TGP The Generics Pharmacy,Lapu-Lapu City
ChIJI1TxeK2ZqTMROFXFaN2NoPw,10.3283204,123.9411258,pharmacy,"TGP The Generics Pharmacy (A. Del Rosario Street, Mandaue)",Lapu-Lapu City
ChIJe-MC05qZqTMR9qawJ8771uQ,10.3125536,123.9511573,pharmacy,"TGP The Generics Pharmacy (Lopez-Jaena Street, Lapu-Lapu)",Lapu-Lapu City
ChIJdVxtJDuaqTMRJf5bxDhledM,10.2788823,123.9444244,pharmacy,The Generics Pharmacy,Lapu-Lapu City
ChIJrwvk6e-ZqTMRITaQiXCxBxM,10.2998929,123.9628738,pharmacy,"The Generics Pharmacy - Basak Lapu-Lapu City, Cebu",Lapu-Lapu City
ChIJtaPGnAGaqTMRdNflWOzPjlE,10.2859466,123.9710372,pharmacy,"The Generics Pharmacy - Gaisano Lapu-Lapu City, Cebu",Lapu-Lapu City
ChIJpf3ErlmXqTMRDY0GW8gtG6k,10.2993824,123.9783207,pharmacy,ThreeSixty Pharmacy - Basak Cagodoy Bankal,Lapu-Lapu City
ChIJVWcJ-AWZqTMRThNaj16Bi6M,10.323048,123.924148,pharmacy,ThreeSixty Pharmacy - Subangdako Branch,Lapu-Lapu City
ChIJhwo8wr-ZqTMRhz-tWtqb5Qw,10.3135789,123.9574642,pharmacy,ThreeSixty Pharmacy - Ybanez & Voloso,Lapu-Lapu City
ChIJca2yo--ZqTMRTFrT2d5HlCY,10.3012087,123.9621826,pharmacy,Threesixty Pharmacy,Lapu-Lapu City
ChIJT_1wMACZqTMRlO2nWDYuIE8,10.2960452,123.9645104,pharmacy,WATSONS BASAK LAPU LAPU,Lapu-Lapu City
ChIJ28qcTTWZqTMRH4sKQjmPRhA,10.3125568,123.9511321,pharmacy,WATSONS CHUG BLDG LAPU LAPU,Lapu-Lapu City
ChIJI7fBJMWZqTMRmY4MSgWY0Uk,10.3165732,123.9629098,pharmacy,WATSONS GAISANO ISLAND MALL MACTAN,Lapu-Lapu City
ChIJT_SWV02ZqTMRBxgHb3p1CRs,10.3112342,123.9517264,pharmacy,WATSONS GV HOTEL LAPU LAPU,Lapu-Lapu City
ChIJIWx3HYCXqTMRmLU7ubAJ7BA,10.3265828,123.9758581,pharmacy,WATSONS ISLAND CENTRAL MACTAN,Lapu-Lapu City
ChIJJcmBAnCRqTMR4eT269nfBzg,10.2846059,123.9956883,pharmacy,WATSONS JTO 2 MARIBAGO,Lapu-Lapu City
ChIJ80L_iOWXqTMR9qmR7SQGLes,10.3077692,124.0124837,pharmacy,WATSONS MACTAN NEWTOWN LAPU-LAPU,Lapu-Lapu City
ChIJ29TIHLOXqTMRfKL6YaoCaWM,10.3266565,123.9788047,pharmacy,WATSONS MAHI CENTER MACTAN,Lapu-Lapu City
ChIJV_OQDKmZqTMR6Axz6IkAHV0,10.324902,123.933979,pharmacy,WATSONS PARKMALL MANDAUE,Lapu-Lapu City
ChIJIcQ1f3-XqTMR6dApeVpJ5eI,10.326015,123.977883,pharmacy,WATSONS SAVEMORE MACTAN,Lapu-Lapu City
ChIJ8xICXzWXqTMRhSahdZHb248,10.2864607,123.9975025,pharmacy,WATSONS SAVEMORE MARIBAGO CEBU,Lapu-Lapu City
ChIJv2B_7BaZqTMRjxv7iV3ZSWo,10.3007463,123.9633583,pharmacy,WATSONS SAVEMORE PRIMARK MACTAN,Lapu-Lapu City
ChIJs3swdm2ZqTMRrNl-brPRD7s,10.3117152,123.9183318,pharmacy,WATSONS SM CITY CEBU ANNEX NORTHWING,Lapu-Lapu City
ChIJj5G8cm2ZqTMRSiouL9RrIqQ,10.312277,123.91792,pharmacy,WATSONS SM CITY CEBU DEPARTMENT STORE,Lapu-Lapu City
ChIJJQXdd22ZqTMRApoOUa8NGRo,10.3116907,123.918449,pharmacy,WATSONS SM CITY CEBU MALL 2,Lapu-Lapu City
ChIJfc3OogyZqTMRWWYQaCFy2i0,10.3152079,123.9239117,pharmacy,WATSONS SM HYPERMARKET CEBU,Lapu-Lapu City
ChIJFRJAj--ZqTMRoRVQMB4E_-Q,10.3006288,123.9632058,pharmacy,WATSONS SM HYPERMARKET LAPU-LAPU,Lapu-Lapu City
ChIJv0LJj7KZqTMRcGW66pnbe4I,10.3285454,123.9423094,pharmacy,Watsons,Lapu-Lapu City
ChIJO_N8QgCRqTMRnED7V9PpgQA,10.2845848,123.9956474,pharmacy,Watsons Maribago,Lapu-Lapu City
ChIJdyuZz_eZqTMRx5OomDMhsvE,10.3203127,123.9376353,pharmacy,Watsons Pharmacy - Mandani Bay,Lapu-Lapu City
ChIJsy63YRmXqTMRrXF6WlEcQtQ,10.3076726,124.0123918,pharmacy,Watsons Pharmarcy,Lapu-Lapu City
ChIJQwcCPwCXqTMRSrxmr1TkuqY,10.2963086,123.9837932,pharmacy,Watsons Savemore Primark Mactan,Lapu-Lapu City
ChIJjxjwe6CZqTMRobArNz1Oe88,10.3154015,123.9307303,pharmacy,Zuellig Pharma Corporation Cebu Warehouse,Lapu-Lapu City
ChIJ7yC3s3-YqTMR-XliQ9QW8e8,10.3680756,123.9322227,pharmacy,Botika ni Mama,Mandaue City
ChIJC7Maa5yYqTMRm8XDgWExrk8,10.3685092,123.9151546,pharmacy,Botika ni Mama,Mandaue City
ChIJM97u6QWZqTMRl1CuuUgvXg4,10.3242317,123.9238366,pharmacy,Farmacia Ni Dok,Mandaue City
ChIJG1dpJsaZqTMRQcuC7GE60uI,10.342357,123.9332539,pharmacy,First Bay Pharma Distributor,Mandaue City
ChIJubwLr3OYqTMRMnuphzugj4g,10.3613395,123.9495503,pharmacy,Generika,Mandaue City
ChIJjQlUcGaiqTMRJMPlWQRKDxI,10.3865064,123.9212228,pharmacy,Generika Drugstore Bacayan,Mandaue City
ChIJI8SwTFSYqTMR3CXdn7H5oUQ,10.334868,123.933224,pharmacy,JB Orchid Pharmaceuticals Incorpoated,Mandaue City
ChIJJbfd4lSYqTMRDOjbcbIye_k,10.3333333,123.9333333,pharmacy,Jumbolon Philippines Inc,Mandaue City
ChIJdwvElneiqTMRKFmFWIsBOaA,10.3687904,123.9162269,pharmacy,Mercury Drug,Mandaue City
ChIJi-nC9GyYqTMRhdZaluwb1Q0,10.354986,123.950139,pharmacy,Mercury Drug - Mandaue City Basak Fatima,Mandaue City
ChIJ2bjqM1KYqTMRWHxSGqUcry4,10.334906,123.939029,pharmacy,Mercury Drug - Mandaue City Maguikay,Mandaue City
ChIJH7hYLgCZqTMRBV9iJLK7huI,10.3415248,123.9201929,pharmacy,Rose Pharmacy,Mandaue City
ChIJb0tqGwCZqTMRgFcBsvI4JxU,10.3699898,123.9192635,pharmacy,Rose Pharmacy,Mandaue City
ChIJlciQokmYqTMR2IdRhNF45VE,10.335625,123.950501,pharmacy,Rose Pharmacy - Bridges Town Square Mandaue,Mandaue City
ChIJ_Qz_aTWZqTMRy5xE-9Lq7dc,10.3619428,123.949476,pharmacy,Rose Pharmacy - Canduman,Mandaue City
ChIJCVVXSAeZqTMRVPdSglRxnlY,10.3268896,123.9290196,pharmacy,Rose Pharmacy Arcada 5 Tipolo,Mandaue City
ChIJNy5FfvmYqTMRvSffX_Fso64,10.3395591,123.925271,pharmacy,Rose Pharmacy Bakilid Mandaue,Mandaue City
ChIJ-a-mKAWZqTMRewV7k16pea8,10.3256085,123.9198078,pharmacy,Rose Pharmacy GAGFA IT Center Kasambagan,Mandaue City
ChIJU-5Fu1iYqTMRxyPnCNZedcY,10.3453604,123.931084,pharmacy,Rose Pharmacy Gaisano Capital Casuntingan,Mandaue City
ChIJo9-6YpmYqTMREqiihKNqEsk,10.365944,123.913619,pharmacy,Rose Pharmacy Gaisano Grand Mall Talamban,Mandaue City
ChIJJ0HhYCyZqTMREWQxY2c1sKw,10.3326414,123.9365322,pharmacy,Rose Pharmacy Guizo Mandaue,Mandaue City
ChIJ46iWQGqYqTMRb7e87IYeqAY,10.3501417,123.9484509,pharmacy,Rose Pharmacy Insular Square,Mandaue City
ChIJwzrj7pCYqTMRkiIhpXrtsas,10.3612189,123.9154872,pharmacy,Rose Pharmacy M Cuenco Ave Talamban,Mandaue City
ChIJ2RCO7hqZqTMRmrcWwo42iGA,10.3264047,123.9176173,pharmacy,Rose Pharmacy Robinsons Easymart Kasambagan,Mandaue City
ChIJh12IS0mZqTMRHwSuz5RAQEY,10.3281659,123.9214414,pharmacy,Rose Pharmacy Store Support Center,Mandaue City
ChIJ79pzFuiYqTMReq00lX8ZuqM,10.3452138,123.9091608,pharmacy,Rose Pharmacy Strip Mall Maria Luisa Banilad,Mandaue City
ChIJnW6aM-GYqTMRoMN2bYZmKfk,10.3387863,123.9118061,pharmacy,Rose Pharmacy UC Banilad,Mandaue City
ChIJN9-UaUGYqTMRSQuqc2kErS0,10.3459328,123.9481693,pharmacy,Rose Pharmacy VNU Arcade Pakanan,Mandaue City
ChIJZQoM1_uYqTMRXwaY-2TWE1c,10.3352457,123.934021,pharmacy,Rose Pharmacy sm J Mall,Mandaue City
ChIJQ8XUojGZqTMRvXMMQDO33lU,10.3454758,123.9128691,pharmacy,Rose Pharmacy | Banilad Place Residences,Mandaue City
ChIJzRvviuaYqTMRAtar7g31-aU,10.3409428,123.9128969,pharmacy,Rose Pharmacy | Banilad Town Centre,Mandaue City
ChIJ5UfFSzWZqTMR1F1cnn8hcaU,10.3281973,123.9213899,pharmacy,Rosexpress Medicine Delivery,Mandaue City
ChIJ43W0S5GZqTMR9eemuCgvLBA,10.3666773,123.9326829,pharmacy,Southstar Drug Warehouse Cebu,Mandaue City
ChIJebg0TWqYqTMR9pdFDglF1yM,10.3514483,123.9491025,pharmacy,"TGP The Generics Pharmacy (National Highway Fatima, Mandaue)",Mandaue City
ChIJ1aCSgVGYqTMRTRw6_neRwPA,10.3360229,123.938855,pharmacy,The Generics Pharmacy,Mandaue City
ChIJVWqSwEaYqTMRbd13SiOjgd4,10.343235,123.948593,pharmacy,The Realmed Pharmacy,Mandaue City
ChIJ-ZONSvOYqTMRtQFHLRddzcY,10.3495252,123.9252296,pharmacy,Three Sixty Pharmacy,Mandaue City
ChIJpV5NKBeZqTMRILQ1Jquzs3s,10.3316249,123.9358247,pharmacy,Three Sixty Pharmacy,Mandaue City
ChIJifm4_36YqTMRP-WrdLzsptg,10.3676551,123.9334453,pharmacy,ThreeSixty Pharmacy,Mandaue City
ChIJcyKpPIWZqTMRGLbK9P2yV-4,10.3384748,123.9113027,pharmacy,WATSONS GAISANO COUNTRY MALL BANILAD,Mandaue City
ChIJ02uqZVyZqTMRo7jwRWx_aUk,10.3433602,123.9190043,pharmacy,WATSONS OAKRIDGE IT CENTER TOWER 2,Mandaue City
ChIJi1hibUaYqTMRaOD4GJZWR10,10.3404582,123.9483897,pharmacy,WATSONS PACIFIC MALL MANDAUE,Mandaue City
ChIJiVMTkXOYqTMRvK9ALPt8NbU,10.3627011,123.9489597,pharmacy,WATSONS SAVEMORE BASAK,Mandaue City
ChIJkfOlq9SZqTMRPvGK-uT4g54,10.3626591,123.9489115,pharmacy,WATSONS SAVEMORE CANDUMAN,Mandaue City
ChIJccbzolCYqTMRBnV9mhF_d3k,10.3353672,123.938991,pharmacy,WATSONS SAVEMORE MAGUIKAY,Mandaue City
ChIJed0MUfqZqTMRK-sgFwerf74,10.33546,123.934111,pharmacy,WATSONS SM CITY J MALL DEPARTMENT STORE,Mandaue City
ChIJmQDLewOZqTMRnUb1cpDkPn8,10.33546,123.934111,pharmacy,WATSONS SM CITY J MALL HYPERMARKET,Mandaue City
ChIJq4lgrvWZqTMR6utx90CJdCQ,10.3506798,123.9138799,pharmacy,WATSONS VERVE POINT TALAMBAN,Mandaue City
ChIJ4wq_3014qTMRtIrS7g-TsQw,10.2093332,123.7564957,pharmacy,3 Angels Pharmacy - Naga,Minglanilla
ChIJzwbUyi15qTMRmpGp1pZrfTk,10.2089199,123.7575403,pharmacy,Alfar Pharmacy Naga,Minglanilla
ChIJDX4H_VF4qTMRXXgFxKP3vUc,10.207424,123.7578837,pharmacy,D' Farm,Minglanilla
ChIJTR3E21F4qTMRo4VEl6uz2e8,10.2070343,123.7592174,pharmacy,DOK TANG'S PHARMACY BOTICA,Minglanilla
ChIJwfts4E14qTMRzVpfqminhpI,10.2087394,123.7576528,pharmacy,EN Pharmacy & General Merchandise,Minglanilla
ChIJ9dP83014qTMRnffQK_3HJ9k,10.20883,123.757317,pharmacy,GHCK Pharmacy & General Merchandise,Minglanilla
ChIJ7Whh4lF4qTMRhJxIzJOHhAk,10.2074326,123.758271,pharmacy,Mercury Drug - Naga City Poblacion,Minglanilla
ChIJp-oXIU54qTMR7GnQ-7ITqpY,10.207609,123.759013,pharmacy,Metro Pharmacy,Minglanilla
ChIJleDVozB4qTMRYdhefo0-5p8,10.2225049,123.7625922,pharmacy,PACH DRUGMART AND MEDICAL SUPPLIES,Minglanilla
ChIJG5aYdU54qTMRx9K0Zwa80mQ,10.2089743,123.7574414,pharmacy,Purchaser's Pharmacy,Minglanilla
ChIJza5q1wF5qTMR5VCQutGPSf8,10.210023,123.7590898,pharmacy,Q Meds Pharmacy,Minglanilla
ChIJPxJfEE54qTMRbKhWVCZJGdo,10.2081105,123.7582498,pharmacy,Rose Pharmacy East Poblacion Naga,Minglanilla
ChIJTXFjDyF4qTMRUXalMkHBBOo,10.2318649,123.7709363,pharmacy,South Gen Pharmacy And Convenience Store,Minglanilla
ChIJU73lD054qTMRrs0WFG7mlSY,10.2077762,123.7578889,pharmacy,TGP The Generics Pharmacy,Minglanilla
ChIJjUFkEwB5qTMRZH52ybLXG9I,10.2086832,123.7577509,pharmacy,ThreeSixty Pharmacy Naga,Minglanilla
ChIJr3quaCB4qTMRvLA77YXr9kU,10.2339284,123.7720251,pharmacy,Will Tyrone Pharmacy,Minglanilla
ChIJGVdSEB2dqTMRX3GJ4TLcqgQ,10.2542345,123.8392525,pharmacy,A1 Child Pharmacy,Talisay City
ChIJU7S6w1ucqTMRG5Tc-zoMUT4,10.2691559,123.8562555,pharmacy,ALFAR Pharmacy,Talisay City
ChIJGXxRn52dqTMRyHXYVZZ-VHQ,10.2373761,123.8381421,pharmacy,ANNIE PHARMACY,Talisay City
ChIJofsu6kGdqTMRibaSrZwfSgw,10.2489783,123.8388554,pharmacy,Alfar Pharmacy,Talisay City
ChIJPU6BdpidqTMRznD9zSPu9zc,10.2588966,123.8232252,pharmacy,AllDay RX - Talisay,Talisay City
ChIJl2RF5kWcqTMRIy-mRapPY-o,10.2777585,123.8534061,pharmacy,Amvicelan Pharmacy,Talisay City
ChIJhTxJ70acqTMRBMdp0vkbg4A,10.279776,123.8561,pharmacy,Angel Eric Pharmacy,Talisay City
ChIJm_YabQCdqTMRfOa1qK1DkP4,10.2457944,123.8448932,pharmacy,Annie Pharmacy Talisay City,Talisay City
ChIJiyIuukScqTMRy4plXPt-fWk,10.2702128,123.8561786,pharmacy,Arvin’s Pharmacy,Talisay City
ChIJ8caU8yCdqTMRDosUMIkkAJI,10.2434523,123.8394751,pharmacy,BIAZ PHARMACY,Talisay City
ChIJ6Uqbv1ucqTMR4mWFQSRjYK0,10.2695989,123.8563306,pharmacy,BOTICA NINO,Talisay City
ChIJ3TFzukScqTMRV1FEuzWJE4Y,10.2736778,123.8569078,pharmacy,Bkc Pharmacy,Talisay City
ChIJW39Js5SdqTMR14AUdAzyk-o,10.2519787,123.8294623,pharmacy,Botica John,Talisay City
ChIJK_IOBkOcqTMRaPwo6-eWFBA,10.274879,123.860025,pharmacy,Botika Ni Mama,Talisay City
ChIJB4UtigKdqTMRyj99gpmYde0,10.25808,123.840016,pharmacy,CHI PHARMACY,Talisay City
ChIJm3163kacqTMRWLfZiIWCYcU,10.2800958,123.8566507,pharmacy,Click Pharmacy and General Merchandise,Talisay City
ChIJ3S8KQuydqTMRVI6jWYAybWk,10.2467746,123.8085944,pharmacy,Curly,Talisay City
ChIJCc5lBB2dqTMR9F7H69qZlg0,10.2539683,123.8387497,pharmacy,D&R Pharmacy,Talisay City
ChIJR9WQj1CdqTMRK_FbDyfRb4c,10.2541734,123.8391747,pharmacy,DRS PHARMACY & GENERAL MERCHANDISE,Talisay City
ChIJe83ypNGdqTMRB5sPvtsc4X8,10.2377751,123.837072,pharmacy,DaisyMed Pharmacy,Talisay City
ChIJuUa5xEGcqTMRCapbVn6iXdc,10.2788181,123.8626953,pharmacy,Dial's Pharmacy,Talisay City
ChIJa7v7CUSdqTMRz3legPS1exQ,10.2445739,123.8122003,pharmacy,Dran Cyber Cafe,Talisay City
ChIJz5PmRA6dqTMRugpKryibztQ,10.2595347,123.8262592,pharmacy,Emma's Pharmacy,Talisay City
ChIJV4wDuxKdqTMReP2N2i6Bq10,10.2616042,123.8250992,pharmacy,Emzcey Pharmacy,Talisay City
ChIJ8zXMgOecqTMRlrcri9qYuzk,10.2451132,123.8498339,pharmacy,Ens Pharmacy,Talisay City
ChIJ8UTg0z2dqTMRIxk4FeSCnbg,10.2458307,123.8248099,pharmacy,Ent Pharmacy,Talisay City
ChIJbY4bJgCdqTMR3FBKNQcM5_Q,10.2542706,123.8391061,pharmacy,Everyday Pharmacy,Talisay City
ChIJfx-U7kWcqTMR0U0m98C-gHk,10.2775407,123.8532107,pharmacy,Farmacia Alma,Talisay City
ChIJUTK7-bGdqTMR39F1GGkuAtE,10.2462361,123.8392995,pharmacy,Farmacia Delfin,Talisay City
ChIJuz1cTQCdqTMRiTvmhxE3AD0,10.2538432,123.8386941,pharmacy,Farmacia Sto. Niño,Talisay City
ChIJbxdnL1mcqTMRZLG7JcmmEDU,10.2662561,123.8571254,pharmacy,Farmacia ni Mama,Talisay City
ChIJa5-f9DmdqTMRC-INKK-F1NI,10.2395186,123.824042,pharmacy,Four C Pharmacy,Talisay City
ChIJM9ITKu-cqTMRfp2sLag9seI,10.2494648,123.8550273,pharmacy,GENERIKA DRUGSTORE,Talisay City
ChIJZWdnF1mcqTMRA-s_5T_wdEI,10.2665823,123.8561926,pharmacy,GINA PHARMACY,Talisay City
ChIJ7T4vwO6cqTMRaCfWEFl5hT4,10.25025,123.856341,pharmacy,GP Pharma and Nutraceuticals,Talisay City
ChIJv4wBcQCdqTMRQ19qOCCKVIM,10.2458557,123.8248229,pharmacy,Gabriel's Pharmacy,Talisay City
ChIJJ-ywvgCdqTMRMEPdwUPy9hE,10.2641212,123.8382938,pharmacy,Generika Drugstore,Talisay City
ChIJO9FB-0acqTMR22mkFlgncCo,10.280121,123.855695,pharmacy,Generika Drugstore,Talisay City
ChIJ9ZImWQCdqTMR4Nv3P5OHWrY,10.2763605,123.8574615,pharmacy,Generika Drugstore - Inayawan,Talisay City
ChIJIaTjxZKdqTMRmdg_uLvzuVU,10.2532255,123.8608476,pharmacy,Generika Drugstore San Roque Talisay,Talisay City
ChIJyYqWNgCdqTMRu-3Hz3cZl9o,10.2449308,123.8392931,pharmacy,Generika Dumlog Talisay,Talisay City
ChIJMUYUgFSdqTMRmN9yWF5_NJI,10.2541392,123.839283,pharmacy,Gia Pharmacy,Talisay City
ChIJzyRUDQCdqTMRCfcCL1gyrFQ,10.2484323,123.8405644,pharmacy,Grainsmart,Talisay City
ChIJpT8hzR-dqTMRgM-Qh6h8aRg,10.2485033,123.8402213,pharmacy,Grenah's Pharmacy,Talisay City
ChIJiaKisRCdqTMRTDhfVrSfnaQ,10.2526305,123.8291447,pharmacy,Hfc Pharmacy,Talisay City
ChIJE_-rbFmcqTMR8T0MB6Pogx4,10.267152,123.8561512,pharmacy,La Nueva Pharmacy Inayawan,Talisay City
ChIJp_3Dsa6dqTMRKvCrL7krm7g,10.2538957,123.8391975,pharmacy,La Nueva Pharmacy Talisay,Talisay City
ChIJZcFVm26dqTMRzMWu6-dKqj8,10.2559655,123.8128588,pharmacy,MIKAELA'S PHARMACY AND GENERAL MERCHANDISE,Talisay City
ChIJKZXLIQCdqTMRZ-MSflWFBNM,10.2496733,123.8256182,pharmacy,MediLife Pharmacy,Talisay City
ChIJZQC3Vf2dqTMRx-eybX7vaf8,10.244572,123.8121866,pharmacy,Medsite Drugs,Talisay City
ChIJEciGW86dqTMRFKk0rMiIKzU,10.2489997,123.8387965,pharmacy,Mercury Drug,Talisay City
ChIJFc6gdkacqTMR0gR4m4FvOQE,10.2785686,123.8541782,pharmacy,Mercury Drug,Talisay City
ChIJlyo140acqTMRGoWHQ17mBYk,10.2802598,123.855781,pharmacy,Mercury Drug,Talisay City
ChIJBYZDuFGcqTMRwQfR4C89kXo,10.2727786,123.8486865,pharmacy,Mercury Drug - Cebu City Bulacao Pardo,Talisay City
ChIJNVoZYZidqTMRV98KjAcxGs0,10.2540982,123.809141,pharmacy,Mercury Drug - Minglanilla Linao,Talisay City
ChIJOznmT054qTMRhPwpgw-swEc,10.245186,123.7957287,pharmacy,Mercury Drug - Minglanilla Poblacion,Talisay City
ChIJkz7xsgGdqTMRBakXJEBIwqc,10.263014,123.839151,pharmacy,Mercury Drug - Talisay City Tabunok,Talisay City
ChIJFxc6EACdqTMRlGJrBy8euy8,10.2644606,123.8401454,pharmacy,Mercury Drug - Talisay City Tabunok N. Bacalso Ave.,Talisay City
ChIJp8eksCCdqTMR4Sbc48K3X14,10.2694204,123.8538102,pharmacy,Nathan and kate drugstore,Talisay City
ChIJy0uZH0ecqTMRfeLXu4yZEms,10.2805337,123.8564081,pharmacy,Ns Pharmacy And General Merchandise,Talisay City
ChIJC8z360adqTMR8Q81zhixMBU,10.2461362,123.8246231,pharmacy,Oscor Pharmacy,Talisay City
ChIJydDaSxOdqTMR8G2cnQoO4Sk,10.2432506,123.8310996,pharmacy,PharmaSulit,Talisay City
ChIJvZNsMtycqTMR9UNzgIyIJa4,10.2426578,123.8474692,pharmacy,Pharmacy Street,Talisay City
ChIJC0RbbVucqTMRFd9yePD8zyw,10.2713899,123.8565611,pharmacy,Pharmariner Drugstore And Gen. Merchandise,Talisay City
ChIJlwpj8redqTMRnwNRhTEQy9g,10.2440481,123.8469076,pharmacy,Pharmelia Pharmacy,Talisay City
ChIJR4DQYU-cqTMRMeY5nli1eqE,10.2770913,123.8522665,pharmacy,Preferred Pharmacy and General Merchandise,Talisay City
ChIJdd6KQQ6dqTMRRoVEmqxbOvQ,10.258967,123.825869,pharmacy,Pro Drug,Talisay City
ChIJH9MnGgCdqTMRnjyU0g52xzg,10.2806291,123.855959,pharmacy,Promedical Drug Pharmacy,Talisay City
ChIJGYtMTQCdqTMR8L-_LbT57xA,10.2699146,123.8564388,pharmacy,Purchaser's Pharmacy,Talisay City
ChIJJfI0_kacqTMRy4ToCcNWT-M,10.2804182,123.8550588,pharmacy,Purchaser's Pharmacy-TABURA,Talisay City
ChIJAQ1VYgCdqTMRLPLiItcGNNI,10.2434627,123.8395016,pharmacy,Riaz Pharmacy,Talisay City
ChIJ-aH5lPOcqTMR-WZWBkdqc_w,10.2571044,123.8595015,pharmacy,Rose Pharmacy,Talisay City
ChIJP0I_xyidqTMRlQQNf3Nf0Ys,10.2747041,123.8596153,pharmacy,Rose Pharmacy,Talisay City
ChIJp3H2OoydqTMRFYE7idDXpqI,10.2510473,123.8052483,pharmacy,Rose Pharmacy,Talisay City
ChIJs_KhXm2dqTMRaSXUgD-sPqo,10.2580586,123.8175659,pharmacy,Rose Pharmacy,Talisay City
ChIJf52nTACdqTMRfcyjsclM3dE,10.2631221,123.8393286,pharmacy,Rose Pharmacy - Paseo Anastacia,Talisay City
ChIJryrok3ydqTMRtWny5IJX7Pg,10.2447759,123.8393085,pharmacy,Rose Pharmacy Dumlog Bascon Talisay,Talisay City
ChIJBbEqWlWcqTMRJB0qUEBoIWk,10.265523,123.841999,pharmacy,Rose Pharmacy Gaisano Grand Fiesta Mall,Talisay City
ChIJtcl3NgCdqTMRS_JYY_I3KSo,10.2689535,123.8561125,pharmacy,Rose Pharmacy Inayawan,Talisay City
ChIJE0yYXgCdqTMRYtXYKWLeX4c,10.263724,123.838831,pharmacy,Rose Pharmacy Lagtang Tabunok,Talisay City
ChIJrbcJ726dqTMRhkdPLtAz2EU,10.255558,123.8115507,pharmacy,Rose Pharmacy Plaza Margarita,Talisay City
ChIJrQ55TeGbqTMR-PZciXAnUaQ,10.2736325,123.8490868,pharmacy,Rose Pharmacy Prince Warehouse Club Bulacao,Talisay City
ChIJWQV41QGdqTMR4nmrCPLFKbc,10.2627658,123.8410878,pharmacy,Rose Pharmacy Rabaya St.Tabunok,Talisay City
ChIJd5INyg2dqTMRtWfXPUeQUBs,10.2787271,123.8547995,pharmacy,Rose Pharmacy- Pardo,Talisay City
ChIJp3YzOvqdqTMRyLkEgcit4rc,10.2623226,123.8382761,pharmacy,SOUTHSTAR DRUG,Talisay City
ChIJZxrBLNidqTMRSz1PHNZS-_k,10.2472097,123.8000336,pharmacy,SOUTHSTAR DRUG ROBINSONS MINGLANILLA CEBU,Talisay City
ChIJB7B_RG2dqTMR0YLXxgp9iWs,10.2576609,123.8177583,pharmacy,SOVEREIGN PHARMACY,Talisay City
ChIJIyeA42mdqTMR2d4I-BUj-tw,10.2543238,123.8394714,pharmacy,"Savemed Pharmacy, Talisay city",Talisay City
