id,lat,lon,amenity_type,amenity,lgu
ChIJocIZfv6bqTMRMHD_dmj-wqg,10.295522,123.8911419,tourist_attraction,Taboan Public Market,Cebu City
ChIJIbDGqEWZqTMRoelsHQAPXYs,10.3088973,123.8990527,tourist_attraction,The Archdiocesan Shrine of the Most Sacred Heart of Jesus,Cebu City
ChIJXZDS_wqcqTMRtjB3-gvX4X4,10.2818699,123.8830231,tourist_attraction,The Cube - SM Seaside City,Cebu City
ChIJfRI3rGyZqTMRBWJSbUL8GgA,10.314338,123.914153,tourist_attraction,The Millennium Park,Cebu City
ChIJM1Qmg6idqTMRcT-LMnq1Nvo,10.3000947,123.8643691,lodging,The Nest @ Cebu,Cebu City
ChIJiUhyyFCZqTMRh40SfNjj-qo,10.3272392,123.9086056,lodging,The Pad Co-Living,Cebu City
ChIJf3SFOOWZqTMRHW59kWyT6n4,10.3183181,123.9020735,lodging,The Partridge Guesthouse - 2.5 Star,Cebu City
ChIJ1S3jykKZqTMRQJtv2zP4Vzs,10.313082,123.911817,lodging,The Persimmon Cebu,Cebu City
ChIJNc2Y66eZqTMRyPD_5Pxm4cg,10.3614287,123.8865494,lodging,The Secret Hut,Cebu City
ChIJz_wi8lOZqTMRpcyKxRIeIZM,10.3121191,123.9023268,lodging,Transient Rooms Cebu City,Cebu City
ChIJ5U8gYOObqTMR9VlHCHeG6YM,10.2922348,123.898498,lodging,Travelers Home Pension House,Cebu City
ChIJNclPmaWZqTMR1NrN6K7-fvc,10.3172701,123.8986396,lodging,U Feel Home Guesthouse,Cebu City
ChIJRQwOD2mZqTMRxficdn7xsYU,10.3015723,123.8895457,tourist_attraction,Uncle Third,Cebu City
ChIJQRl4S1iZqTMRZzvp3uOXAFg,10.300141,123.8983322,tourist_attraction,University of San Carlos Museum,Cebu City
ChIJa-Afs0mZqTMR0FOXoQImySY,10.315607,123.894134,lodging,Vacation Hotel Cebu,Cebu City
ChIJ8YGNzzyZqTMRqErRGAqxdck,10.3247918,123.9045043,lodging,Waterfront Cebu City Hotel & Casino,Cebu City
ChIJU1O8RTmZqTMRvo6rDn8dQKM,10.320089,123.9014872,lodging,Wellcome Hotel,Cebu City
ChIJq6qqqvmZqTMRhl6EaHS4YnI,10.2925591,123.8654552,lodging,Westview Pension by RedDoorz,Cebu City
ChIJNY2kCIafqTMR487Pqwv1prM,10.3144365,123.8820366,tourist_attraction,Wiggy Ventures,Cebu City
ChIJ6ZVAjESZqTMR0Svev5SPWUw,10.3083273,123.9014366,lodging,Win's Pension House,Cebu City
