id,lat,lon,amenity_type,amenity,lgu
236557613,10.2960408,123.905566,secondary,M.J. Cuenco Avenue,Cebu City
236557614,10.3065868,123.9058845,secondary,M.J. Cuenco Avenue,Cebu City
236557615,10.3142822,123.9146947,primary,M.J. Cuenco Avenue,Cebu City
237210379,10.3043094,123.9120913,secondary,General Maxilom Avenue Extension,Cebu City
237210381,10.3053414,123.9112511,secondary,General Maxilom Avenue Extension,Cebu City
237211293,10.3096106,123.9185964,primary,Juan Luna Avenue,Cebu City
237211294,10.3037215,123.9063129,secondary,M.J. Cuenco Avenue,Cebu City
237283341,10.3003151,123.9035841,secondary,Bonifacio Street,Cebu City
237283342,10.3020631,123.9021118,tertiary,Sikatuna Street,Cebu City
237284021,10.2962217,123.9085759,tertiary,C. Arellano Boulevard,Cebu City
237284022,10.2984161,123.9071698,tertiary,V. Sotto Street,Cebu City
237284023,10.3020072,123.910763,trunk,Sergio Osmeña Avenue,Cebu City
237284024,10.3008548,123.9011902,tertiary,Dionisio Jakosalem Street,Cebu City
237284025,10.3017507,123.9007977,tertiary,Dionisio Jakosalem Street,Cebu City
237284026,10.3016253,123.9102109,trunk,Sergio Osmeña Avenue,Cebu City
237284542,10.298705,123.9035486,secondary,Sikatuna Street,Cebu City
237284544,10.2990945,123.9017327,tertiary,Dionisio Jakosalem Street,Cebu City
237284546,10.299667,123.9016271,tertiary,Dionisio Jakosalem Street,Cebu City
237285224,10.304978,123.8867061,secondary,Vicente Rama Avenue,Cebu City
237285227,10.2995461,123.8871485,secondary,Vicente Rama Avenue,Cebu City
237286437,10.2965827,123.9010757,tertiary,Vicente Gullas Street,Cebu City
237286438,10.3020665,123.9107217,trunk,Sergio Osmeña Avenue,Cebu City
237286439,10.2962753,123.901977,tertiary,Dionisio Jakosalem Street,Cebu City
237286440,10.3036014,123.9126596,secondary,General Maxilom Avenue Extension,Cebu City
237392054,10.3308473,123.8987104,primary,Salinas Drive,Cebu City
237393660,10.2920742,123.8982102,tertiary,F. Calderon Street,Cebu City
237393661,10.2975162,123.8966967,tertiary,Sanciangko Street,Cebu City
237448558,10.2985252,123.89912,tertiary,Sanciangko Street,Cebu City
237448559,10.2984077,123.9002053,tertiary,Junquera Street,Cebu City
237448560,10.3109325,123.9038703,secondary,Gorordo Avenue,Cebu City
237448561,10.2958747,123.9009339,tertiary,Legaspi Street,Cebu City
237448562,10.3098517,123.8944181,secondary,General Maxilom Avenue,Cebu City
237448563,10.3107835,123.9038025,secondary,General Maxilom Avenue,Cebu City
237448564,10.3013528,123.898559,tertiary,Junquera Street,Cebu City
237586315,10.3712404,123.8777535,primary,Cebu-Balamban Transcentral Highway,Cebu City
237587811,10.2984824,123.8971246,secondary,Osmeña Boulevard,Cebu City
237587813,10.2921616,123.9002845,tertiary,M.C. Briones Street,Cebu City
237587814,10.2927928,123.8936222,tertiary,Tupas Street,Cebu City
237589180,10.2946507,123.9014897,tertiary,Dionisio Jakosalem Street,Cebu City
237590245,10.3186166,123.9030212,secondary,Archbishop Reyes Avenue,Cebu City
237590248,10.3231262,123.9055936,secondary,Archbishop Reyes Avenue,Cebu City
237590251,10.3188218,123.9031155,secondary,Archbishop Reyes Avenue,Cebu City
237590253,10.3250141,123.9068672,secondary,Archbishop Reyes Avenue,Cebu City
237590255,10.3189367,123.9031705,secondary,Archbishop Reyes Avenue,Cebu City
237590257,10.3201003,123.9030934,secondary,N. Escario Street,Cebu City
237594355,10.3170972,123.9035875,tertiary,Luzon Avenue,Cebu City
237597771,10.3187499,123.8857917,tertiary,L. Bacayo Street,Cebu City
237598977,10.2951179,123.8973226,tertiary,A. Borromeo Street,Cebu City
237599373,10.2922144,123.8989243,tertiary,Jose Leyson Street,Cebu City
237599374,10.2943292,123.9026952,secondary,Osmeña Boulevard,Cebu City
237600485,10.3159464,123.8908835,secondary,Osmeña Boulevard,Cebu City
237602066,10.2970037,123.8884804,tertiary,Vicente Rama Avenue,Cebu City
237602067,10.2965941,123.8875353,tertiary,Tres de Abril Street,Cebu City
237602068,10.29199,123.8823159,secondary,Candido Padilla Street,Cebu City
237602069,10.2933058,123.892244,tertiary,Lakandula Street,Cebu City
237602070,10.2953503,123.8832823,primary,Natalio Bacalso Avenue,Cebu City
237602071,10.2950517,123.8827466,tertiary,R. Padilla,Cebu City
237602073,10.2937943,123.8869217,tertiary,Carlock Street,Cebu City
237680914,10.2894195,123.8690967,secondary,Natalio Bacalso Avenue,Cebu City
237680915,10.2857381,123.8566969,tertiary,E. Sabellano Street,Cebu City
237680916,10.2909993,123.862057,tertiary,E. Sabellano Street,Cebu City
237680917,10.2845824,123.8598092,primary,Natalio Bacalso Avenue,Cebu City
237682506,10.2950733,123.8826633,primary,Natalio Bacalso Avenue,Cebu City
237682507,10.2973389,123.9001231,secondary,Colon Street,Cebu City
237682508,10.2997262,123.8994602,tertiary,Junquera Street,Cebu City
237684337,10.2925064,123.9016737,tertiary,M.C. Briones Street,Cebu City
237686218,10.2911798,123.8771821,secondary,Natalio Bacalso Avenue,Cebu City
237686219,10.2910558,123.8772809,secondary,Natalio Bacalso Avenue,Cebu City
237686220,10.2909259,123.8774497,secondary,F. Vestil Street,Cebu City
237686221,10.2844665,123.8806545,secondary,F. Vestil Street,Cebu City
237686222,10.2907521,123.8775209,secondary,C Padiilla,Cebu City
237743595,10.297237,123.8877081,primary,Natalio Bacalso Avenue,Cebu City
237743596,10.2971874,123.8873182,primary,Natalio Bacalso Avenue,Cebu City
237743597,10.2951792,123.9026382,tertiary,Legaspi Street,Cebu City
237745556,10.300348,123.9064083,secondary,M.J. Cuenco Avenue,Cebu City
237745557,10.3097195,123.9202789,trunk,Sergio Osmeña Avenue,Cebu City
237745558,10.3000765,123.9031289,secondary,Sikatuna Street,Cebu City
237745559,10.3123967,123.9162646,primary,Juan Luna Avenue,Cebu City
237745560,10.293552,123.9065411,tertiary,Legaspi Extension,Cebu City
237748763,10.2942041,123.905627,tertiary,Legaspi Extension,Cebu City
237748764,10.2952691,123.9035003,tertiary,P. Burgos Street,Cebu City
237748765,10.2948193,123.9051415,secondary,M.J. Cuenco Avenue,Cebu City
237749470,10.3078317,123.9085816,secondary,General Maxilom Avenue Extension,Cebu City
237982297,10.3155888,123.9081609,tertiary,Samar Loop,Cebu City
237983863,10.337737,123.9299418,secondary,A. S. Fortuna Street,Cebu City
237993511,10.3411101,123.911889,secondary,Governor M. Cuenco Avenue,Cebu City
237993512,10.3420971,123.9120027,secondary,Governor M. Cuenco Avenue,Cebu City
237994588,10.2954582,123.9040492,tertiary,Urdaneta Street,Cebu City
237994589,10.2971353,123.904095,tertiary,Vicente Gullas Street,Cebu City
237994590,10.3019206,123.9087605,tertiary,T. Padilla Street,Cebu City
237994942,10.3230151,123.9244997,secondary,Hernan Cortes Street,Cebu City
238047880,10.3224066,123.9237399,primary,Lopez Jaena Street,Cebu City
238257088,10.2970559,123.9029837,tertiary,Vicente Gullas Street,Cebu City
238257090,10.3156746,123.9070934,tertiary,Samar Loop,Cebu City
238257091,10.2964279,123.9037151,tertiary,Mabini Street,Cebu City
238292816,10.316793,123.9247834,secondary,M. Logarta Avenue,Cebu City
249316202,10.3181231,123.8980294,secondary,N. Escario Street,Cebu City
249316203,10.3182824,123.8987311,secondary,N. Escario Street,Cebu City
249321034,10.3263919,123.928184,primary,M.C. Briones Street,Cebu City
249321035,10.3275062,123.9293786,primary,M.C. Briones Street,Cebu City
251913253,10.3094197,123.8437737,tertiary,Buhisan Road,Cebu City
252230336,10.2993473,123.8698676,secondary,Francisco Llamas Street,Cebu City
252230337,10.297963,123.8697752,secondary,Francisco Llamas Street,Cebu City
252230338,10.2979591,123.8698195,secondary,Francisco Llamas Street,Cebu City
252230339,10.3005339,123.8700722,secondary,Francisco Llamas Street,Cebu City
252230342,10.2988825,123.8698089,secondary,Francisco Llamas Street,Cebu City
256698323,10.4060858,123.8651709,tertiary,Unnamed road corridor,Cebu City
257865077,10.3104456,123.8961585,secondary,General Maxilom Avenue,Cebu City
262492549,10.4136819,123.8717872,tertiary,Unnamed road corridor,Cebu City
262492570,10.4136118,123.8732677,tertiary,Unnamed road corridor,Cebu City
262492571,10.4133639,123.8769075,tertiary,Unnamed road corridor,Cebu City
262492572,10.4163676,123.8825348,tertiary,Unnamed road corridor,Cebu City
262492573,10.4218223,123.886149,tertiary,Unnamed road corridor,Cebu City
267622691,10.3099921,123.9181297,primary,Juan Luna Avenue,Cebu City
267623053,10.3054429,123.9112981,secondary,General Maxilom Avenue Extension,Cebu City
290801492,10.3320724,123.9102481,secondary,Governor M. Cuenco Avenue,Cebu City
296905667,10.3297908,123.9217666,secondary,Hernan Cortes Street,Cebu City
296905755,10.341992,123.9177697,secondary,A. S. Fortuna Street,Cebu City
296905756,10.3386518,123.9244731,secondary,Hernan Cortes Street,Cebu City
299232170,10.3493888,123.9051832,tertiary,Paseo Eulalia,Cebu City
304632203,10.3231944,123.9246275,primary,M.C. Briones Street,Cebu City
306641270,10.3346409,123.9255756,tertiary,P. Basubas Street,Cebu City
306641272,10.3349398,123.9240761,tertiary,P. Basubas Street,Cebu City
311726475,10.33634,123.9238708,secondary,Hernan Cortes Street,Cebu City
316468035,10.2949412,123.8893532,tertiary,J.M. Basa Street,Cebu City
316468038,10.2923098,123.8905729,tertiary,Tupas Street,Cebu City
332545513,10.2905895,123.9009333,secondary,Cebu South Coastal Road,Cebu City
332545514,10.3087114,123.9072282,primary,Imus Avenue,Cebu City
332545515,10.3078266,123.9063531,primary,Imus Avenue,Cebu City
363270505,10.4140529,123.9055184,tertiary,Barangay Binaliw,Cebu City
363270656,10.4029225,123.9055343,tertiary,Pit-os Road,Cebu City
363679482,10.3562722,123.9195888,secondary,Manuel L. Quezon Avenue,Cebu City
371854662,10.3277634,123.8919248,tertiary,Friendship Street,Cebu City
371854768,10.3264372,123.8923128,tertiary,Friendship Street,Cebu City
389815649,10.2809764,123.8550077,tertiary,E. Sabellano Street,Cebu City
389815650,10.2819067,123.8556183,tertiary,E. Sabellano Street,Cebu City
401163380,10.2947247,123.8931609,tertiary,Tres de Abril Street,Cebu City
401441916,10.2930686,123.895058,tertiary,Magallanes Street,Cebu City
401441917,10.2931218,123.8953045,tertiary,Magallanes Street,Cebu City
417862136,10.3187981,123.8780478,tertiary,Unnamed road corridor,Cebu City
420188771,10.2905928,123.9006544,trunk,Cebu South Coastal Road,Cebu City
420188775,10.2914624,123.9031466,secondary,Cebu South Coastal Road,Cebu City
420188786,10.2804693,123.8821989,trunk,Cebu South Coastal Road,Cebu City
420188790,10.2906278,123.9001453,secondary,Cebu South Coastal Road,Cebu City
420189567,10.2850883,123.8866149,trunk,Cebu South Coastal Road,Cebu City
421053851,10.2850235,123.8803596,secondary,F. Vestil Street,Cebu City
421053852,10.2907546,123.8762299,secondary,Natalio Bacalso Avenue,Cebu City
421053854,10.2814084,123.8829713,trunk,Cebu South Coastal Road,Cebu City
424234989,10.3434044,123.9137381,secondary,A. S. Fortuna Street,Cebu City
453884420,10.3230522,123.9244698,primary,Lopez Jaena Street,Cebu City
482585839,10.353032,123.8881449,tertiary,Paseo John-John,Cebu City
590032358,10.3128265,123.9215452,secondary,F. Urot Street,Cebu City
590032359,10.3128424,123.9215346,secondary,F. Urot Street,Cebu City
590032360,10.3118915,123.9207664,secondary,Kaohsiung Street,Cebu City
597911939,10.3200659,123.9260246,secondary,M. Logarta Avenue,Cebu City
597911940,10.3159017,123.9243481,secondary,M. Logarta Avenue,Cebu City
597911941,10.3162254,123.9245249,secondary,Gatewalk Drive,Cebu City
597911942,10.3153129,123.9237398,secondary,M. Logarta Avenue,Cebu City
597911943,10.3147264,123.9262254,trunk,Ouano Avenue,Cebu City
601269569,10.3073893,123.8962322,tertiary,F. Ramos Street,Cebu City
601269570,10.3059745,123.8973061,tertiary,F. Ramos Street,Cebu City
601269571,10.3100314,123.8949497,secondary,General Maxilom Avenue,Cebu City
601269572,10.3114112,123.8995054,secondary,General Maxilom Avenue,Cebu City
608998082,10.2918389,123.8989516,tertiary,M.C. Briones Street,Cebu City
609118563,10.2913655,123.8984001,tertiary,F. Calderon Street,Cebu City
609125263,10.2915763,123.9007425,tertiary,M.L. Quezon Boulevard,Cebu City
609125265,10.2912582,123.8993301,tertiary,M.L. Quezon Boulevard,Cebu City
609125267,10.2916328,123.8994924,tertiary,Plaridel Street,Cebu City
609278984,10.2948391,123.8905681,tertiary,Vicente Rama Avenue,Cebu City
609528663,10.299191,123.8939908,tertiary,J. Alcantara Street,Cebu City
609531372,10.299504,123.8891593,tertiary,J. Alcantara Street,Cebu City
609553054,10.293863,123.9046881,secondary,M.J. Cuenco Avenue,Cebu City
609764119,10.2919261,123.9028762,tertiary,Lapu-Lapu Street,Cebu City
609969635,10.2831253,123.8847642,trunk,Cebu South Coastal Road,Cebu City
610072131,10.2862808,123.8798884,secondary,F. Vestil Street,Cebu City
610072132,10.2863076,123.8799816,secondary,F. Vestil Street,Cebu City
610072133,10.2886906,123.8787339,secondary,F. Vestil Street,Cebu City
610072134,10.2886656,123.878633,secondary,F. Vestil Street,Cebu City
610097454,10.4188999,123.9036728,tertiary,Unnamed road corridor,Cebu City
610097455,10.4184543,123.9047621,tertiary,Unnamed road corridor,Cebu City
610277768,10.2913769,123.8775964,tertiary,Maria Gochan Street,Cebu City
611823984,10.3114973,123.893202,tertiary,J. Llorente Street,Cebu City
612335324,10.3025731,123.8930186,tertiary,J. Urgello Street,Cebu City
612716345,10.3175709,123.8916398,tertiary,Villalon Drive,Cebu City
612719338,10.2991018,123.8884316,tertiary,J. Alcantara Street,Cebu City
613847962,10.2979135,123.9034906,secondary,Colon Street,Cebu City
613847963,10.2979879,123.9034819,secondary,Colon Street,Cebu City
614434692,10.3362466,123.9073725,tertiary,San Miguel Street,Cebu City
614623805,10.3799695,123.8902424,tertiary,Budlaan Road,Cebu City
614623806,10.3798628,123.8876313,tertiary,Budlaan Road,Cebu City
614623807,10.3775244,123.8840976,tertiary,Busay-Budlaan Road,Cebu City
614656885,10.3661076,123.8629937,tertiary,Babag Road,Cebu City
614740325,10.3080612,123.9030067,tertiary,General Echavez Street,Cebu City
616342655,10.3310828,123.9084252,tertiary,Jose Maria Del Mar Avenue,Cebu City
616490369,10.3277486,123.8895194,tertiary,Villalon Drive,Cebu City
616490376,10.3244684,123.8867796,tertiary,Unnamed road corridor,Cebu City
616490379,10.3285444,123.8900067,tertiary,Unnamed road corridor,Cebu City
616490384,10.3234482,123.8910113,tertiary,Acacia Street,Cebu City
616490387,10.3243731,123.8922249,tertiary,Friendship Street,Cebu City
617110421,10.3329149,123.9104319,secondary,Governor M. Cuenco Avenue,Cebu City
617422024,10.3262545,123.8898344,tertiary,Villalon Drive,Cebu City
617836410,10.3288836,123.8890749,tertiary,Unnamed road corridor,Cebu City
617838479,10.3239864,123.8883165,tertiary,Unnamed road corridor,Cebu City
618545501,10.3227366,123.8856915,tertiary,Andres Abellana Street,Cebu City
618573121,10.3239515,123.8707497,tertiary,Unnamed road corridor,Cebu City
618573124,10.3239824,123.8706957,tertiary,Unnamed road corridor,Cebu City
618573127,10.3196953,123.8739506,tertiary,Unnamed road corridor,Cebu City
618691764,10.3189306,123.8753502,tertiary,Unnamed road corridor,Cebu City
618691765,10.3209788,123.8722058,tertiary,Unnamed road corridor,Cebu City
618691766,10.3225991,123.8709279,tertiary,Unnamed road corridor,Cebu City
618810666,10.3289034,123.8877361,tertiary,Unnamed road corridor,Cebu City
618974072,10.3111467,123.9027689,secondary,General Maxilom Avenue,Cebu City
618975159,10.3114942,123.8995192,secondary,General Maxilom Avenue,Cebu City
618975161,10.3114729,123.900199,secondary,General Maxilom Avenue,Cebu City
618976310,10.3044198,123.9121463,secondary,General Maxilom Avenue Extension,Cebu City
618976311,10.303693,123.912668,trunk,Sergio Osmeña Avenue,Cebu City
618976664,10.3121763,123.8860354,secondary,Vicente Rama Avenue,Cebu City
618976790,10.3114885,123.9012762,secondary,General Maxilom Avenue,Cebu City
618976791,10.3111024,123.9026996,secondary,General Maxilom Avenue,Cebu City
620642396,10.3601723,123.9256599,tertiary,Elias Cortes Street,Cebu City
620642397,10.3606253,123.9267048,tertiary,Elias Cortes Street,Cebu City
620642398,10.3423141,123.9200931,tertiary,P. Remedio Street,Cebu City
620642401,10.3496187,123.9214878,tertiary,P. Remedio Street,Cebu City
620642402,10.3503464,123.9232559,tertiary,P. Remedio Street,Cebu City
620730423,10.3590516,123.9256538,tertiary,Elias Cortes Street,Cebu City
620757602,10.3464894,123.9289902,secondary,Manuel L. Quezon Avenue,Cebu City
620762738,10.3394257,123.9248772,secondary,A. S. Fortuna Street,Cebu City
620775363,10.3522668,123.9245453,tertiary,Elias Cortes Street,Cebu City
620835660,10.3615035,123.9278458,tertiary,Gregorio Suico Street,Cebu City
620835661,10.3615249,123.9288577,tertiary,P. L. Sanchez Street,Cebu City
620835662,10.3607808,123.929929,tertiary,P. L. Sanchez Street,Cebu City
620919098,10.3395078,123.9246349,secondary,A. S. Fortuna Street,Cebu City
620995885,10.3550406,123.9226946,tertiary,E. Aguirre Street,Cebu City
621089186,10.3127993,123.8969577,tertiary,Queens' Road,Cebu City
621089187,10.3124734,123.8982397,tertiary,Gotianuy Street,Cebu City
621288754,10.345245,123.8930368,tertiary,Unnamed road corridor,Cebu City
621288755,10.3361558,123.8918499,tertiary,Salinas Drive Extension,Cebu City
621374811,10.3435724,123.8944125,primary,Veterans Drive,Cebu City
621374812,10.3445999,123.8937545,primary,Veterans Drive,Cebu City
621374813,10.3426178,123.8955786,primary,Veterans Drive,Cebu City
621453891,10.3433262,123.8906913,tertiary,Unnamed road corridor,Cebu City
621535021,10.3263234,123.8879461,tertiary,Unnamed road corridor,Cebu City
621535022,10.3246887,123.8902801,tertiary,Villalon Drive,Cebu City
622363717,10.3388874,123.8654333,tertiary,Sapangdaku Road,Cebu City
623092663,10.307371,123.8541215,tertiary,Buhisan Road,Cebu City
623092664,10.3054627,123.8570316,tertiary,Buhisan Road,Cebu City
624696030,10.2802589,123.8551689,tertiary,Quiot Pardo Road,Cebu City
624730119,10.2903582,123.8706591,secondary,Francisco Llamas Street,Cebu City
624741694,10.2933252,123.876164,tertiary,Pablo S. Atillo Street,Cebu City
624771958,10.2891994,123.8679819,primary,Natalio Bacalso Avenue,Cebu City
624776130,10.2921938,123.870987,tertiary,Gabriel Elorde Street,Cebu City
625487363,10.3278394,123.9217582,secondary,Hernan Cortes Street,Cebu City
626712424,10.3578097,123.9263962,tertiary,Elias Cortes Street,Cebu City
626778757,10.369602,123.9274088,secondary,H. Abellana Street,Cebu City
627369551,10.3388638,123.9273209,secondary,A. S. Fortuna Street,Cebu City
627369554,10.3325452,123.9227798,secondary,Hernan Cortes Street,Cebu City
627907089,10.3810788,123.9154986,tertiary,Kauswagan Road,Cebu City
627907091,10.3888077,123.9152421,tertiary,Kauswagan Road,Cebu City
628031532,10.3850428,123.9213585,secondary,Bacayan - Pit-os Road,Cebu City
629175097,10.2923227,123.871943,tertiary,Gabriel Elorde Street,Cebu City
629584903,10.2833673,123.8817664,secondary,F. Vestil Street,Cebu City
629584904,10.2855522,123.8801013,secondary,F. Vestil Street,Cebu City
629584905,10.2855807,123.8801853,secondary,F. Vestil Street,Cebu City
629613942,10.2978027,123.8851169,secondary,A. Lopez Street,Cebu City
629613945,10.2978012,123.8850312,secondary,A. Lopez Street,Cebu City
630305258,10.2956668,123.8731829,tertiary,Pablo S. Atillo Street,Cebu City
630305259,10.2952574,123.8735604,tertiary,Pablo S. Atillo Street,Cebu City
630902367,10.2984536,123.8697576,secondary,Francisco Llamas Street,Cebu City
632562093,10.2992545,123.893735,tertiary,J. Alcantara Street,Cebu City
647916739,10.3322922,123.9090168,tertiary,Jose Maria Del Mar Avenue,Cebu City
654841568,10.3279247,123.9086336,secondary,Governor M. Cuenco Avenue,Cebu City
654841699,10.3322579,123.90989,tertiary,Road 15,Cebu City
654841700,10.332155,123.9102707,secondary,Governor M. Cuenco Avenue,Cebu City
654841701,10.3319126,123.9102057,secondary,Governor M. Cuenco Avenue,Cebu City
661090844,10.3164066,123.8912655,secondary,N. Escario Street,Cebu City
661090845,10.3168442,123.8927839,secondary,N. Escario Street,Cebu City
661321328,10.3007704,123.8963001,secondary,Osmeña Boulevard,Cebu City
661321329,10.3021353,123.8958943,tertiary,R.R. Landon Street,Cebu City
661321330,10.3046644,123.8950545,secondary,Osmeña Boulevard,Cebu City
666117626,10.4143979,123.8296171,primary,Cebu-Balamban Transcentral Highway,Cebu City
671183182,10.3310474,123.9084835,tertiary,Jose Maria Del Mar Avenue,Cebu City
672956912,10.2976002,123.9059161,secondary,M.J. Cuenco Avenue,Cebu City
672956932,10.3434227,123.9133394,secondary,A. S. Fortuna Street,Cebu City
672956944,10.3458348,123.9127107,secondary,Governor M. Cuenco Avenue,Cebu City
672956946,10.3208167,123.911094,secondary,F. Cabahug Street,Cebu City
672956955,10.3192187,123.925745,secondary,M. Logarta Avenue,Cebu City
672956980,10.3179939,123.9254554,secondary,M. Logarta Avenue,Cebu City
672956982,10.3167488,123.9311546,tertiary,Doctor F.E. Zuellig Avenue,Cebu City
672956983,10.3200096,123.9290368,secondary,E.O. Perez Street,Cebu City
672956984,10.3194346,123.928754,tertiary,F.F. Cruz Avenue,Cebu City
676981690,10.3501144,123.8694033,tertiary,Unnamed road corridor,Cebu City
678334142,10.3258368,123.9075992,secondary,Governor M. Cuenco Avenue,Cebu City
678343144,10.3203826,123.9038157,secondary,Mindanao Avenue,Cebu City
678343145,10.3204378,123.9038448,secondary,Mindanao Avenue,Cebu City
678343154,10.3184641,123.8916019,tertiary,Villalon Drive,Cebu City
678343155,10.3184641,123.8915943,tertiary,Villalon Drive,Cebu City
691841690,10.3286027,123.9089367,secondary,Governor M. Cuenco Avenue,Cebu City
692906854,10.3328414,123.8838122,tertiary,Unnamed road corridor,Cebu City
692906855,10.3346304,123.8826344,tertiary,Maya,Cebu City
692906869,10.3371951,123.8803635,tertiary,CPDRC,Cebu City
692906870,10.3380418,123.8804741,tertiary,CPDRC,Cebu City
692906871,10.3405433,123.8776181,tertiary,Unnamed road corridor,Cebu City
692912207,10.3342204,123.8819476,tertiary,Orchids Avenue,Cebu City
703248071,10.2835567,123.885006,trunk,Cebu South Coastal Road,Cebu City
703248072,10.282467,123.8839719,trunk,Cebu South Coastal Road,Cebu City
717801273,10.32704,123.9060282,primary,Salinas Drive,Cebu City
717801274,10.327189,123.905766,primary,Salinas Drive,Cebu City
717801275,10.3271041,123.9059126,primary,Salinas Drive,Cebu City
717801276,10.32708,123.905955,primary,Salinas Drive,Cebu City
725232630,10.3119169,123.903366,secondary,Gorordo Avenue,Cebu City
725232631,10.3126628,123.9029939,secondary,Gorordo Avenue,Cebu City
785017511,10.2910738,123.9017348,secondary,Cebu South Coastal Road,Cebu City
785017512,10.3116601,123.9224756,trunk,Sergio Osmeña Avenue,Cebu City
785017513,10.2820223,123.883219,secondary,F. Vestil Street,Cebu City
785017514,10.2849748,123.8802884,secondary,F. Vestil Street,Cebu City
785020949,10.2839449,123.8811426,secondary,F. Vestil Street,Cebu City
785103936,10.2975737,123.8821421,tertiary,Tres de Abril Street,Cebu City
787095032,10.3160959,123.9059129,tertiary,Samar Loop,Cebu City
787095033,10.316128,123.906263,tertiary,Samar Loop,Cebu City
799038989,10.2987291,123.8943259,primary,Natalio Bacalso Avenue,Cebu City
799047744,10.2982161,123.892128,primary,Natalio Bacalso Avenue,Cebu City
821634513,10.2864817,123.8614906,tertiary,E. Corro Street,Cebu City
821634514,10.2930336,123.8949005,tertiary,Tupas Street,Cebu City
821634515,10.2933401,123.8803372,primary,Natalio Bacalso Avenue,Cebu City
847477232,10.3007348,123.909627,trunk,Sergio Osmeña Avenue,Cebu City
847919203,10.3160785,123.8863741,secondary,M. Velez Street,Cebu City
847931765,10.3269002,123.8820914,secondary,Vicente Rama Avenue,Cebu City
854414213,10.3761953,123.8823282,tertiary,Busay-Budlaan Road,Cebu City
854463865,10.2951316,123.8827462,primary,Natalio Bacalso Avenue,Cebu City
854463866,10.295022,123.8828185,primary,Natalio Bacalso Avenue,Cebu City
854463869,10.2949611,123.8827366,primary,Natalio Bacalso Avenue,Cebu City
854774726,10.3161564,123.8905319,secondary,N. Escario Street,Cebu City
854774727,10.316318,123.8912951,secondary,N. Escario Street,Cebu City
854774728,10.3163012,123.8909709,secondary,N. Escario Street,Cebu City
854782192,10.3165547,123.8919561,secondary,N. Escario Street,Cebu City
854782193,10.3165626,123.8917041,secondary,N. Escario Street,Cebu City
854782194,10.3166145,123.8919898,tertiary,Villalon Drive,Cebu City
854782195,10.3166402,123.8919257,secondary,N. Escario Street,Cebu City
854782196,10.3164759,123.8917351,secondary,N. Escario Street,Cebu City
854792190,10.3176165,123.9029494,tertiary,Luzon Avenue,Cebu City
855186406,10.3020767,123.9020459,primary,P. del Rosario Street,Cebu City
855186407,10.3019859,123.9021007,primary,P. del Rosario Street,Cebu City
855186420,10.3068751,123.9055558,primary,Imus Avenue,Cebu City
855186421,10.3067895,123.9056719,primary,Imus Avenue,Cebu City
855186423,10.3066001,123.905532,primary,Imus Avenue,Cebu City
855205154,10.3008822,123.8993099,primary,P. del Rosario Street,Cebu City
855241188,10.2945264,123.8919427,tertiary,Lakandula Street,Cebu City
855241189,10.2941385,123.8926243,secondary,Candido Padilla Street,Cebu City
855241192,10.2942397,123.8935931,tertiary,Tres de Abril Street,Cebu City
855246335,10.2969196,123.8860959,primary,Natalio Bacalso Avenue,Cebu City
855246339,10.2972388,123.888301,secondary,Vicente Rama Avenue,Cebu City
855246340,10.2972947,123.8881913,primary,Natalio Bacalso Avenue,Cebu City
855284272,10.3049072,123.8999052,tertiary,Dionisio Jakosalem Street,Cebu City
855300940,10.3338572,123.9096473,tertiary,Jose Maria Del Mar Avenue,Cebu City
855300941,10.3353453,123.9108992,secondary,Governor M. Cuenco Avenue,Cebu City
855311024,10.3224154,123.905129,secondary,Archbishop Reyes Avenue,Cebu City
855311025,10.3221444,123.9049496,secondary,Archbishop Reyes Avenue,Cebu City
855311026,10.3224851,123.9051749,secondary,Archbishop Reyes Avenue,Cebu City
855311027,10.3195654,123.9092263,secondary,Cardinal Rosales Avenue,Cebu City
855311028,10.3196293,123.9091216,secondary,Cardinal Rosales Avenue,Cebu City
855311029,10.3201655,123.9099497,secondary,Cardinal Rosales Avenue,Cebu City
855311035,10.3211882,123.9104915,primary,Pope John Paul Ⅱ Avenue,Cebu City
855311036,10.3209852,123.9105268,primary,Pope John Paul Ⅱ Avenue,Cebu City
855731364,10.3141376,123.9144034,primary,M.J. Cuenco Avenue,Cebu City
855731365,10.3144723,123.9150857,primary,M.J. Cuenco Avenue,Cebu City
859954371,10.3736325,123.8623217,tertiary,Unnamed road corridor,Cebu City
893995433,10.3346054,123.9234151,secondary,Hernan Cortes Street,Cebu City
894155993,10.2938839,123.9011339,tertiary,Magallanes Street,Cebu City
894155994,10.2953318,123.9004302,secondary,Osmeña Boulevard,Cebu City
894499541,10.3447285,123.908603,tertiary,Paseo Saturnino,Cebu City
894964345,10.3185875,123.9224451,secondary,Gatewalk Drive,Cebu City
896030616,10.3257588,123.9274915,primary,M.C. Briones Street,Cebu City
896035245,10.3418294,123.9253528,secondary,Hernan Cortes Street,Cebu City
896035246,10.3468965,123.9270998,secondary,Hernan Cortes Street,Cebu City
896035253,10.3386548,123.9282156,secondary,A. S. Fortuna Street,Cebu City
896035254,10.3385562,123.928504,secondary,A. S. Fortuna Street,Cebu City
896256832,10.3480962,123.9268249,secondary,Manuel L. Quezon Avenue,Cebu City
896256833,10.3515119,123.9237979,secondary,Manuel L. Quezon Avenue,Cebu City
897179501,10.3194821,123.9258756,tertiary,S. O. Albaño Street,Cebu City
