id,lat,lon,amenity_type,amenity
ChIJh8QWUlCZqTMRPVt9nb3zLDc,10.3053681,123.8945379,pharmacy,Dr. Iben Ting Pharmacy
ChIJa_xax8qeqTMR9tb7B5zhXN4,10.31874,123.884613,pharmacy,Extreme Xcience Product Center
ChIJ1RhdFkiZqTMRAsZjG9F1200,10.3159146,123.8956858,pharmacy,ExtremeXcience Incorporated
ChIJEbLjX2eZqTMRJkNyHi3NYgQ,10.3020149,123.908147,pharmacy,Farmacia Ignacio
ChIJz0z56ROZqTMRaZyekJXmNNs,10.3184049,123.9150409,pharmacy,Farmacia Ni Dok
ChIJUThKgdGeqTMRLaWxMa22ipo,10.3303003,123.8800774,pharmacy,GENERIKA DRUGSTORE
ChIJxTT3AFeZqTMRrLjJ4xDOOYE,10.3047226,123.9141351,pharmacy,GENERIKA DRUGSTORE REGIONAL OFFICE
ChIJsbQnlliZqTMRMj4gEOgwS9E,10.297578,123.9009488,pharmacy,Generika
ChIJ-ScRCSaZqTMRZVLU4gjd5yE,10.3311633,123.8979827,pharmacy,Generika Drugstore
ChIJGf2hoxWZqTMR29whoVJNfBs,10.3222655,123.9054957,pharmacy,Generika Drugstore
ChIJcf4Xl_6bqTMRudRiTuJqDs0,10.294689,123.890527,pharmacy,Generika Drugstore
ChIJlb4jtVCZqTMRAwsj7_DrwhM,10.2961209,123.8988727,pharmacy,Generika Drugstore
ChIJCwrYzRWbqTMRf-u9hSXrWVs,10.2935011,123.8968888,pharmacy,Generika Drugstore (Magallanes Branch)
ChIJfWMh9hucqTMRJhnI1RACgx4,10.2958383,123.8699077,pharmacy,Generika Drugstore - Punta Princesa
ChIJwwMntJOfqTMRDsT7hT-pv6o,10.3003828,123.8846963,pharmacy,Generika Drugstore Labangon A. Lopez St.
ChIJhTpcWQCdqTMRIfqoHqqWdhA,10.2889591,123.8741474,pharmacy,Generika Drugstore Mambaling
ChIJgUL5Fi2ZqTMR8kKNsd-jtZE,10.3290207,123.8873516,pharmacy,Generika drugstore
ChIJi6awAVCZqTMR5N8SGppn3sI,10.3069065,123.8967291,pharmacy,Green World Woo Tekh Philippines Incorporated
ChIJq0DOus2eqTMREOqEFitTPdg,10.3265485,123.8821078,pharmacy,Healty Pharmacy
ChIJea813EiZqTMRLmWBmiU4kCk,10.3131045,123.8946703,pharmacy,Jvzea Pharmaceuticals
ChIJMWO8ORacqTMRKTBd6u0KBv4,10.2883769,123.864607,pharmacy,La Nueva Pharmacy Basak Pardo
