city,mcrai_category,value,across_lgu_mean,ratio_to_mean
Minglanilla,mcrai_health,4.711567741935484,16.23556160763332,0.29020047817257466
Minglanilla,mcrai_recreation,2.1683467741935485,12.499653957462144,0.1734725442458406
Minglanilla,mcrai_tourism,3.408103225806452,13.057740080978391,0.26100253218940545
