city,mcrai_education,mcrai_grocery,mcrai_health,mcrai_hospitals,mcrai_recreation,mcrai_security,mcrai_tourism,mcrai_retail_density,mcrai_composite
Cebu City,0.8571428571428572,7.7142857142857135,11.428571428571429,4.857142857142857,26.857142857142858,28.57142857142857,6.0,25.428571428571427,0.8571428571428572
Mandaue City,0.0,0.0,0.0,0.0,1.7857142857142856,29.166666666666668,0.0,4.166666666666666,0.0
Lapu-Lapu City,0.0,3.2,7.6,0.4,6.4,18.0,0.8,30.8,0.0
Talisay City,0.0,8.530805687203792,8.056872037914692,1.8957345971563981,25.59241706161137,35.07109004739337,1.4218009478672986,17.061611374407583,0.0
Minglanilla,0.0,6.299212598425196,9.448818897637794,0.7874015748031495,28.346456692913385,52.75590551181102,0.7874015748031495,14.173228346456693,0.0
Consolacion,0.0,4.273504273504273,17.94871794871795,5.128205128205128,13.675213675213676,58.97435897435898,0.0,17.094017094017094,0.0
