city,mcrai_education,mcrai_grocery,mcrai_health,mcrai_hospitals,mcrai_recreation,mcrai_security,mcrai_tourism,mcrai_retail_density,mcrai_composite
Cebu City,27.525805810397554,71.57520779816514,48.63087339449541,4.349633639143731,66.15944373088685,6.437051529051987,62.8173882262997,130.93962859327218,51.684874311926606
Mandaue City,20.808992920353983,41.479821681415935,27.76671592920354,3.5921464601769912,32.02948097345133,2.800754867256637,26.00046017699115,66.15782123893806,30.722701769911506
Lapu-Lapu City,5.862939074550129,9.585866066838046,7.3050370179948585,0.63570205655527,20.024980205655527,1.7280025706940874,10.931990231362468,10.95643059125964,10.373402313624679
Talisay City,14.5146875,17.489675,22.907725,0.4784125,5.82805625,1.10718125,12.485512499999999,35.77421875,13.8158375
Minglanilla,10.508011111111111,10.195488888888889,7.979688888888889,2.074511111111111,3.286488888888889,0.7200000000000001,4.4014,21.164822222222224,8.944111111111111
Consolacion,8.229583333333334,14.4405,45.880050000000004,3.1855999999999995,70.25995,0.7698333333333333,22.77695,131.1758166666667,24.258300000000002
