property_id,source,price_type,property_name,address,city,property_type,lot_area_sqm,floor_area_sqm,bedrooms,bathrooms,price_php,latitude,longitude,geocode_source,price_outlier_flag,price_per_sqm,log_price,dist_airport_m,spatial_lag_price,dist_cebu_business_park_m,dist_mandaue_cbd_m,dist_mactan_cbd_m,dist_srp_m,dist_talisay_tabunok_m,dist_consolacion_m,dist_naga_city_m,barangay_geocoded,bir_zonal_rr_median,bir_zonal_cr_median,bir_zonal_rc_median,bir_zonal_rr_log,valuation_gap,is_mactan_island,is_vacant_lot,area_sqm,bedrooms_imputed,bathrooms_imputed,floor_area_imputed,market_segment,mcrai_education,mcrai_grocery,mcrai_health,mcrai_security,mcrai_tourism,mcrai_recreation,mcrai_retail_density,mcrai_composite,dist_to_trunk_road_m,dist_to_primary_road_m,mcrai_hospitals
2273,Lamudi_playwright_2026-06,open_market,Residential Lot For Sale in Basak,"VITTORIA SUBDIVISION, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,,236.0,,,2800000.0,10.2905128,123.9712822,Lamudi_pin_or_google_geocode,False,11864.406779661016,9.381298170119821,,,,,,,,,,Basak,10000.0,15000.0,62500.0,9.210440366976517,1864.4067796610161,1,1,236.0,1,1,0,open_market,,,,,,,,,,,
2274,Lamudi_playwright_2026-06,open_market,Townhouse For Sale in Cebu,"N Bacalso Ave, Mambaling, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Townhouse,,117.0,3.0,2.0,10000000.0,10.291426,123.8775551,Lamudi_pin_or_google_geocode,False,85470.08547008547,11.355921716160564,,,,,,,,,,Mambaling,20000.0,42500.0,92500.0,9.90353755128617,65470.08547008547,0,0,117.0,0,0,0,open_market,,,,,,,,,,,
2275,Lamudi_playwright_2026-06,open_market,Townhouse For Sale in Cebu,"Ma. Gochan St, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Townhouse,,96.0,4.0,3.0,12872866.0,10.2923097,123.8769143,Lamudi_pin_or_google_geocode,False,134092.35416666666,11.806284051735775,,,,,,,,,,Mambaling,20000.0,42500.0,92500.0,9.90353755128617,114092.35416666666,0,0,96.0,0,0,0,open_market,,,,,,,,,,,
2276,Lamudi_playwright_2026-06,open_market,Penthouse For Sale in Cebu,"Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Condominium,,489.0,4.0,4.0,111348000.0,10.2926115,123.9021934,Lamudi_pin_or_google_geocode,False,227705.52147239263,12.335808500648445,,,,,,,,,,Central,62250.0,72375.0,118500.0,11.038929878454953,165455.52147239263,0,0,489.0,0,0,0,open_market,,,,,,,,,,,
2277,Lamudi_playwright_2026-06,open_market,Townhouse For Sale in Cebu,"Punta Princesa, Cebu City, Cebu, Pilipinas",Cebu City,Townhouse,,117.0,3.0,3.0,10000000.0,10.2950833,123.8648496,Lamudi_pin_or_google_geocode,False,85470.08547008547,11.355921716160564,,,,,,,,,,Punta Princesa,16000.0,19500.0,92500.0,9.680406499268875,69470.08547008547,0,0,117.0,0,0,0,open_market,,,,,,,,,,,
2278,Lamudi_playwright_2026-06,open_market,Residential Lot For Sale in Lapu-Lapu,"Maribago, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Vacant Lot,,308.0,,,4500000.0,10.29527806,124.00993343,Lamudi_pin_or_google_geocode,False,14610.38961038961,9.589488171766973,,,,,,,,,,Mactan,5000.0,10500.0,107500.0,8.517393171418904,9610.38961038961,1,1,308.0,1,1,0,open_market,,,,,,,,,,,
2279,Lamudi_playwright_2026-06,open_market,House For Sale in Bankal,"Aldea Del Sol by Filinvest, Lapu-Lapu City, Cebu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,200.0,4.0,2.0,10000000.0,10.2989483,123.992815,Lamudi_pin_or_google_geocode,False,50000.0,10.819778284410283,,,,,,,,,,Mactan,5000.0,10500.0,107500.0,8.517393171418904,45000.0,1,0,200.0,0,0,0,open_market,,,,,,,,,,,
2280,Lamudi_playwright_2026-06,open_market,Land For Sale in Mactan,"Mactan, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,,300.0,,,8400000.0,10.2990463,123.9638531,Lamudi_pin_or_google_geocode,False,28000.0,10.239959789157341,,,,,,,,,,Basak,10000.0,15000.0,62500.0,9.210440366976517,18000.0,1,1,300.0,1,1,0,open_market,,,,,,,,,,,
2281,Lamudi_playwright_2026-06,open_market,Land For Sale in Mactan,"Mactan, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,,6001.0,,,420070000.0,10.2990463,123.9638531,Lamudi_pin_or_google_geocode,False,70000.0,11.156250521031495,,,,,,,,,,Basak,10000.0,15000.0,62500.0,9.210440366976517,60000.0,1,1,6001.0,1,1,0,open_market,,,,,,,,,,,
2282,Lamudi_playwright_2026-06,open_market,House For Sale in Tisa,"Villa Isidra, First Street, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,House and Lot,,140.0,7.0,3.0,10000000.0,10.2997589,123.8686863,Lamudi_pin_or_google_geocode,False,71428.57142857143,11.176453228349015,,,,,,,,,,Tisa,12820.0,21320.0,90000.0,9.4588397305527,58608.571428571435,0,0,140.0,0,0,0,open_market,,,,,,,,,,,
